gene,n_R282W,n_other_mut,median_R282W,median_other_mut,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,biology,fdr,significant
TEX14,11,784,-0.1164535088621367,-0.13105755196500923,0.057842208053113506,-0.5372472242005467,0.6529316403067736,4350.0,0.9604566789107979,,0.9997541121077926,False
GUSB,11,784,-0.0720466391301542,-0.0829230223057872,0.057842560923189776,-0.5372468714133367,0.6529319932597162,4569.0,0.7345112848335733,,0.9997541121077926,False
PATJ,11,784,-0.0497851005471943,-0.061277771491726696,0.05792982882216856,-0.5371596240234452,0.6530192816677823,4441.0,0.8650920226529846,,0.9997541121077926,False
VPS37A,11,784,-0.3953184346872445,-0.4744416900647903,0.05800550318795778,-0.5370839674671427,0.6530949738430584,4486.0,0.8185638731728845,,0.9997541121077926,False
PAX5,11,784,-0.0330119832944776,-0.06661634890869475,0.05804453132149333,-0.5370449485277203,0.653134011170707,4357.0,0.9530831025527152,,0.9997541121077926,False
DGKQ,11,784,-0.0018654938881107,0.009761643822077799,0.0580639241518225,-0.5370255602681873,0.6531534085718322,4478.0,0.8267939170548797,,0.9997541121077926,False
GTF2F2,11,784,-0.6283816690232951,-0.6912432281082784,0.05814243418265902,-0.5369470687573863,0.6532319371227044,4605.0,0.6989576057215148,,0.9997541121077926,False
CD9,11,784,-0.0354114646645072,-0.06931681859248509,0.058332190168030165,-0.5367573576376233,0.6534217379736836,4659.0,0.6468634253288972,,0.9997541121077926,False
ZNF214,11,784,0.0437694669782531,0.029403699194796448,0.058347150044202496,-0.5367424013047571,0.6534367013931622,4568.0,0.7355074767118436,,0.9997541121077926,False
GPANK1,11,784,-0.0742796513145545,-0.0780581123535912,0.058363145446996216,-0.5367264096915436,0.653452700585536,4396.0,0.912092734258984,,0.9997541121077926,False
SLC17A9,11,784,0.0096870263466779,0.0051231125831923,0.05840842841439794,-0.5366811374580714,0.6534979942868674,4235.0,0.9194359605840479,,0.9997541121077926,False
ZSCAN29,11,784,0.0160018518121467,0.013932097617783,0.05845465795005925,-0.5366349188893031,0.6535442347894216,4383.0,0.9257356518160219,,0.9997541121077926,False
VWA2,11,784,-0.0355458899803995,-0.02635824860929955,0.05849457010492797,-0.5365950162096533,0.6535841564195093,4177.0,0.8588574602972232,,0.9997541121077926,False
KASH5,11,784,0.0163986118604184,0.02613918553451445,0.058515605988021385,-0.5365739853231196,0.6536051972991624,4332.0,0.9794313268362304,,0.9997541121077926,False
AQP7,11,784,-0.5130283481778033,-0.5467623949995609,0.05852831617397743,-0.5365612781570281,0.6536179105049831,4605.0,0.6989576057215148,,0.9997541121077926,False
SYTL2,11,784,0.0793638508928101,0.0770815006083463,0.0586231672322564,-0.5364664496555069,0.6537127841200197,4558.0,0.7454936166774504,,0.9997541121077926,False
FBXW9,11,784,-0.1841744645491365,-0.15662887200006606,0.0587409099478782,-0.5363487349913738,0.6538305548871302,4348.0,0.9625640641731227,,0.9997541121077926,False
MRGBP,11,784,-0.8371744819255704,-0.8228485079174983,0.05875790889712628,-0.5363317400966718,0.6538475578909244,4395.0,0.9131413219516749,,0.9997541121077926,False
GPHA2,11,784,-0.129553521661229,-0.1224494917545865,0.05876670816663043,-0.5363229429264079,0.6538563592596688,4439.0,0.8671720974595776,,0.9997541121077926,False
SIRT4,11,784,-0.0716347863725442,-0.08698809736639426,0.05884035752655541,-0.536249311149324,0.6539300262024347,4390.0,0.918386492678767,,0.9997541121077926,False
JPT2,11,784,-0.0713228347859462,-0.06377427032729366,0.05895934581186884,-0.5361303513174678,0.6540490429412054,4394.0,0.914190060878348,,0.9997541121077926,False
PMEL,11,784,-0.039285055777778,-0.03838256808343895,0.05897110133074942,-0.5361185986127833,0.6540608012742822,4294.0,0.9815405363984158,,0.9997541121077926,False
ARGFX,11,784,-0.2127491783537897,-0.13742656403794065,0.0590142536693957,-0.5360754566093414,0.6541039639481329,4348.0,0.9625640641731227,,0.9997541121077926,False
SHROOM3,11,784,-0.0713316950521395,-0.10484114988914456,0.059095595500103584,-0.5359941342809712,0.6541853252811783,4959.0,0.3926796084394313,,0.9997541121077926,False
PHF8,11,784,-0.1241154062111682,-0.15496800689196735,0.05912936953202782,-0.5359603683545264,0.6542191074185821,4412.0,0.8953373741921089,,0.9997541121077926,False
HSD17B7,11,784,-0.0834093450232185,-0.1147435596833126,0.059313503200669276,-0.5357762789578423,0.6544032853591809,4766.0,0.548777096868331,,0.9997541121077926,False
DBN1,11,784,0.0424200942788119,-0.0053247204155653,0.05934418304011888,-0.5357456065082409,0.6544339725884787,4562.0,0.7414939195085191,,0.9997541121077926,False
PIPOX,11,784,-0.0828508211309698,-0.09001989139134961,0.05934686046240282,-0.5357429297310486,0.6544366506558542,4283.0,0.9699418759327093,,0.9997541121077926,False
RFC3,11,784,-1.53450778367277,-1.591679717434712,0.05937647172423284,-0.5357133256056246,0.6544662690540903,4729.0,0.5818570412885765,,0.9997541121077926,False
EPHA3,11,784,-0.030419017079166,-0.06694020596728706,0.05938839204111702,-0.5357014081625788,0.6544781922448129,4585.0,0.7186339902474468,,0.9997541121077926,False
TDRD3,11,784,0.0712617087439802,0.0682027246159016,0.059495895591620135,-0.5355939305558891,0.6545857217391294,4321.0,0.9910333635710094,,0.9997541121077926,False
ACYP1,11,784,-0.0219843725388281,-0.0151547122255215,0.059499715593524016,-0.535590111476729,0.6545895426637769,4253.0,0.938348620435918,,0.9997541121077926,False
ANXA4,11,784,0.0520813016759498,0.06715832692397561,0.05950222271382784,-0.5355876049620668,0.6545920503897226,4297.0,0.984704588104892,,0.9997541121077926,False
CXCL11,11,784,0.0342335925770135,0.038806686739147805,0.05951437079320732,-0.5355754598176439,0.6546042014040585,3858.0,0.548777096868331,,0.9997541121077926,False
FKBP10,11,784,-0.1073738268699744,-0.14382265738246997,0.059546276077765754,-0.5355435622442042,0.6546361143997357,4549.0,0.7545179072129009,,0.9997541121077926,False
RTN4RL1,11,784,-0.0075187389768402,-0.022704476176086202,0.059562231696467995,-0.5355276104833309,0.6546520738762669,4547.0,0.7565279141259725,,0.9997541121077926,False
INPP5B,11,784,-0.1170276267400339,-0.12637268918110595,0.0595661809399868,-0.5355236621948393,0.6546560240748128,4566.0,0.7375011940172018,,0.9997541121077926,False
LRRC17,11,784,-0.033112064162412,-0.0586036177590204,0.05959427446557129,-0.5354955754648096,0.6546841243959522,4749.0,0.5638603349799272,,0.9997541121077926,False
EPS8L1,11,784,-0.0887286964029041,-0.11679009555703555,0.059655958465372305,-0.5354339063970188,0.6547458233277634,4507.0,0.7970571334948777,,0.9997541121077926,False
TRPV6,11,784,-0.0058578955371803,0.00565988807546835,0.059685669237503076,-0.5354042028225657,0.6547755412975719,4429.0,0.8775859903313474,,0.9997541121077926,False
PILRA,11,784,-0.0935096193601883,-0.06364386477934056,0.059699437493840726,-0.5353904379029161,0.6547893128905976,4127.0,0.8072803056010619,,0.9997541121077926,False
NFATC4,11,784,0.0086473012976978,-0.015767980829326,0.05970395889124636,-0.535385917601423,0.6547938353839157,4626.0,0.6785130506420973,,0.9997541121077926,False
PDP1,11,784,0.0488636474969319,0.036023520312471954,0.059732422259101414,-0.5353574611345264,0.6548223056527294,4490.0,0.8144562759680936,,0.9997541121077926,False
YPEL1,11,784,-0.3274921346295174,-0.348517041532978,0.05975284985739572,-0.5353370384909414,0.6548427382057328,4616.0,0.6882201793928049,,0.9997541121077926,False
MSL2,11,784,-0.1024434105509417,-0.07455005264616246,0.05976188368692265,-0.535328006853108,0.6548517742269534,4018.0,0.6979789444458299,,0.9997541121077926,False
CCDC34,11,784,0.0305722431179556,0.0363557639332875,0.05977138866867097,-0.535318504177717,0.6548612815150588,4151.0,0.8319474341839019,,0.9997541121077926,False
KRTAP5-5,11,773,-0.0385325339771533,-0.0338910068362952,0.059809552933695054,-0.5353390323980358,0.6549581382654259,4259.0,0.9925113862610151,,0.9997541121077926,False
ZNF541,11,784,0.0867289523603954,0.0564540329911107,0.05981571578977791,-0.535274187817306,0.6549056193968619,4513.0,0.7909397794221852,,0.9997541121077926,False
ZNF235,11,784,-0.0727895657622763,-0.051406067811575654,0.05983740806050152,-0.5352525008154287,0.6549273169364318,4465.0,0.8402080197569138,,0.9997541121077926,False
KCNK15,11,784,0.0165070342812023,0.0239616918240034,0.059884157538122026,-0.5352057626993069,0.654974077775551,4369.0,0.940452372863283,,0.9997541121077926,False
PIKFYVE,11,784,-0.0141210987554339,-0.0075036477749448995,0.059928930866902146,-0.5351610002600813,0.6550188619938855,4492.0,0.8124043811734509,,0.9997541121077926,False
FGFR2,11,784,-0.0213821407556276,-0.037531294590380654,0.05994204455244998,-0.5351478897655221,0.6550319788704221,4520.0,0.7838191333646403,,0.9997541121077926,False
ESYT3,11,784,0.0443796381907495,0.0044572232478079996,0.05996416024200811,-0.5351257794590162,0.6550540999430324,4583.0,0.7206121861350054,,0.9997541121077926,False
CPSF4L,11,784,-0.0101440116028885,-0.0212084640026096,0.06003606086600062,-0.5350538963496613,0.6551260180816626,4560.0,0.7434929028631854,,0.9997541121077926,False
NCK2,11,784,-0.0251504273939107,-0.024607363450097952,0.06005793149646956,-0.5350320310509331,0.6551478940438722,4420.0,0.88697669568794,,0.9997541121077926,False
POPDC1,11,784,0.0282557124274505,0.03652541574225805,0.060065734261576395,-0.5350242301884965,0.6551556987116492,4385.0,0.9236352175601976,,0.9997541121077926,False
ZNF695,11,784,-0.1685370172067579,-0.17579152179542254,0.060124301463243435,-0.5349656772760774,0.6552142802025642,4566.0,0.7375011940172018,,0.9997541121077926,False
ZNF396,11,784,0.0460151507927922,0.033492422408842995,0.06015372165122262,-0.5349362642713014,0.6552437075737465,4713.0,0.5964448861015792,,0.9997541121077926,False
PGM2L1,11,784,0.0314608579407438,0.0136917145446235,0.0601600806564534,-0.5349299068191405,0.6552500681320473,4571.0,0.7325202423354199,,0.9997541121077926,False
HCRT,11,784,-0.1283788243803247,-0.10356611075856245,0.06024784463795928,-0.5348421642891414,0.65533785356506,4334.0,0.9773222610640544,,0.9997541121077926,False
CYTH2,11,784,-0.0419359915913637,-0.05322903903212395,0.060255437796593474,-0.5348345729879171,0.6553454485811041,4546.0,0.7575335365911264,,0.9997541121077926,False
CNRIP1,11,784,0.0610578923669612,0.043364086985521105,0.0603048973754204,-0.5347851255134342,0.655394920264275,4322.0,0.9899785177215726,,0.9997541121077926,False
IP6K1,11,784,0.0259401652484256,0.018046138484020702,0.060357089875435574,-0.5347329457973661,0.6554471255482371,4624.0,0.6804502772179752,,0.9997541121077926,False
FNDC11,11,784,-0.0052960890433491,-0.02885546819553235,0.06036774569829034,-0.5347222925858908,0.6554577839824716,4554.0,0.7495001856355352,,0.9997541121077926,False
SVOPL,11,784,0.0229629649866495,0.027216061443567252,0.0604360997412363,-0.5346539553051572,0.6555261547876299,4380.0,0.9288872694759174,,0.9997541121077926,False
MYRIP,11,784,0.0121848015776673,0.0086352806682495,0.060465620162954654,-0.5346244421284894,0.6555556824543987,4526.0,0.7777300728792641,,0.9997541121077926,False
MSH5,11,784,0.0219588178624496,0.0152402121680731,0.060529897392475815,-0.5345601806864472,0.6556199754713988,4429.0,0.8775859903313474,,0.9997541121077926,False
SLU7,11,784,-1.2579893326908231,-1.292841520503381,0.06057836818110146,-0.5345117218140882,0.6556684581762913,4435.0,0.871334993347467,,0.9997541121077926,False
EHD3,11,784,0.008364683748536,0.0073079994110957,0.06058112869325332,-0.5345089619808798,0.6556712193673864,4519.0,0.784835276139745,,0.9997541121077926,False
PDE4A,11,784,-0.1589719376128096,-0.113575524627267,0.060598646255147735,-0.5344914487281207,0.6556887412384163,3768.0,0.4723955198914226,,0.9997541121077926,False
RAB5IF,11,784,-0.1504464686140986,-0.12792907610395104,0.06061474193934033,-0.534475357004395,0.6557048408830757,4408.0,0.8995221365577843,,0.9997541121077926,False
MMP7,11,784,-0.0389918414999908,-0.05039971428827275,0.06065065708920834,-0.5344394506955172,0.655740764873934,4354.0,0.9562427518956209,,0.9997541121077926,False
IFIT1B,11,784,0.0314251653798595,0.01091118604988935,0.06069702722461366,-0.534393091982481,0.6557871464317083,4929.0,0.4150130273615573,,0.9997541121077926,False
RHOT1,11,784,-0.12657242143832,-0.1413496169124949,0.06075683113175036,-0.5343333028197472,0.6558469650832479,4360.0,0.9499241904828271,,0.9997541121077926,False
SERINC4,11,784,-0.2746264138962279,-0.27104537766949416,0.06077925385113352,-0.5343108856323344,0.6558693933346014,4290.0,0.9773222610640544,,0.9997541121077926,False
E2F5,11,784,0.1118405372158854,0.09341095119390344,0.06080520833865837,-0.5342849375506606,0.6558953542279773,4643.0,0.6621334278599491,,0.9997541121077926,False
DDX41,11,784,-1.4216464050653017,-1.4325524573523645,0.060811177609005715,-0.5342789697539813,0.6559013249719926,4505.0,0.7990990453176394,,0.9997541121077926,False
TMX2,11,784,-0.3313420955101511,-0.41658808802163566,0.060841944972599815,-0.5342482099883967,0.6559320999335965,4450.0,0.8557434512088137,,0.9997541121077926,False
DLX2,11,784,-0.070897201965403,-0.0924015268820512,0.06097549860057506,-0.5341146893860778,0.6560656865872279,4601.0,0.702877241529986,,0.9997541121077926,False
CAMLG,11,784,-0.4528835423660045,-0.41795517769629353,0.06099576071546139,-0.5340944322880118,0.6560859537189346,4040.0,0.7196228534774955,,0.9997541121077926,False
RPTOR,11,784,-0.8707539480336888,-0.8905025225465621,0.06101361597439782,-0.5340765814513492,0.6561038134001448,4286.0,0.9731046198317308,,0.9997541121077926,False
ACP4,11,784,0.0649079923875315,0.05641149965674405,0.061080951598391955,-0.5340092625162465,0.6561711657130305,4500.0,0.8042098098618669,,0.9997541121077926,False
IZUMO1,11,784,-0.0741173773900732,-0.07537334213882235,0.06111631860391261,-0.5339739042836837,0.656206541491509,4509.0,0.7950166096997444,,0.9997541121077926,False
CYP2C9,11,784,0.1068975303283818,0.1013471046120257,0.061128817447733415,-0.5339614085414763,0.6562190434369433,4448.0,0.85781921078789,,0.9997541121077926,False
CXCL12,11,784,-0.0563280048106442,-0.056776939778063445,0.06118487664171597,-0.5339053632664983,0.6562751165499303,4580.0,0.7235829855865588,,0.9997541121077926,False
EIF4G1,11,784,-0.8449826676836356,-0.7917416359033704,0.06119684261736533,-0.5338934002635476,0.6562870854982783,4429.0,0.8775859903313474,,0.9997541121077926,False
EWSR1,11,784,-1.0293449058467894,-1.06529693311286,0.06134593452585349,-0.5337443454425981,0.656436214494305,4419.0,0.8880211124420501,,0.9997541121077926,False
TMEM229A,11,784,0.0050175134622111,0.00802510420835515,0.061378700405203525,-0.5337115877260596,0.6564689885364667,4558.0,0.7454936166774504,,0.9997541121077926,False
BANK1,11,784,-0.0521293325391173,-0.03271462045337415,0.0613969380952957,-0.533693354581327,0.6564872307719184,4363.0,0.9467660651999333,,0.9997541121077926,False
ALKBH7,11,784,-0.0862579657696539,-0.10870436632734301,0.06141239014729568,-0.5336779063814816,0.656502686676073,4585.0,0.7186339902474468,,0.9997541121077926,False
SLC36A4,11,784,0.1577127264810326,0.12927092927708972,0.06143415906034032,-0.5336561428970127,0.6565244610176934,4639.0,0.6659733024653187,,0.9997541121077926,False
ELL2,11,784,-0.0529873283183215,-0.060643853310386145,0.06151498224969206,-0.5335753398796008,0.656605304378985,4316.0,0.9963077910467745,,0.9997541121077926,False
VAPB,11,784,0.0133413453045135,0.01057532464195915,0.06152622560031583,-0.533564099337206,0.6566165505378377,4423.0,0.8838446300533089,,0.9997541121077926,False
TSPAN1,11,784,-0.0889642678694899,-0.10563564071045665,0.06162025857179522,-0.5334700898722468,0.6567106070158372,4609.0,0.6950459783166776,,0.9997541121077926,False
AGO2,11,784,-0.0279424332928907,-0.08248484813147941,0.061624351093344534,-0.533465998374568,0.656714700561257,4494.0,0.8103537736571145,,0.9997541121077926,False
PZP,11,784,0.0041035851754088,0.0027469716550922,0.061691929366544954,-0.53339843701799,0.6567822957510799,4432.0,0.8744595124908117,,0.9997541121077926,False
RAPSN,11,784,-0.0051343650687073,0.0023731368867302,0.061692233849905735,-0.5333981326108914,0.6567826003107029,4519.0,0.784835276139745,,0.9997541121077926,False
IKZF3,11,784,-0.0505534376522175,-0.04416987551537905,0.06170587876716142,-0.5333844911115847,0.6567962486459075,4247.0,0.9320400029561764,,0.9997541121077926,False
DNAH1,11,784,-0.0705563119327913,-0.086126978126701,0.06171020141552419,-0.5333801695461704,0.6568005723772188,4584.0,0.7196228534774955,,0.9997541121077926,False
CTBP2,11,784,-0.2562538534305228,-0.2714146834804213,0.06179680777254117,-0.5332935849025371,0.6568872004476194,4294.0,0.9815405363984158,,0.9997541121077926,False
KCNH4,11,784,-0.0423050194694245,-0.08148875665582475,0.06181244175868466,-0.5332779548392899,0.6569028383566591,4820.0,0.502227181468873,,0.9997541121077926,False
SMPD1,11,784,-0.080683968871765,-0.078936118332067,0.061817516467926506,-0.5332728814036126,0.6569079143394657,4433.0,0.8734177861094037,,0.9997541121077926,False
ZNF225,11,784,-0.0712643317301553,-0.10881622187513125,0.06191128995592877,-0.5331791314681099,0.6570017113799674,4603.0,0.7009164284013902,,0.9997541121077926,False
PRR11,11,784,-0.1301786485909938,-0.09860061345556645,0.061937392620167515,-0.5331530353662656,0.6570278206066006,4493.0,0.8113789156597577,,0.9997541121077926,False
DRC7,11,784,0.0169203503640307,0.00088562316103795,0.06194959486292697,-0.533140836192185,0.6570400259180389,4378.0,0.9309889708534456,,0.9997541121077926,False
ABHD13,11,784,-0.1385294524900805,-0.152996909673903,0.061995263894539146,-0.5330951786510063,0.6570857064400846,4395.0,0.9131413219516749,,0.9997541121077926,False
TEC,11,784,0.0057706989906736,-0.00197770150889325,0.06208259162089619,-0.533007872920082,0.6571730561618743,4515.0,0.7889034994825757,,0.9997541121077926,False
H2BC9,11,784,-0.6463518159293833,-0.6700831430534067,0.0621786182475627,-0.5329118705156002,0.6572691070107255,4117.0,0.7970571334948777,,0.9997541121077926,False
PIP5K1A,11,784,-0.484270564544633,-0.5180018634680414,0.062182351752066024,-0.5329081379536088,0.6572728414577408,4452.0,0.8536686892483408,,0.9997541121077926,False
QRFP,11,784,-0.0259868202949941,-0.0088840160018021,0.06218668718202726,-0.5329038036181847,0.6572771779822392,4038.0,0.7176455979499036,,0.9997541121077926,False
ATAD2B,11,784,0.0474937128072499,0.0259010041826114,0.06220841667197983,-0.5328820796152814,0.6572989129592411,4864.0,0.46590133585962823,,0.9997541121077926,False
FKRP,11,784,-0.0242437541491977,-0.01700276340205275,0.06224786295550282,-0.5328426432974848,0.6573383692084903,4321.0,0.9910333635710094,,0.9997541121077926,False
OVOL1,11,784,-0.0526060103907227,-0.0179016680203941,0.06229245701079086,-0.5327980605160656,0.6573829745376474,4117.0,0.7970571334948777,,0.9997541121077926,False
FGF23,11,784,0.0983075938735394,0.08840067683100306,0.062326753792592546,-0.5327637724103609,0.657417279995546,4431.0,0.8755014565059953,,0.9997541121077926,False
CALCRL,11,784,0.0615998615967798,0.07956264900690145,0.06237163002440116,-0.5327189075381571,0.6574621675869594,4198.0,0.8807143788787704,,0.9997541121077926,False
PSG4,11,784,-0.1487199745706528,-0.14164184198958485,0.06237688584636071,-0.5327136530471485,0.6574674247398699,4459.0,0.8464150808690701,,0.9997541121077926,False
KRT79,11,784,-0.1925947968679869,-0.1500318285364876,0.06246213192425538,-0.5326284285720893,0.6575526924206001,4212.0,0.8953373741921089,,0.9997541121077926,False
IMPDH2,11,784,-0.3976050068823817,-0.47522198598293053,0.06252470038804717,-0.5325658759830058,0.6576152767591,4349.0,0.9615103379267232,,0.9997541121077926,False
HADHA,11,784,-0.17909361566828,-0.18370821455319297,0.0625487844244912,-0.5325417980613371,0.6576393669103194,4465.0,0.8402080197569138,,0.9997541121077926,False
RBM27,11,784,-0.1169738126309054,-0.1666927621192711,0.06255822750826032,-0.5325323573757463,0.657648812392267,4492.0,0.8124043811734509,,0.9997541121077926,False
PRR9,11,784,0.0849513508151454,0.0819886677105434,0.0626319589761442,-0.5324586446452544,0.6577225625975427,4480.0,0.8247345840131896,,0.9997541121077926,False
GAL3ST1,11,784,-0.037069164545527,-0.07473272049385035,0.06268163366017888,-0.5324089825975002,0.657772249917858,4652.0,0.6535262487875455,,0.9997541121077926,False
MAF,11,784,-0.110471631244584,-0.1334255136135205,0.06275392724630813,-0.5323367074193622,0.6578445619119785,4530.0,0.7736782440536356,,0.9997541121077926,False
RILP,11,784,-0.2236602681037975,-0.192220275362173,0.0628244206165407,-0.532266232019167,0.6579150732522484,4075.0,0.7545179072129009,,0.9997541121077926,False
PCM1,11,784,-0.2425070527175992,-0.2401693764428236,0.06284507433448298,-0.532245583570053,0.6579357322390189,4466.0,0.8391744639178337,,0.9997541121077926,False
ESX1,11,784,-0.0087778973859699,-0.01579938929229505,0.0628964087113174,-0.5321942622962806,0.6579870797189155,4533.0,0.770643407563723,,0.9997541121077926,False
SCLT1,11,784,0.1028233213446,0.13399906744098183,0.06298516553546318,-0.532105528152489,0.6580758592234154,4279.0,0.9657256279153051,,0.9997541121077926,False
SLC39A6,11,784,-0.0415009038941767,-0.021524271449795247,0.06298921181424257,-0.5321014829084322,0.6580799065369173,4110.0,0.7899214601393275,,0.9997541121077926,False
KIFAP3,11,784,-0.0433744839289328,-0.008100868159508851,0.06299631705897303,-0.53209437948083,0.6580870135987761,4281.0,0.9678336395268905,,0.9997541121077926,False
PPP2R5C,11,784,-0.1776538929353101,-0.14193526475765364,0.06302571609484847,-0.5320649879657793,0.6581164201554763,4360.0,0.9499241904828271,,0.9997541121077926,False
DNAJC8,11,784,-0.9872368681755408,-1.0084064930940786,0.06307221430477492,-0.5320185016581307,0.6581629302676806,4546.0,0.7575335365911264,,0.9997541121077926,False
MERTK,11,784,-0.0941904268129705,-0.07451874627977075,0.06316605144551912,-0.531924688563875,0.6582567914549132,4437.0,0.8692530924078262,,0.9997541121077926,False
TBCC,11,784,-0.936132646848869,-0.8796247709578577,0.06320821322124617,-0.5318825376040663,0.6582989640465586,4309.0,0.9973627032803815,,0.9997541121077926,False
PCBD1,11,784,0.0538488277390319,0.042875829500488405,0.06329222579579008,-0.5317985466031004,0.6583829981946806,4319.0,0.993143100447106,,0.9997541121077926,False
PPP1R14B,11,784,-0.4129800096388417,-0.530701778272364,0.06330459857007083,-0.5317861770084434,0.6583953741485852,5014.0,0.35367422658135284,,0.9997541121077926,False
CD19,11,784,-0.0743379923990924,-0.08449419654959126,0.06330656159256293,-0.531784214490477,0.6583973376756029,4305.0,0.993143100447106,,0.9997541121077926,False
TMEM140,11,784,0.0312585226172918,0.03197870358073085,0.06334234526492506,-0.5317484400177835,0.6584331305476337,4316.0,0.9963077910467745,,0.9997541121077926,False
ERLIN2,11,784,-0.008521722044805,-0.0177067896396817,0.06339962400718122,-0.5316911760122108,0.6584904240265733,4570.0,0.7335155395282109,,0.9997541121077926,False
SOCS1,11,784,-0.0482601566452285,-0.033400848844941,0.06344054045506291,-0.531650270099475,0.6585313510096007,4503.0,0.8011423318249159,,0.9997541121077926,False
PMM1,11,784,-0.0116502921188443,-0.013903258065079499,0.06352068451801487,-0.5315701466916689,0.6586115157276986,4755.0,0.5585140913574903,,0.9997541121077926,False
TACC2,11,784,0.0454971250796233,0.01264200651891785,0.06358721492745163,-0.5315036334486046,0.658678063303508,4474.0,0.8309161451086556,,0.9997541121077926,False
ISG20,11,784,0.0042352991740056,0.0023343139027767502,0.06360485145267253,-0.5314860014770253,0.6586957043823705,4516.0,0.7878858991044712,,0.9997541121077926,False
NBAS,11,784,-0.4760039332460966,-0.5278005615037185,0.06374822031717248,-0.5313426696763339,0.658839110310679,4295.0,0.9825951904948255,,0.9997541121077926,False
UPK1B,11,784,0.0885590018859681,0.07291738801272965,0.06375022986022388,-0.5313406606533839,0.6588411203738318,4582.0,0.7216019867125764,,0.9997541121077926,False
CAPS,11,784,-0.1497295699389009,-0.18025963001449696,0.06377526867201523,-0.5313156283234056,0.658866165667436,4585.0,0.7186339902474468,,0.9997541121077926,False
SLC27A5,11,784,-0.0984993236941359,-0.10184594985863371,0.06378057678859188,-0.5313103215812716,0.6588714751584552,4588.0,0.7156702321606914,,0.9997541121077926,False
TMEM72,11,784,-0.0074861539145434,-0.0108801496100509,0.0638433494059033,-0.5312475652264892,0.6589342640382958,4446.0,0.8598959539440277,,0.9997541121077926,False
EFNA5,11,784,-0.0219047122101674,-0.004747192297049001,0.06388893769207558,-0.5312019887609215,0.6589798641450727,4362.0,0.9478186831518698,,0.9997541121077926,False
ERGIC1,11,784,0.1402140361625473,0.1190163179436074,0.06389945310976704,-0.5311914760709743,0.6589903822905084,4502.0,0.8021644864078024,,0.9997541121077926,False
RAP1A,11,784,-0.2047713739863162,-0.23179547331936315,0.06390110320609987,-0.5311898264027244,0.6589920328149241,4470.0,0.8350430308267764,,0.9997541121077926,False
ATP8B3,11,784,-0.0209629067454816,-0.0140298626202353,0.0639919738326053,-0.5310989793677583,0.659082927032969,4181.0,0.8630128821191891,,0.9997541121077926,False
KLHL22,11,784,-0.1161716257581529,-0.1232600608137995,0.06405022670283174,-0.5310407416385879,0.6591411950442515,4486.0,0.8185638731728845,,0.9997541121077926,False
TULP4,11,784,0.0184014553278845,-0.0256625801051159,0.064079909037782,-0.5310110670239532,0.6591708850995173,4630.0,0.6746449750301546,,0.9997541121077926,False
TGS1,11,784,-0.6558362777426342,-0.6491024846980217,0.06409649169131992,-0.5309944886850874,0.6591874720677272,4244.0,0.9288872694759174,,0.9997541121077926,False
OLFM3,11,784,-0.0332242566233302,-0.06554027409147589,0.0641311289236739,-0.5309598604686618,0.6592221183160096,4557.0,0.746494618600913,,0.9997541121077926,False
MAP2K4,11,784,0.0842161114185809,0.1049654042511597,0.06422799817140706,-0.5308630164614523,0.6593190128042665,3976.0,0.657346059043874,,0.9997541121077926,False
TSPAN13,11,784,0.0915337847175183,0.07521452354651731,0.06427959059252777,-0.530811437498946,0.6593706186840015,4598.0,0.7058221677055969,,0.9997541121077926,False
PLCL2,11,784,-0.0007554051772352,-0.02378786757677885,0.0643218370467477,-0.5307692020733596,0.659412876166855,4494.0,0.8103537736571145,,0.9997541121077926,False
ASIC2,11,784,0.0491458489374461,0.03252834550461865,0.06433696985193126,-0.5307540732204279,0.6594280129242904,4598.0,0.7058221677055969,,0.9997541121077926,False
ALDH5A1,11,784,-0.043770038693223,-0.0503972472110371,0.06439818745646947,-0.5306928716136483,0.6594892465265874,4467.0,0.8381411853746394,,0.9997541121077926,False
KCTD20,11,784,0.0266915657791382,0.03030819447872085,0.06441080601321401,-0.5306802563563535,0.6595018683827816,4319.0,0.993143100447106,,0.9997541121077926,False
COX16,11,784,-0.1329192559421324,-0.1570899240586233,0.06442707572164659,-0.5306639909030131,0.6595181423463063,4532.0,0.771654632183859,,0.9997541121077926,False
NSMCE2,11,784,-0.3535795588610142,-0.4212395562916964,0.06448142191127623,-0.5306096589345844,0.659572502757137,4979.0,0.37820367135455657,,0.9997541121077926,False
SENP5,11,784,0.0437533596362853,0.05499651891237435,0.06450710810134164,-0.5305839794702022,0.6595981956728855,4345.0,0.9657256279153051,,0.9997541121077926,False
ART5,11,784,0.0693894538656279,0.0463745274081755,0.0645617929420696,-0.5305293089570982,0.6596528948412375,4829.0,0.49467706084693475,,0.9997541121077926,False
H4C3,11,784,-0.2431207381725965,-0.2065157669112218,0.06459390763158453,-0.5304972026874053,0.6596850179505744,4234.0,0.918386492678767,,0.9997541121077926,False
ZNF469,11,784,-0.1863844405903697,-0.18190289126353543,0.06460264890932475,-0.5304884637021762,0.6596937615208257,4562.0,0.7414939195085191,,0.9997541121077926,False
AGXT2,11,784,0.0787375854140093,0.080436663093417,0.06461453675100007,-0.5304765789787362,0.6597056524807363,4475.0,0.82988514713931,,0.9997541121077926,False
