gene,n_R273H,n_other_mut,median_R273H,median_other_mut,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,biology,fdr,significant
PPP1R13L,66,729,-0.11941523102480915,-0.1065268039860734,-0.04553578371449563,-0.29748502856806786,0.2064134611390766,23533.0,0.7694976953697927,,0.9987138705371611,False
GLB1L,66,729,-0.052244158000279095,-0.0488567168667637,-0.04552253616417245,-0.297471775233972,0.2064267029056271,22423.0,0.36052740633978575,,0.9892831781972121,False
FAM3D,66,729,0.025494649113204253,0.0268823572590136,-0.04551476643073403,-0.2974640021091141,0.20643446924764602,23203.0,0.6328272228647429,,0.9987138705371611,False
CORO2B,66,729,0.05988609802144765,0.0565058181003215,-0.045495567204387834,-0.2974447945049588,0.20645366009618313,23218.0,0.6388159270298324,,0.9987138705371611,False
TMEM237,66,729,0.08616932165382846,0.0889839530016452,-0.04549286063055944,-0.2974420867503692,0.2064563654892503,23647.0,0.8186980290657491,,0.9987138705371611,False
GLB1L3,66,729,0.035167916800836904,0.0318045865662199,-0.045492193760586025,-0.29744141958948,0.20645703206830798,23568.0,0.7845145825433493,,0.9987138705371611,False
ANKRD35,66,729,-0.1437907259129583,-0.1494953700520536,-0.04548933245793357,-0.29743855703865957,0.20645989212279242,23767.0,0.8712670998859118,,0.9987138705371611,False
PCYT2,66,729,-0.1001830620297127,-0.0964875795865422,-0.04548602699774085,-0.2974352501366445,0.20646319614116282,23740.0,0.8593806633736157,,0.9987138705371611,False
MYO1E,66,729,-0.0205757313478608,-0.0175707513020781,-0.045471095069274846,-0.2974203116962645,0.2064781215577148,23255.0,0.6536884729498685,,0.9987138705371611,False
BRAP,66,729,-0.1870507912960635,-0.1776431549735261,-0.04545054948590586,-0.2973997571563236,0.20649865818451188,22902.0,0.5181254235039077,,0.9987138705371611,False
RPRD1A,66,729,-0.02688753822651855,-0.0212227466019883,-0.04544796719297418,-0.29739717373796226,0.20650123935201392,23580.0,0.7896820679018866,,0.9987138705371611,False
PLEK2,66,729,-0.058562900598138,-0.0586672680689754,-0.04536553099965554,-0.29731470165043083,0.20658363965111978,23395.0,0.7111751758766611,,0.9987138705371611,False
HSF5,66,729,-0.15578835861254692,-0.1475175152368817,-0.04534710168630632,-0.29729626432153655,0.20660206094892394,23430.0,0.7258233213780567,,0.9987138705371611,False
DNAJC3,66,729,-0.01226082445166005,0.0049505046269935,-0.045342023407629606,-0.2972911838347133,0.2066071370194541,23180.0,0.6236912187680217,,0.9987138705371611,False
C2,66,729,-0.06640884335784425,-0.0624597611107116,-0.04531446049110758,-0.2972636089375464,0.20663468795533121,23579.0,0.7892510872105407,,0.9987138705371611,False
ZNF267,66,729,0.13170955512519839,0.139149150935729,-0.04527051834604715,-0.29721964770742176,0.20667861101532745,23842.0,0.9044296366706567,,0.9987138705371611,False
CDT1,66,729,-1.7855852799955363,-1.7210857050941215,-0.04525931248734846,-0.29720843698472876,0.20668981201003186,22904.0,0.5188505933096195,,0.9987138705371611,False
NBEA,66,729,0.0061331934494626,0.0066238514774985,-0.045258301319507366,-0.2972074253780413,0.20669082273902656,23322.0,0.6809695853757913,,0.9987138705371611,False
PCDHGB1,66,729,-0.06661089652216384,-0.0600150798911945,-0.04525333821345747,-0.2972024601181476,0.20669578369123268,23749.0,0.8633394072044231,,0.9987138705371611,False
CRHR2,66,729,0.009840518855097399,0.023201687054837,-0.04524801799670526,-0.2971971375928383,0.20670110159942778,22792.0,0.4790627526235971,,0.9987138705371611,False
GBP2,66,729,-0.02668542745294585,-0.0231796954815785,-0.04513862827670013,-0.29708770046642613,0.2068104439130259,23567.0,0.7840843838193269,,0.9987138705371611,False
P4HTM,66,729,-0.12020658002780304,-0.141569993498581,-0.045133277106048766,-0.2970823469796726,0.2068157927675751,24394.0,0.850596240647937,,0.9987138705371611,False
PTGR1,66,729,-0.1200395727230198,-0.1044636562627618,-0.04513160810876618,-0.29708067726006815,0.20681746104253582,23331.0,0.6846672127035673,,0.9987138705371611,False
TMEM61,66,729,-0.11735010715256275,-0.116166115491262,-0.04506947570294466,-0.29701851798309664,0.2068795665772073,23098.0,0.5915953262645095,,0.9987138705371611,False
CBX5,66,729,-0.10852648842240889,-0.0912688117452961,-0.04503049653454758,-0.29697952197580446,0.20691852890670928,22781.0,0.4752468928837942,,0.9987138705371611,False
ELAVL1,66,729,-0.22708546835699328,-0.2234126559843277,-0.045010980926822396,-0.29695999794286254,0.20693803608921776,23274.0,0.661380001157583,,0.9987138705371611,False
NSG2,66,729,0.11965112253332155,0.1262228644881992,-0.04500715497956587,-0.2969561703443083,0.2069418603851766,23188.0,0.6268624932818965,,0.9987138705371611,False
EML5,66,729,-0.07156157319653245,-0.0735785831296962,-0.04500042544310264,-0.2969494379036844,0.20694858701747912,23744.0,0.8611396748559803,,0.9987138705371611,False
CD274,66,729,0.1512873076480658,0.1554863782572681,-0.044946734881368994,-0.2968957241871085,0.20700225442437056,23101.0,0.5927560989386594,,0.9987138705371611,False
ASS1,66,729,-0.24659409118343936,-0.2183545165535088,-0.04493328900122208,-0.29688227251255644,0.2070156945101123,23464.0,0.7401496899621746,,0.9987138705371611,False
HEXB,66,729,0.017362781876267698,0.021426848950587,-0.04492616298548081,-0.29687514342661286,0.20702281745565126,22655.0,0.4327483591295359,,0.9961936479789312,False
CST7,66,729,0.07405143409151815,0.0832049270164765,-0.0449037304026301,-0.2968527011819936,0.20704524037673336,22622.0,0.4219925126486901,,0.9961936479789312,False
SULT2B1,66,729,-0.20436114598944566,-0.1963965533351156,-0.04487960638520925,-0.2968285667796838,0.20706935400926527,23654.0,0.8217446687633259,,0.9987138705371611,False
GART,66,729,-0.33578733475108125,-0.291541056992715,-0.04485798690158295,-0.2968069379940596,0.20709096419089373,22276.0,0.31893703008539476,,0.9842389214130154,False
CCSER2,66,729,0.1050862595207768,0.1127212135377387,-0.04485730488068748,-0.2968062556797908,0.20709164591841586,22993.0,0.5516429844035898,,0.9987138705371611,False
MS4A12,66,729,0.0494764011062759,0.052473733219775,-0.04484296451282161,-0.2967919091444051,0.2071059801187619,23202.0,0.6324288247538268,,0.9987138705371611,False
SEMA3D,66,729,0.05111343766224065,0.0356832777948133,-0.04480767342949511,-0.2967566028914515,0.2071412560324613,23933.0,0.9448862989679423,,0.9987138705371611,False
DCDC2B,66,729,-0.12629525066827046,-0.1269221861339449,-0.04480371169811974,-0.2967526394578989,0.20714521606165942,23388.0,0.70825809715001,,0.9987138705371611,False
ELMO2,66,729,-0.22046072668936895,-0.2008003946706917,-0.04480361573637489,-0.2967525434549255,0.20714531198217576,23940.0,0.9480055938747421,,0.9987138705371611,False
C20orf96,66,729,0.086208087101311,0.0960497568052713,-0.044803314419912116,-0.2967522420090072,0.20714561316918292,23459.0,0.7380370710061422,,0.9987138705371611,False
SPINK9,66,729,0.06942983791565971,0.0648458150981479,-0.04478428745336898,-0.29673320686960475,0.20716463196286677,24076.0,0.9917376728854088,,0.9997121134927784,False
SCAP,66,729,-0.9810399433539848,-1.0152941350931088,-0.044779323147713164,-0.29672824043214785,0.20716959413672154,23842.0,0.9044296366706567,,0.9987138705371611,False
PRND,66,729,0.08094176782555995,0.0809997926511033,-0.04475376695131564,-0.2967026732649991,0.20719513936236786,23413.0,0.7186955900986772,,0.9987138705371611,False
KLHL25,66,729,-0.01930634763185115,-0.0209306556695333,-0.04472758983158887,-0.2966764849144641,0.20722130525128635,23016.0,0.5602800547518185,,0.9987138705371611,False
DSC1,66,729,0.05802217115599755,0.0702010629047133,-0.04471435699705593,-0.29666324640512887,0.207234532411017,22835.0,0.49413852408382064,,0.9987138705371611,False
PDCD7,66,729,-0.6857619112007134,-0.6966897397485072,-0.044698228262902734,-0.2966471107565588,0.20725065423075337,22972.0,0.5438145303209824,,0.9987138705371611,False
BTG3,66,729,0.0034622978286020997,0.0204012610080953,-0.04468393404274288,-0.29663281041052647,0.2072649423250407,23120.0,0.6001317833047266,,0.9987138705371611,False
SLC17A9,66,729,-0.01581953251651575,0.0065642497780489,-0.044672990736256885,-0.2966218624155459,0.20727588094303215,22517.0,0.3888286449898838,,0.99034161319868,False
DIAPH1,66,729,-0.1106993907250125,-0.1115081611106561,-0.04465767963845007,-0.2966065447598575,0.20729118548295733,23754.0,0.8655401995044039,,0.9987138705371611,False
RFLNA,66,729,-0.06919210032340095,-0.0686376791129695,-0.04464916016869532,-0.29659802164211013,0.2072997013047195,23043.0,0.5705021011498255,,0.9987138705371611,False
TMX2,66,729,-0.40524840569500287,-0.4165863534571027,-0.04457291163941887,-0.2965217404945981,0.20737591721576035,23617.0,0.8056725289082701,,0.9987138705371611,False
SLC2A10,66,729,0.0276757155067693,0.0197019678864749,-0.04451192265843259,-0.2964607254633619,0.20743688014649672,23408.0,0.7166038150076421,,0.9987138705371611,False
CDKN1B,66,729,0.038845246292473254,0.0482992276109797,-0.04450883024427073,-0.2964576317292859,0.20743997124074448,23092.0,0.589276919290827,,0.9987138705371611,False
YIPF7,66,729,0.0876782387555683,0.0890676674621804,-0.04450766475816473,-0.29645646574574724,0.20744113622941776,23811.0,0.8906988459390838,,0.9987138705371611,False
MON1A,22,250,-0.0724427340357722,-0.0628038980448263,-0.044479928472716514,-0.48036015375695396,0.3914002968115209,2626.0,0.7269870417181216,,0.9987138705371611,False
FSHB,66,729,0.1924637854001039,0.1888384038934414,-0.044447131152172706,-0.2963959063217489,0.2075016440174035,23231.0,0.6440252770538506,,0.9987138705371611,False
UQCC1,66,729,-0.2546455390746759,-0.2374187129251474,-0.04444078788816728,-0.29638956035433084,0.20750798457799627,23240.0,0.6476420414437958,,0.9987138705371611,False
ARL6,66,729,0.1343213681217169,0.1228255259941674,-0.04441040028942781,-0.29635915981016236,0.20753835923130673,24269.0,0.9057600077973071,,0.9987138705371611,False
GATD3,66,729,-0.07474832285592159,-0.0620708398366852,-0.0443943844401704,-0.29634313714155175,0.20755436826121093,23352.0,0.6933243225427361,,0.9987138705371611,False
ZNF225,66,729,-0.1344204961655489,-0.1059914336707781,-0.04439167484577401,-0.2963404263936864,0.2075570767021384,23272.0,0.6605686631805976,,0.9987138705371611,False
GLIPR1L1,66,729,-0.20805992747461866,-0.1877221024169849,-0.044387275408761896,-0.2963360250839926,0.2075614742664688,22940.0,0.5319927182268498,,0.9987138705371611,False
TFIP11,66,729,-0.9780883582868807,-0.9350422148998544,-0.044365124419008015,-0.2963138646681808,0.20758361583016477,22814.0,0.4867443986468607,,0.9987138705371611,False
TNMD,66,729,0.08154604126715839,0.0956590018787708,-0.04434031812763306,-0.2962890478264043,0.20760841157113819,23398.0,0.7124266512596573,,0.9987138705371611,False
ARHGAP45,66,729,-0.0478172779744347,-0.0304760648529263,-0.04432363953186015,-0.2962723621403497,0.2076250830766294,21827.0,0.212040266870952,,0.9706648009351647,False
TRMT1,66,729,-0.17010901431325853,-0.1747733791950786,-0.044300143105944476,-0.2962488557303323,0.2076485695184433,23699.0,0.8413925305752135,,0.9987138705371611,False
EPOR,66,729,-0.0590701307009033,-0.0697846360336057,-0.044251404334506264,-0.29620009626569344,0.20769728759668094,23886.0,0.9239666879219957,,0.9987138705371611,False
ACTR1B,66,729,-0.3040927778016783,-0.2983183529965524,-0.04424299661843994,-0.29619168498223547,0.20770569174535558,23474.0,0.7443807988261515,,0.9987138705371611,False
VCPKMT,66,729,-0.16739259499547066,-0.1543827967300794,-0.04422385757279898,-0.29617253781843034,0.2077248226728324,23585.0,0.7918379341012081,,0.9987138705371611,False
CRNKL1,66,729,-1.7986496144949435,-1.7752809670515957,-0.044143480829644144,-0.296092127020409,0.2078051653611207,23326.0,0.6826120353973695,,0.9987138705371611,False
PLD6,66,729,-0.0158190467542875,-0.0036224476957596,-0.04413012762453804,-0.29607876816367656,0.20781851291460046,23192.0,0.6284507253339909,,0.9987138705371611,False
DLAT,66,729,-0.0389363702676237,-0.0158470783204441,-0.044099410273404006,-0.29604803781818473,0.2078492172713767,23235.0,0.6456316939740732,,0.9987138705371611,False
ZNF264,66,729,0.07814585046280526,0.0716705583083477,-0.04408801409375474,-0.2960366368199117,0.20786060863240224,23718.0,0.8497187985884138,,0.9987138705371611,False
CD2,66,729,0.02070043328378225,0.0198972046058769,-0.04408774186947385,-0.29603636448054205,0.20786088074159437,23226.0,0.6420195926280527,,0.9987138705371611,False
WIF1,66,729,-0.02635294322690325,-0.0124774808763823,-0.044048079242648426,-0.29599668509306043,0.2079005266077636,22960.0,0.5393660761463495,,0.9987138705371611,False
PLBD2,66,729,0.0360331120754962,0.0361656806620205,-0.04404397275160809,-0.2959925768675585,0.20790463136434228,24196.0,0.9382050014674869,,0.9987138705371611,False
CACNB3,66,729,-0.45541965731809164,-0.458632437016727,-0.0440288211236226,-0.29597741884136747,0.20791977659412225,23720.0,0.850596240647937,,0.9987138705371611,False
C11orf68,66,729,-0.172819056407959,-0.1881457542462412,-0.04401279330340372,-0.29596138425534196,0.2079357976485345,23707.0,0.8448962222840135,,0.9987138705371611,False
RAP1B,66,729,-0.3084147518923553,-0.3348750575983233,-0.04397156191934034,-0.29592013547763707,0.2079770116389564,24497.0,0.8056725289082701,,0.9987138705371611,False
ZNF835,66,729,-0.07047801864531089,-0.0588280412271559,-0.043928636317250684,-0.29587719178451205,0.20801991915001067,22149.0,0.2856407037855818,,0.9808391414867427,False
ACOXL,66,729,-0.16274288703449186,-0.1623616164243381,-0.04389661676218333,-0.295845158746278,0.20805192522191135,23835.0,0.9013264867999379,,0.9987138705371611,False
AR,66,729,0.10679388226558895,0.119723048908097,-0.043848486647930986,-0.2957970083833319,0.2081000350874699,23173.0,0.620922061107075,,0.9987138705371611,False
SLC25A31,66,729,-0.0773744931446899,-0.0637890391476501,-0.043846101956860846,-0.2957946226895822,0.2081024187758605,23258.0,0.6549005085149884,,0.9987138705371611,False
INPPL1,66,729,-0.0462985389998014,-0.0393953312810975,-0.04382100662429423,-0.2957695168086081,0.20812750356001963,23504.0,0.7571200249958696,,0.9987138705371611,False
SPPL2C,66,729,-0.16536072183249556,-0.161796055539192,-0.04380422580662442,-0.29575272894076854,0.20814427732751972,23734.0,0.8567434568365466,,0.9987138705371611,False
PRPH2,66,729,0.07066134451143924,0.0670540699976703,-0.04378389076078131,-0.2957323853551268,0.20816460383356417,23636.0,0.8139159954575423,,0.9987138705371611,False
CAB39L,66,729,0.045740983921476755,0.0422368235825647,-0.04376937098040099,-0.29571785947952245,0.20817911751872045,24141.0,0.9627207821913456,,0.9987138705371611,False
CEP135,66,729,-0.27265763998717946,-0.247032661402323,-0.043767509050219894,-0.2957159967678722,0.20818097866743243,22162.0,0.2889368494307616,,0.9825387155590719,False
PCDHGB3,66,729,-0.030676301359157047,-0.0364323862860073,-0.04375795433214009,-0.29570643804011343,0.20819052937583327,23859.0,0.9119718439907135,,0.9987138705371611,False
KLF6,66,729,0.0593958210614828,0.0817550158682196,-0.04373820940661553,-0.29568668483131866,0.20821026601808756,22343.0,0.33748770704181175,,0.9843930665620066,False
ZCCHC18,66,729,0.054526838907384745,0.0554522337663645,-0.04373269293479096,-0.29568116604592565,0.20821578017634376,24091.0,0.9850390981257449,,0.9997121134927784,False
TRAM1,66,729,0.06974323074021625,0.0633342013519868,-0.04372968276603215,-0.2956781546148469,0.2082187890827826,24216.0,0.9293034486538111,,0.9987138705371611,False
PSEN2,66,729,0.0230195404063503,0.025080389409144,-0.04372141665021226,-0.2956698850330626,0.20822705173263809,23546.0,0.7750656425328128,,0.9987138705371611,False
ZNF580,66,729,-0.11784204816124705,-0.1138731441250849,-0.04370666438822062,-0.29565512658710763,0.20824179781066637,23207.0,0.6344218798982464,,0.9987138705371611,False
RNF148,66,729,0.052666044292896605,0.0581422446141647,-0.043699169333002594,-0.29564762839085584,0.20824928972485063,23006.0,0.556516763599942,,0.9987138705371611,False
DSPP,66,729,-0.03876526637376265,-0.0419826930383617,-0.043629594320917967,-0.2955780242469267,0.2083188356050908,23478.0,0.7460754132300663,,0.9987138705371611,False
ZER1,66,729,-0.0743269662378516,-0.0726613619909613,-0.04357607887421699,-0.2955244864242842,0.2083723286758502,25232.0,0.5109026567411974,,0.9987138705371611,False
COL8A1,66,729,-0.0201765116484503,-0.006351849381129,-0.04355042706822793,-0.295498823902468,0.20839796976601216,23803.0,0.8871605620711595,,0.9987138705371611,False
ARSK,66,729,-0.086634529853054,-0.0808787113740182,-0.043543721779198824,-0.29549211581340074,0.20840467225500311,23349.0,0.6920851063447068,,0.9987138705371611,False
KCNH5,66,729,-0.0456779025559423,-0.0522289185058277,-0.04353724760449369,-0.2954856389355768,0.20841114372658942,24247.0,0.9155239061267965,,0.9987138705371611,False
TMEM125,66,729,0.031845252432464305,0.0425011252129264,-0.04352733104066959,-0.29547571823213536,0.2084210561507962,22850.0,0.4994566054336852,,0.9987138705371611,False
G6PC3,66,729,-0.024383132209944,-0.0275550305305104,-0.04348682532829998,-0.2954351956206617,0.2084615449640617,22915.0,0.5228483779984623,,0.9987138705371611,False
HIVEP2,66,729,0.07412200473301905,0.0826878649400069,-0.043486430991244725,-0.2954348011191651,0.20846193913667566,22761.0,0.4683518978127158,,0.9987138705371611,False
TMEM244,66,729,0.12319868081186665,0.124610409353849,-0.04346790932558052,-0.2954162717315183,0.20848045308035723,23918.0,0.9382050014674869,,0.9987138705371611,False
RPE65,66,729,-0.27696494546463013,-0.2735069348598029,-0.0434271430579822,-0.2953754884793898,0.20852120236342545,22549.0,0.39876363066964604,,0.9912978116162892,False
TRIM72,66,729,-0.1433517283191058,-0.1367604139016612,-0.043336805507030667,-0.2952851133477089,0.20861150233364756,23416.0,0.719951668788567,,0.9987138705371611,False
AACS,66,729,0.0476984107190165,0.0562179873377953,-0.04332373900928157,-0.29527204142072994,0.2086245634021668,22982.0,0.5475354653976754,,0.9987138705371611,False
PSTK,66,729,-0.5473140439905855,-0.5081265821572257,-0.043300076523259706,-0.29524836910693064,0.2086482160604112,23275.0,0.6617858194255453,,0.9987138705371611,False
BTN2A1,66,729,0.03619648236459045,0.0436838748925372,-0.04327839515281319,-0.2952266787362398,0.20866988843061346,22607.0,0.417155762751235,,0.9961936479789312,False
GPAM,66,729,-0.03176300395433715,-0.0198924442323442,-0.043275258212646175,-0.29522354049425775,0.20867302406896543,23274.0,0.661380001157583,,0.9987138705371611,False
DNTT,66,729,-0.0030337871790776997,-0.011952835700669,-0.04324108697676644,-0.2951893550835916,0.20870718113005876,24261.0,0.9093089472497533,,0.9987138705371611,False
JPH2,66,729,-0.01318280830460915,-0.0052385498414937,-0.04323577443239819,-0.29518404033649887,0.2087124914717025,22540.0,0.39595408358580986,,0.9912618470187082,False
PLTP,66,729,-0.0431652788553672,-0.022202287779193,-0.04321809030898276,-0.29516634888271776,0.2087301682647522,23266.0,0.658137045104688,,0.9987138705371611,False
GPR39,66,729,0.01366215875631265,0.0265629694959536,-0.04317561651883709,-0.29512385749872383,0.20877262446104963,22890.0,0.5137854365272834,,0.9987138705371611,False
OR51A7,60,641,0.05103856006936365,0.0497583776042394,-0.04315589415106456,-0.3077732257612417,0.2214614374591126,19133.0,0.9487037877370489,,0.9987138705371611,False
TOMM40,66,729,-1.5662654991941847,-1.546991455685231,-0.043125538998828254,-0.29507375925740664,0.20882268125975012,23164.0,0.6173695970826737,,0.9987138705371611,False
MYBL1,66,729,0.08739205615792885,0.098605065594935,-0.04311353203093146,-0.29506174732478496,0.208834683262922,22907.0,0.5199393302002375,,0.9987138705371611,False
KDM4C,66,729,-0.008923369932923,-0.0040978057902627,-0.043099844374516715,-0.2950480540103886,0.20884836526135517,23052.0,0.5739290885009339,,0.9987138705371611,False
GAS2L2,66,729,-0.23808362936469468,-0.2500065824216002,-0.04309846010507429,-0.2950466691688393,0.20884974895869074,24263.0,0.9084215398840347,,0.9987138705371611,False
LSMEM1,66,729,0.03129209197833485,0.0430015998674624,-0.04303382119246336,-0.29498200356197357,0.20891436117704687,22758.0,0.4673224468894448,,0.9987138705371611,False
ATF7IP2,66,729,0.00883124834641835,0.0294237021709514,-0.042962654796418066,-0.2949108078223221,0.20898549822948595,23096.0,0.5908220584210746,,0.9987138705371611,False
ATPAF1,66,729,-0.0599250798425233,-0.0534067802540648,-0.04295835850875147,-0.29490650976474775,0.20898979274724483,23358.0,0.6958052146805953,,0.9987138705371611,False
CA4,66,729,-0.0083729528739357,-0.0046441594962189,-0.04295075207437703,-0.29489890019724463,0.20899739604849055,23548.0,0.7759232852672155,,0.9987138705371611,False
ANKH,66,729,-0.01530299748220245,0.0001248752827794,-0.042926576948140345,-0.29487471511683505,0.20902156122055437,22781.0,0.4752468928837942,,0.9987138705371611,False
NECTIN4,66,729,-0.12288326598402695,-0.1201317244973855,-0.0429031409127265,-0.2948512694369206,0.20904498761146756,23871.0,0.9173005744620626,,0.9987138705371611,False
ZBTB37,66,729,-0.1071317851101393,-0.1023551890074404,-0.04289917545657103,-0.294847302349404,0.20904895143626195,24380.0,0.8567434568365466,,0.9987138705371611,False
CXorf66,66,729,0.1566983692824209,0.1536430372624011,-0.04289151427693139,-0.2948396380184355,0.20905660946457272,23101.0,0.5927560989386594,,0.9987138705371611,False
ANO7,66,729,0.054132071689422495,0.0677902085446436,-0.04287427957357167,-0.2948223962278565,0.20907383708071317,22954.0,0.5371487045328464,,0.9987138705371611,False
FBXW8,66,729,-0.023729876316774402,-0.0305532498453596,-0.042866218994633686,-0.29481433233524146,0.2090818943459741,24343.0,0.8730305962245369,,0.9987138705371611,False
BCL2L2,66,729,-0.16809262093898342,-0.1678081431222334,-0.04285465359967064,-0.2948027621868713,0.20909345498753004,23661.0,0.8247939992080644,,0.9987138705371611,False
ARMH3,66,729,-0.10027668140492585,-0.1319803554877661,-0.042816226237992465,-0.29476431904065903,0.20913186656467408,24731.0,0.7061770839258115,,0.9987138705371611,False
DNAH10,66,729,-0.13258939456168595,-0.121264351495513,-0.04278997520482117,-0.29473805723267765,0.20915810682303534,23767.0,0.8712670998859118,,0.9987138705371611,False
OAZ1,66,729,-0.11290426619841004,-0.1061296964355438,-0.04273704213372562,-0.2946851024551501,0.20921101818769886,23543.0,0.7737796930917505,,0.9987138705371611,False
DEFB131A,59,631,-0.0030165032814397,0.0023929779963451,-0.04272628278282949,-0.309564142882979,0.22411157731732004,18276.0,0.8174322710066131,,0.9987138705371611,False
KLHL17,66,729,0.01428900478395775,0.0176856935380561,-0.04270959011967792,-0.29465763919434784,0.20923845895499202,23479.0,0.7464992591755752,,0.9987138705371611,False
DEAF1,66,729,0.0331083314913978,0.0390584968253244,-0.04269653798707629,-0.2946445817169817,0.20925150574282914,23249.0,0.6512671429293895,,0.9987138705371611,False
POLH,66,729,-0.19637590451742035,-0.1654572958134204,-0.042686011181711316,-0.2946340506021475,0.20926202823872483,22378.0,0.347448649118291,,0.9892831781972121,False
RNASE4,66,729,0.0214220018282173,0.0186694491452624,-0.04267625075271727,-0.2946242861783731,0.20927178467293858,24194.0,0.9390956001532124,,0.9987138705371611,False
RNF10,66,729,0.0174352250533217,0.0258865305818752,-0.042649167422288255,-0.29459719176797394,0.20929885692339745,23392.0,0.7099244784138004,,0.9987138705371611,False
FRMD6,66,729,0.010907059460128,0.0268229055494827,-0.04264182866779955,-0.2945898500123632,0.20930619267676412,23020.0,0.5617888164854267,,0.9987138705371611,False
KRBOX1,66,729,-0.069228909142942,-0.0593070554921165,-0.04263619858355595,-0.29458421762609405,0.20931182045898217,23081.0,0.5850374280640273,,0.9987138705371611,False
WDR35,66,729,0.02015568294854745,0.0198428170973601,-0.04263571938582213,-0.2945837382324401,0.20931229946079588,23273.0,0.6609742823750329,,0.9987138705371611,False
EBF2,66,729,0.0592551162444802,0.0639770034913093,-0.042627618325356026,-0.2945756338601877,0.20932039720947562,23814.0,0.8920262676535908,,0.9987138705371611,False
SCGB3A2,66,729,-0.0027578739179959,0.0038242973957797,-0.042579807441236545,-0.2945278034433647,0.20936818856089165,22895.0,0.5155914626819544,,0.9987138705371611,False
GDF5,66,729,-0.07345463919246745,-0.0801466711360815,-0.042579081202250256,-0.294527076907849,0.20936891450334852,23814.0,0.8920262676535908,,0.9987138705371611,False
LBR,66,729,0.05692058248472155,0.0744409601314226,-0.042571876822067846,-0.29451986958633286,0.20937611594219716,22588.0,0.41107636848119666,,0.995643688948978,False
NOL8,66,729,-0.7734073428347935,-0.7667861728955908,-0.042543366832933076,-0.29449134796230036,0.2094046142964342,23640.0,0.81565412447432,,0.9987138705371611,False
ADRA1D,66,729,0.03333722548567475,0.0277110036682641,-0.042536695107827795,-0.2944846735155962,0.2094112832999406,23919.0,0.9386502912180782,,0.9987138705371611,False
OR4C46,60,641,-0.49344974579850287,-0.4847100684336123,-0.042526934383535935,-0.30714398698563544,0.22209011821856356,19169.0,0.967826736111918,,0.9987138705371611,False
NDST4,66,729,0.11495057222761246,0.1160095146022517,-0.042518523618361885,-0.2944664946155932,0.20942944737886943,23109.0,0.5958565855589426,,0.9987138705371611,False
PDZD9,66,729,-0.0684975621560823,-0.065885458416359,-0.04249016161688239,-0.2944381210540992,0.2094577978203344,22831.0,0.4927255023428916,,0.9987138705371611,False
MOB1B,66,729,0.104787141204186,0.0951693222251248,-0.042478052261728565,-0.2944260067656658,0.20946990224220868,23701.0,0.8422681619214172,,0.9987138705371611,False
SNX7,66,729,-0.0478162713762853,-0.0392593697649954,-0.042450041988689895,-0.2943979850867955,0.20949790110941569,23060.0,0.5769834622705369,,0.9987138705371611,False
KANK4,66,729,-0.0431258967842488,-0.043368655903631,-0.04240150313424468,-0.29434942648505863,0.20954642021656927,23735.0,0.8571828810352902,,0.9987138705371611,False
GNAZ,66,729,0.0941805581892051,0.1149278473559044,-0.04240022611763609,-0.2943481489492204,0.2095476967139482,23521.0,0.7643685724001921,,0.9987138705371611,False
AQP6,66,729,-0.11835063338732635,-0.1357771116533215,-0.04236209914909925,-0.29431000648561745,0.20958580818741898,24345.0,0.8721487686262265,,0.9987138705371611,False
NFIA,66,729,-0.03778243362328475,-0.050724897853014,-0.04233337594371058,-0.2942812716161236,0.20961451972870246,23160.0,0.6157935864473503,,0.9987138705371611,False
TAGLN3,66,729,-0.08641355524261099,-0.0882763453697031,-0.042322737109697695,-0.29427062846383184,0.20962515424443645,23708.0,0.8453344010485624,,0.9987138705371611,False
TIMM8B,22,250,0.07467315825610495,0.087694982620816,-0.04230278295797394,-0.4781814777837224,0.39357591186777446,2631.0,0.7376242145262903,,0.9987138705371611,False
IGSF11,66,729,0.05433874459576005,0.047987084502208,-0.04228296778604282,-0.2942308430075088,0.20966490743542313,24055.0,0.9993300696907805,,1.0,False
DIDO1,66,729,-0.3427240023650069,-0.3324118827658747,-0.04227457233427646,-0.294222444152015,0.20967329948346208,23604.0,0.8000446202315428,,0.9987138705371611,False
SDE2,66,729,-1.8923547628063235,-1.8677252270134528,-0.0422684959667766,-0.2942163653214244,0.2096793733878712,23080.0,0.5846527236894845,,0.9987138705371611,False
CD93,66,729,0.0816370055501977,0.0768111329870286,-0.042239684733472685,-0.2941875424141394,0.20970817294719407,23916.0,0.9373144800746683,,0.9987138705371611,False
MSMB,66,729,-0.043983684773741455,-0.031509379201809,-0.042236589869489104,-0.2941844462966259,0.20971126655764769,23450.0,0.734239347815642,,0.9987138705371611,False
CALML3,66,729,0.06113589837774925,0.0647332521091495,-0.042231527088233925,-0.2941793814649623,0.2097163272884945,24242.0,0.9177448064372917,,0.9987138705371611,False
CTTNBP2,66,729,0.010093336077205549,0.0111377060984436,-0.04223091076892593,-0.29417876489606404,0.20971694335821217,23328.0,0.6834338249928212,,0.9987138705371611,False
MN1,66,729,0.12298154958081581,0.112771107056536,-0.042221372592809774,-0.29416922285774455,0.209726477672125,24177.0,0.9466686528112953,,0.9987138705371611,False
