gene_symbol,cell_type,n_td,n_ctl,mean_td,mean_ctl,log2fc,p_value,significant
TF,Oligodendrocyte,15004,11166,6.278992268728339,9.165771090811392,-0.5450005386607073,5.4931211923993876e-83,True
TFRC,Oligodendrocyte,15004,11166,0.07118101839509464,0.06869066809958803,0.04494988124219359,0.6288913318835541,False
WWC1,Oligodendrocyte,15004,11166,0.017462010130631832,0.014508328855454057,0.16416511517861604,0.07006135123021846,False
WWTR1,Oligodendrocyte,15004,11166,0.1057051452945881,0.11740999462654488,-0.13902543256551575,0.06946791666853604,False
YAP1,Oligodendrocyte,15004,11166,0.00913089842708611,0.011105140605409278,-0.141689813506703,0.3117435708047954,False
ACO1,OPC,2626,1747,0.25285605483625284,0.30795649685174586,-0.27455642045012807,0.003978155384991244,False
AR,OPC,2626,1747,0.19383092155369383,0.21465369204350315,-0.1403298440551183,0.8549881154333513,False
ASH1L,OPC,2626,1747,1.4485910129474486,2.013737836290784,-0.47244699909417626,3.1469982793650326e-21,True
BCL11B,OPC,2626,1747,0.18202589489718202,0.2346880366342301,-0.3496426934005696,0.013288729533422514,False
CADPS2,OPC,2626,1747,0.7254379284082254,0.8992558672009159,-0.3060827481417233,0.0030036713920375503,False
CELSR3,OPC,2626,1747,0.013709063214013708,0.02003434459072696,-0.3411745211497566,0.11093243180296358,False
CNTN6,OPC,2626,1747,0.36976389946686977,0.3371493989696623,0.12954609508421533,0.11870174201128625,False
CNTNAP2,OPC,2626,1747,4.400990099009901,4.987406983400114,-0.18007719224260937,0.5447538349927212,False
COL27A1,OPC,2626,1747,0.15118050266565117,0.18946765884373212,-0.3074776130599558,0.025477265049444132,False
ESR1,OPC,2626,1747,0.16641279512566642,0.2306811677160847,-0.44816805885058153,0.012948106494634617,False
ESR2,OPC,2626,1747,0.09786747905559787,0.12306811677160848,-0.3029049692112908,0.13841388135417826,False
EXOC1,OPC,2626,1747,0.5571210967250572,0.7819118488838008,-0.4816830215493731,1.654601900556271e-11,True
FLT3,OPC,2626,1747,0.006854531607006854,0.012020606754436176,-0.385717686471731,0.4499875888925481,False
FTH1,OPC,2626,1747,2.4303122619954305,2.6639954207212364,-0.13193122814092334,0.1810520663979991,False
FTL,OPC,2626,1747,1.055978674790556,2.1448196908986836,-1.0153885769445747,3.233399420488849e-23,True
GXYLT1,OPC,2626,1747,0.1846915460776847,0.25300515168860904,-0.43390081847445294,0.003733572844969294,False
HAMP,OPC,2626,1747,0.002284843869002285,0.0022896393817973667,-0.0005630606792577704,0.9975236483511196,False
HDC,OPC,2626,1747,0.0003808073115003808,0.0,0.05391864591232274,0.4149726036768866,False
IREB2,OPC,2626,1747,0.36633663366336633,0.5140240412135089,-0.47760926912746143,3.0336534689320785e-08,True
LATS1,OPC,2626,1747,0.38918507235338917,0.5483686319404694,-0.48416012436734995,1.2624972410437001e-09,True
LATS2,OPC,2626,1747,0.029322162985529324,0.026903262736119062,0.09159430663629292,0.38378452949533326,False
LHX6,OPC,2626,1747,0.012185833968012186,0.013737836290784202,-0.09754965374174038,0.989139581380894,False
MAOA,OPC,2626,1747,0.056740289413556744,0.07498568975386377,-0.3486619920139517,0.13957746758269673,False
MEIS1,OPC,2626,1747,0.41393754760091395,0.5283342873497424,-0.34465056609138334,0.00047499930875575836,False
NDFIP2,OPC,2626,1747,0.5011424219345011,0.5140240412135089,-0.035907669501967894,0.13838464434329684,False
NEGR1,OPC,2626,1747,6.107768469154608,7.267315397824842,-0.2504008300451075,0.003371427844600266,False
NRXN1,OPC,2626,1747,39.063214013709064,44.692043503148255,-0.1941608530816338,6.232737941897679e-06,True
NTN4,OPC,2626,1747,0.6009139375476009,0.7149398969662278,-0.2468922348796459,0.0008235229372790012,False
OPRD1,OPC,2626,1747,0.006092916984006093,0.005724098454493417,0.033448548882957126,0.6871559510214904,False
PPP5C,OPC,2626,1747,0.13785224676313784,0.1866056096164854,-0.4111483188968111,0.00020118041456537386,False
PTPRD,OPC,2626,1747,8.091774562071592,9.698912421293647,-0.26107175451136694,2.91644982756826e-10,True
RBFOX1,OPC,2626,1747,4.8724295506473725,5.697767601602748,-0.22532736761672778,0.04997369172787454,False
RBM26,OPC,2626,1747,1.7616146230007617,2.5804235832856324,-0.5481232146810155,1.5680463519638864e-25,True
SEMA6D,OPC,2626,1747,1.7162985529322163,1.088723526044648,0.6518535877362595,3.6907336846369154e-19,True
SLC40A1,OPC,2626,1747,0.11614623000761615,0.16943331425300515,-0.508350680492067,1.6345221980963015e-06,True
SLITRK1,OPC,2626,1747,0.20182787509520184,0.25872925014310244,-0.34326091109931606,0.0020410827155890278,False
STK3,OPC,2626,1747,0.4474485910129474,0.5775615340583858,-0.36113033039115744,2.098997629380379e-05,True
STK4,OPC,2626,1747,0.27341964965727344,0.37492844876931886,-0.4416505151849248,1.5089822501112682e-05,True
TF,OPC,2626,1747,0.33282559025133285,0.614768174012593,-0.8658461601922177,1.3377021016886908e-16,True
TFRC,OPC,2626,1747,0.2025894897182026,0.17515741270749857,0.199317964336824,0.3369969815732481,False
WWC1,OPC,2626,1747,0.1728865194211729,0.16828849456210646,0.036735132886976433,0.5759299430280108,False
WWTR1,OPC,2626,1747,0.0872048743335872,0.0835718374356039,0.05495427613507937,0.5858561497255581,False
YAP1,OPC,2626,1747,0.02513328255902513,0.02633085289066972,-0.04835685819325143,0.6512617250956596,False
ACO1,Microglia,1638,1425,0.10927960927960928,0.11017543859649123,-0.010794631843929111,0.7871827005716292,False
AR,Microglia,1638,1425,0.005494505494505495,0.002105263157894737,0.35612226958667,0.19966436461174708,False
ASH1L,Microglia,1638,1425,1.4212454212454213,1.7347368421052631,-0.28573837394819135,7.55204977210543e-07,True
BCL11B,Microglia,1638,1425,0.028693528693528692,0.018245614035087718,0.4540654387913496,0.5894635532837064,False
CADPS2,Microglia,1638,1425,0.23504273504273504,0.35719298245614034,-0.5835051124338483,0.11773219218592201,False
CELSR3,Microglia,1638,1425,0.0018315018315018315,0.002807017543859649,-0.11430133094120296,0.5730142042377261,False
CNTN6,Microglia,1638,1425,0.01098901098901099,0.017543859649122806,-0.392096546889833,0.7536073664605081,False
CNTNAP2,Microglia,1638,1425,0.28205128205128205,0.8287719298245614,-1.5220568633370894,0.005261775702759856,False
COL27A1,Microglia,1638,1425,0.003663003663003663,0.009824561403508772,-0.5370142689150608,0.08545639825828973,False
ESR1,Microglia,1638,1425,0.015873015873015872,0.019649122807017545,-0.19654119138628137,0.15648342095304787,False
ESR2,Microglia,1638,1425,0.004273504273504274,0.008421052631578947,-0.3680159306107334,0.08613337435788078,False
EXOC1,Microglia,1638,1425,0.4010989010989011,0.4498245614035088,-0.16159801381154576,0.14819110279638734,False
FLT3,Microglia,1638,1425,0.0030525030525030525,0.009122807017543859,-0.5509678145327029,0.5918953599090633,False
FTH1,Microglia,1638,1425,2.901098901098901,1.8098245614035087,0.6777644787566397,2.955331987023801e-24,True
FTL,Microglia,1638,1425,2.7612942612942613,2.8421052631578947,-0.04146732151219488,0.7032761081738904,False
GXYLT1,Microglia,1638,1425,0.22344322344322345,0.25263157894736843,-0.16996868740138377,0.06406923895203226,False
HAMP,Microglia,1638,1425,0.23321123321123322,0.03929824561403509,2.3026016529904627,4.091477846230234e-21,True
HDC,Microglia,1638,1425,0.0,0.0,0.0,1.0,False
IREB2,Microglia,1638,1425,0.4133089133089133,0.5017543859649123,-0.273740695086308,0.007030057985709253,False
LATS1,Microglia,1638,1425,0.2973137973137973,0.4063157894736842,-0.43796573579949194,9.366185169446248e-06,True
LATS2,Microglia,1638,1425,0.0641025641025641,0.05964912280701754,0.08941828066021414,0.26754026205437653,False
LHX6,Microglia,1638,1425,0.007326007326007326,0.00631578947368421,0.0866704354762531,0.7355438640832144,False
MAOA,Microglia,1638,1425,0.010378510378510378,0.009824561403508772,0.03975964947114412,0.8663865072082328,False
MEIS1,Microglia,1638,1425,0.16727716727716727,0.29473684210526313,-0.7815571958877583,4.1034797070069865e-07,True
NDFIP2,Microglia,1638,1425,0.22405372405372406,0.18456140350877193,0.2666141789972871,0.009355235171962477,False
NEGR1,Microglia,1638,1425,0.3131868131868132,0.49894736842105264,-0.6551481373448879,0.18233878972258677,False
NRXN1,Microglia,1638,1425,0.5012210012210012,0.9529824561403509,-0.913562410767737,0.5971443387433975,False
NTN4,Microglia,1638,1425,0.0115995115995116,0.009824561403508772,0.12370974279900386,0.5028650653363111,False
OPRD1,Microglia,1638,1425,0.001221001221001221,0.00631578947368421,-0.5400673872952638,0.018746100503574916,False
PPP5C,Microglia,1638,1425,0.0873015873015873,0.08912280701754385,-0.026753702946943316,0.7547880698510138,False
PTPRD,Microglia,1638,1425,0.4230769230769231,1.016842105263158,-1.2455191552263036,0.05710483271756018,False
RBFOX1,Microglia,1638,1425,0.40964590964590963,0.9585964912280702,-1.2067232580349943,0.7939061124250004,False
RBM26,Microglia,1638,1425,1.028083028083028,1.3305263157894738,-0.36887770293502925,2.5308543385502067e-06,True
SEMA6D,Microglia,1638,1425,0.2039072039072039,0.2919298245614035,-0.4972282029854266,2.6406826575080128e-05,True
SLC40A1,Microglia,1638,1425,0.1221001221001221,0.16210526315789472,-0.3816594170989782,0.01796572564602426,False
SLITRK1,Microglia,1638,1425,0.03540903540903541,0.016140350877192983,0.796700884673559,0.000534481263821337,False
STK3,Microglia,1638,1425,1.2594627594627594,1.3810526315789473,-0.1319589332388998,0.7562107686194255,False
STK4,Microglia,1638,1425,0.9438339438339438,1.1150877192982456,-0.23822745833656309,0.0087728301431929,False
TF,Microglia,1638,1425,0.18742368742368742,0.2912280701754386,-0.6095611163488531,3.7433410422452065e-05,True
TFRC,Microglia,1638,1425,0.19413919413919414,0.09473684210526316,0.9627841900581898,0.00018651317375051798,False
WWC1,Microglia,1638,1425,0.018925518925518924,0.018947368421052633,-0.0010893584818516004,0.8127044924584355,False
WWTR1,Microglia,1638,1425,0.028693528693528692,0.0343859649122807,-0.19801125778834358,0.7600420422912869,False
YAP1,Microglia,1638,1425,0.014041514041514042,0.011228070175438596,0.17955453115069214,0.18818462269075875,False
