ModelID,OncotreeLineage,CDKN2A_status,RB1_status,MTAP_co_deleted,CCNE1_amplified,CDK2_response_score,CDK2_predicted_responder
ACH-000188,Head and Neck,deleted,intact,True,False,0.29228944739228946,False
ACH-000480,Liver,intact,intact,False,False,0.28586929757496105,False
ACH-000539,Fibroblast,unknown,intact,False,False,0.285172812285208,False
ACH-001949,Skin,intact,intact,False,False,0.28314927693343417,False
ACH-000797,Fibroblast,unknown,intact,False,False,0.2817606163862067,False
ACH-003176,Bone,intact,intact,False,False,0.2740333318559145,False
ACH-002005,Skin,intact,intact,False,False,0.2702579949525365,False
ACH-000199,Fibroblast,unknown,intact,False,False,0.2696527809674498,False
ACH-000750,Skin,deleted,intact,True,False,0.2640296674351925,False
ACH-000970,Bowel,unknown,intact,False,False,0.2639567537570988,False
ACH-002798,Skin,intact,intact,False,False,0.25954563911087997,False
ACH-001567,Skin,unknown,intact,False,False,0.25494391371396086,False
ACH-001192,Bone,deleted,intact,True,False,0.24557181427373342,False
ACH-001648,Prostate,unknown,intact,False,False,0.2452469595462743,False
ACH-000451,Lung,unknown,intact,False,False,0.24186751120011918,False
ACH-000662,Lung,intact,intact,False,False,0.2399204863816844,False
ACH-002013,Eye,intact,intact,False,False,0.23940023634633023,False
ACH-001864,Biliary Tract,unknown,intact,False,False,0.2383733114439226,False
ACH-003456,Skin,unknown,intact,False,False,0.23323219709444593,False
ACH-000334,Lymphoid,intact,intact,False,False,0.23257353016688787,False
ACH-000812,Skin,unknown,intact,False,False,0.2319928202921302,False
ACH-001563,Skin,unknown,intact,False,False,0.22884131603500668,False
ACH-000633,Esophagus/Stomach,intact,intact,False,False,0.22876384668267435,False
ACH-000391,Bone,intact,intact,False,False,0.21878232902669942,False
ACH-000885,Ovary/Fallopian Tube,unknown,intact,False,False,0.21603736323750505,False
ACH-001528,Thyroid,deleted,intact,True,False,0.2150264717137138,False
ACH-000974,Uterus,intact,intact,False,False,0.21491132499352295,False
ACH-001839,Biliary Tract,unknown,intact,False,False,0.21464465810458355,False
ACH-001990,Skin,intact,lost,False,False,0.21227060291756072,False
ACH-003473,Soft Tissue,unknown,intact,False,False,0.21153625615326743,False
ACH-000232,CNS/Brain,deleted,intact,True,False,0.20576288331101877,False
ACH-001701,Head and Neck,deleted,intact,True,False,0.20019626635689813,False
ACH-000082,Bone,intact,intact,False,False,0.1975449051005551,False
ACH-003472,Thyroid,unknown,intact,False,False,0.1944716065079436,False
ACH-002711,Head and Neck,deleted,intact,True,False,0.1938127061479773,False
ACH-002066,Peripheral Nervous System,intact,intact,False,False,0.19122269782999707,False
ACH-000175,Fibroblast,unknown,intact,False,False,0.18381824614643,False
ACH-000820,Bowel,intact,intact,False,False,0.1837278125241925,False
ACH-000749,Lung,intact,lost,False,False,0.1834728884524257,False
ACH-000206,Lymphoid,intact,intact,False,False,0.18177826694404486,False
ACH-001399,Bowel,unknown,intact,False,False,0.1808741406471353,False
ACH-000115,Prostate,unknown,intact,False,False,0.1781431975530804,False
ACH-000063,Fibroblast,unknown,intact,False,False,0.1767204627878909,False
ACH-000666,Lung,intact,intact,False,False,0.17190637035306877,False
ACH-000479,CNS/Brain,deleted,intact,False,False,0.16664202755177238,False
ACH-001861,Biliary Tract,unknown,intact,False,False,0.16319218891585385,False
ACH-000756,CNS/Brain,intact,lost,False,False,0.1628717425537196,False
ACH-001959,Biliary Tract,unknown,intact,False,False,0.15596024207874448,False
ACH-002927,Eye,intact,intact,False,False,0.15564873589594183,False
ACH-001677,Lymphoid,intact,lost,False,False,0.1526186615819175,False
ACH-001625,Head and Neck,unknown,intact,False,False,0.14942364208011039,False
ACH-001519,Bone,intact,intact,False,False,0.14787876817418855,False
ACH-000300,Kidney,unknown,intact,False,False,0.1468855693335957,False
ACH-000366,Peripheral Nervous System,intact,intact,False,False,0.14530377096828329,False
ACH-002926,Eye,intact,intact,False,False,0.14416913314923185,False
ACH-001098,Pancreas,unknown,intact,False,False,0.14310432936835316,False
ACH-000072,Myeloid,unknown,intact,False,False,0.141116839044783,False
ACH-000529,Fibroblast,unknown,intact,False,False,0.1389007098695652,False
ACH-000122,Lymphoid,unknown,intact,False,False,0.13447204170538418,False
ACH-001389,Breast,unknown,intact,False,False,0.1277304634275893,False
ACH-000576,Lymphoid,intact,intact,False,False,0.12484616879441446,False
ACH-000538,Bowel,intact,intact,False,False,0.12344880362565536,False
ACH-000230,Fibroblast,unknown,intact,False,False,0.12332591069101775,False
ACH-000165,Fibroblast,unknown,intact,False,False,0.12301133130235475,False
ACH-000996,Uterus,intact,lost,False,False,0.12283351832862266,False
ACH-000180,Fibroblast,unknown,intact,False,False,0.12106740297642424,False
ACH-003464,Soft Tissue,unknown,intact,False,False,0.11946188896564935,False
ACH-001992,Pleura,deleted,intact,True,False,0.118319371423794,False
ACH-001368,Esophagus/Stomach,unknown,intact,False,False,0.1123483205054609,False
ACH-000767,Lung,intact,lost,False,False,0.10848973670909712,False
ACH-001980,Skin,deleted,intact,True,False,0.10769103759145748,False
ACH-000401,Skin,deleted,intact,False,False,0.10647773845415931,False
ACH-000690,Lung,unknown,intact,False,False,0.10592870445613256,False
ACH-002693,Peripheral Nervous System,intact,intact,False,False,0.1052633908166494,False
ACH-002790,Soft Tissue,intact,intact,False,False,0.10439530091605083,False
ACH-000852,Lung,intact,intact,False,False,0.10204041286324428,False
ACH-001562,Pleura,deleted,intact,False,False,0.10192047528216674,False
ACH-000295,Myeloid,deleted,intact,True,False,0.10018205977741856,False
ACH-000367,Pleura,intact,intact,False,False,0.09788307423630183,False
ACH-002409,CNS/Brain,unknown,intact,False,False,0.09423205807984525,False
ACH-003438,CNS/Brain,unknown,intact,False,False,0.08201051770453627,False
ACH-001306,Thyroid,intact,intact,False,False,0.07536294118974451,False
ACH-000007,Bowel,intact,intact,False,False,0.07436664589155861,False
ACH-001366,Peripheral Nervous System,intact,intact,False,False,0.07348757658572425,False
ACH-000614,Skin,deleted,intact,False,False,0.07322244406750222,False
ACH-002405,Skin,unknown,intact,False,False,0.0704876487855011,False
ACH-002501,Soft Tissue,intact,intact,False,False,0.06711488780543218,False
ACH-000255,Esophagus/Stomach,unknown,intact,False,False,0.061293388396180926,False
ACH-000511,Lung,intact,intact,False,False,0.058963189328771315,False
ACH-000933,Pancreas,unknown,intact,False,False,0.05634683962037701,False
ACH-000294,Myeloid,unknown,intact,False,False,0.04802374990542102,False
ACH-001388,Breast,unknown,intact,False,False,0.04532074774204231,False
ACH-000722,Bowel,unknown,intact,False,False,0.04479399082399571,False
ACH-002499,Breast,intact,intact,False,False,0.043876329210341014,False
ACH-000423,Skin,unknown,intact,False,False,0.035761379829211015,False
ACH-000207,Head and Neck,deleted,intact,False,False,0.03557793449159147,False
ACH-002438,Kidney,intact,intact,False,False,0.03513853243509718,False
ACH-001349,CNS/Brain,intact,intact,False,False,0.034859654020716446,False
ACH-000030,Lung,intact,intact,False,False,0.03468759137016342,False
ACH-000125,Fibroblast,unknown,intact,False,False,0.03210237374073671,False
ACH-001200,Kidney,intact,intact,False,False,0.02509160954698382,False
ACH-000249,Bowel,intact,intact,False,False,0.02283943259179877,False
ACH-000505,Soft Tissue,deleted,intact,True,False,0.022454024056289157,False
ACH-000214,Fibroblast,unknown,intact,False,False,0.020530759351704064,False
ACH-002539,Bowel,intact,intact,False,False,0.015885674386851067,False
ACH-000615,Skin,unknown,intact,False,False,0.014757500245396793,False
ACH-001279,Ovary/Fallopian Tube,intact,intact,False,False,0.01466614611758843,False
ACH-000340,Fibroblast,unknown,intact,False,False,0.01262408835662912,False
ACH-000194,Fibroblast,unknown,intact,False,False,0.010656042128444662,False
ACH-000956,Prostate,intact,intact,False,False,0.009630549513213876,False
ACH-000185,Fibroblast,unknown,intact,False,False,0.007664524276509543,False
ACH-000403,Bowel,intact,intact,False,False,0.006750469227428946,False
ACH-000913,Uterus,intact,lost,False,False,0.0032642192432419392,False
ACH-001688,Kidney,unknown,intact,False,False,0.0004909103749584087,False
ACH-001737,Lymphoid,deleted,lost,True,False,-0.0027529308646188078,False
ACH-000468,Pancreas,deleted,intact,True,False,-0.0041597936067607755,False
ACH-000260,Peripheral Nervous System,intact,intact,False,False,-0.006913754689756829,False
ACH-000917,Esophagus/Stomach,intact,intact,False,False,-0.00721734268241192,False
ACH-000907,Kidney,intact,intact,False,False,-0.023740259340753855,False
ACH-001598,Adrenal Gland,intact,lost,False,False,-0.026398245056778125,False
ACH-000422,Liver,intact,intact,False,False,-0.028213047110075107,False
ACH-000787,Lung,unknown,intact,False,False,-0.028905128629525212,False
ACH-001603,Peripheral Nervous System,unknown,intact,False,False,-0.03107621772451097,False
ACH-000871,Lung,intact,lost,False,False,-0.031619758728831604,False
ACH-000967,Bowel,intact,intact,False,False,-0.03388672218447508,False
ACH-003468,Thyroid,unknown,intact,False,False,-0.03484241461690751,False
ACH-001334,Cervix,intact,intact,False,False,-0.03553766490140797,False
ACH-000703,Lung,intact,lost,False,False,-0.03554769500097876,False
ACH-001696,Head and Neck,intact,intact,False,False,-0.036659786230687275,False
ACH-000088,Fibroblast,unknown,intact,False,False,-0.037315760316032814,False
ACH-000033,Lung,unknown,intact,False,False,-0.04585597241756845,False
ACH-001836,Biliary Tract,unknown,intact,False,False,-0.04695674254829851,False
ACH-002040,Vulva/Vagina,intact,intact,False,False,-0.05138631235261358,False
ACH-003101,Lymphoid,deleted,lost,False,False,-0.05264944147009554,False
ACH-000987,Skin,unknown,intact,False,False,-0.05304673281540773,False
ACH-000186,Lung,unknown,intact,False,False,-0.05757405085358103,False
ACH-000623,CNS/Brain,deleted,intact,True,False,-0.059240078744792424,False
ACH-000254,Head and Neck,unknown,intact,False,False,-0.06669776482203882,False
ACH-000336,Myeloid,intact,intact,False,False,-0.06729243619537473,False
ACH-000015,Lung,intact,intact,False,False,-0.06969270965119234,False
ACH-000438,Lung,intact,lost,False,False,-0.07053424587939938,False
ACH-001395,Breast,intact,intact,False,False,-0.07064698743733942,False
ACH-000495,Kidney,unknown,intact,False,False,-0.07348555072954827,False
ACH-003459,Skin,unknown,lost,False,False,-0.07730360417532775,False
ACH-001618,Myeloid,intact,intact,False,True,-0.08097371818076327,False
ACH-000697,Lymphoid,deleted,intact,True,False,-0.0840875076495764,False
ACH-000229,Fibroblast,unknown,intact,False,False,-0.08415099370451883,False
ACH-000043,Fibroblast,unknown,intact,False,False,-0.08511351567501113,False
ACH-000684,Kidney,deleted,intact,False,False,-0.08580680183835354,False
ACH-001275,Bone,intact,intact,False,False,-0.08601550811110364,False
ACH-002178,Bone,intact,intact,False,False,-0.09112034575863592,False
ACH-001016,CNS/Brain,unknown,intact,False,False,-0.09438657930194982,False
ACH-001041,Skin,unknown,intact,False,False,-0.09824109234961126,False
ACH-000418,Bone,unknown,intact,False,False,-0.09854925342251963,False
ACH-003158,Muscle,unknown,intact,False,False,-0.1009846873346789,False
ACH-001396,Breast,unknown,intact,False,False,-0.10234379359839826,False
ACH-001975,Skin,intact,intact,False,False,-0.10276966496629418,False
ACH-003071,Lung,intact,lost,False,False,-0.10817077499793304,False
ACH-000641,Myeloid,deleted,intact,True,False,-0.11075998969220668,False
ACH-001295,Eye,intact,lost,False,False,-0.11184340735458576,False
ACH-000055,CNS/Brain,unknown,intact,False,False,-0.11359213456091366,False
ACH-001709,Lymphoid,intact,intact,False,False,-0.1275718536549587,False
ACH-000771,Head and Neck,intact,intact,False,False,-0.1305919423090967,False
ACH-002419,Uterus,unknown,intact,False,False,-0.1306459325305223,False
ACH-001759,Soft Tissue,unknown,intact,False,False,-0.13260067049086594,False
ACH-001274,Soft Tissue,deleted,intact,True,False,-0.13504962096389628,False
ACH-001401,Adrenal Gland,intact,intact,False,False,-0.13583548609949736,False
ACH-000860,Lung,unknown,intact,False,False,-0.13811033695014152,False
ACH-000729,Lung,intact,lost,False,False,-0.13814792843703416,False
ACH-000643,Breast,intact,lost,False,False,-0.13838312126894448,False
ACH-000058,Thyroid,unknown,intact,False,False,-0.13924586624136925,False
ACH-000341,Peripheral Nervous System,intact,intact,False,False,-0.14333873739703074,False
ACH-000138,Pancreas,unknown,intact,False,False,-0.14637801142458073,False
ACH-001678,Lymphoid,unknown,intact,False,False,-0.14779538473280374,False
ACH-000542,Ovary/Fallopian Tube,deleted,intact,True,False,-0.14939252398169311,False
ACH-000357,Lymphoid,unknown,intact,False,False,-0.15236237780205486,False
ACH-003227,Bone,deleted,intact,True,False,-0.1550823832786754,False
ACH-000784,Esophagus/Stomach,deleted,intact,True,False,-0.15811718715982837,False
ACH-000941,Uterus,intact,intact,False,False,-0.16497308415826162,False
ACH-001765,Soft Tissue,intact,intact,False,False,-0.1729969898329788,False
ACH-001817,Bone,intact,intact,False,False,-0.17492249433569457,False
ACH-002511,Skin,intact,intact,False,False,-0.1779237549423346,False
ACH-000464,CNS/Brain,deleted,intact,True,False,-0.17802809174718615,False
ACH-001510,Head and Neck,unknown,intact,False,False,-0.185514235677669,False
ACH-002018,Eye,intact,intact,False,False,-0.18768840185074748,False
ACH-001511,Head and Neck,unknown,intact,False,False,-0.18884943823210198,False
ACH-001863,Biliary Tract,intact,intact,False,False,-0.19325911138961882,False
ACH-000090,Prostate,intact,intact,False,False,-0.19507056589297167,False
ACH-002084,Skin,intact,intact,False,False,-0.19854217207425617,False
ACH-000864,Uterus,unknown,lost,False,False,-0.19917330128442434,False
ACH-000131,Fibroblast,unknown,intact,False,False,-0.20789150992418737,False
ACH-000798,Bowel,unknown,intact,False,False,-0.21104974889903816,False
ACH-002921,Breast,intact,intact,False,False,-0.21132215686631872,False
ACH-001985,Skin,intact,intact,False,False,-0.21139731310747506,False
ACH-001449,Lymphoid,unknown,intact,False,False,-0.21238202217261049,False
ACH-000306,Fibroblast,unknown,intact,False,False,-0.2177099753887734,False
ACH-000765,Skin,unknown,intact,False,False,-0.2198589332708749,False
ACH-001986,Skin,intact,intact,False,False,-0.22313405156905627,False
ACH-000029,Lung,intact,intact,False,False,-0.23569661605633296,False
ACH-000748,Bone,intact,intact,False,False,-0.23591433839609433,False
ACH-001687,Kidney,unknown,intact,False,False,-0.2396846478331116,False
ACH-001560,Pleura,deleted,intact,True,False,-0.24055474372751906,False
ACH-001649,Prostate,intact,intact,False,False,-0.24361228477209024,False
ACH-003437,Esophagus/Stomach,unknown,intact,False,False,-0.24644624730300912,False
ACH-001691,Head and Neck,deleted,intact,False,False,-0.25118135101178174,False
ACH-000279,Bone,intact,intact,False,False,-0.25184756264240404,False
ACH-000946,Uterus,intact,intact,False,False,-0.25243047747941016,False
ACH-000405,Lymphoid,intact,intact,False,False,-0.2530188005139541,False
ACH-003119,Lung,intact,lost,False,False,-0.2552400505515986,False
ACH-000792,Kidney,deleted,intact,True,False,-0.2561319526967414,False
ACH-000606,Head and Neck,unknown,intact,False,False,-0.256423638024446,False
ACH-000521,Lung,intact,intact,False,False,-0.256945445352009,False
ACH-000251,Lung,intact,intact,False,False,-0.25764195736709605,False
ACH-003268,Soft Tissue,unknown,intact,False,False,-0.2631083933169055,False
ACH-001556,Pleura,unknown,intact,False,False,-0.26437445839654816,False
ACH-000579,Skin,intact,intact,False,False,-0.2675730991895041,False
ACH-000895,Bowel,unknown,intact,False,False,-0.2676048160262452,False
ACH-000263,Myeloid,intact,intact,False,False,-0.27248573717737484,False
ACH-000383,Esophagus/Stomach,intact,intact,False,False,-0.2751304115309716,False
ACH-000769,Lung,intact,intact,False,False,-0.27581289035477363,False
ACH-001987,Skin,deleted,intact,True,False,-0.2761210912350387,False
ACH-001570,Skin,unknown,intact,False,False,-0.28150457540938134,False
ACH-001537,Biliary Tract,unknown,intact,False,False,-0.28558937372015714,False
ACH-002052,Lung,intact,lost,False,False,-0.288785326993098,False
ACH-002014,Eye,intact,intact,False,False,-0.29490324533585477,False
ACH-000198,Myeloid,deleted,intact,True,False,-0.297092560420821,False
ACH-000845,Lung,intact,intact,False,False,-0.3031535918051641,False
ACH-000976,Biliary Tract,intact,intact,False,False,-0.308036623562034,False
ACH-002784,Soft Tissue,deleted,intact,True,False,-0.310358444513934,False
ACH-000709,Kidney,intact,intact,False,False,-0.31336035113280075,False
ACH-002035,Lung,intact,intact,False,False,-0.3173806812397458,False
ACH-001532,Kidney,unknown,intact,False,False,-0.3189021528286312,False
ACH-001525,Cervix,unknown,intact,False,False,-0.3212883765565906,False
ACH-001493,Lymphoid,unknown,intact,False,False,-0.32846401757250854,False
ACH-002500,Lymphoid,deleted,intact,True,False,-0.33179887810652287,False
ACH-000224,Fibroblast,unknown,intact,False,False,-0.33358022427608863,False
ACH-000667,Lung,intact,lost,False,False,-0.33420779204110307,False
ACH-000689,Soft Tissue,unknown,intact,False,False,-0.3346703198650639,False
ACH-000525,Lung,intact,lost,False,False,-0.33547573368946826,False
ACH-000794,Head and Neck,unknown,intact,False,False,-0.33577599739510744,False
ACH-001353,Pancreas,unknown,intact,False,False,-0.3378089258098944,False
ACH-001642,Lymphoid,intact,intact,False,True,-0.3405817320016423,False
ACH-000676,Skin,intact,intact,False,False,-0.34177841305709833,False
ACH-002722,Soft Tissue,intact,intact,False,False,-0.34441509924841995,False
ACH-000489,Bowel,unknown,intact,False,False,-0.34612455642076206,False
ACH-002844,Soft Tissue,unknown,intact,False,False,-0.34846975767108246,False
ACH-001307,Thyroid,intact,intact,False,False,-0.3501896555837887,False
ACH-001333,Cervix,intact,lost,False,False,-0.3503056409533023,False
ACH-000413,Fibroblast,unknown,intact,False,False,-0.3510417802976101,False
ACH-001715,Bone,deleted,intact,True,False,-0.3540787695866374,False
ACH-002023,Ampulla of Vater,intact,intact,False,False,-0.3542991847012634,False
ACH-000686,Liver,unknown,intact,False,False,-0.3569462141602846,False
ACH-000476,Liver,intact,intact,False,False,-0.35902822430542336,False
ACH-002792,Soft Tissue,intact,intact,False,False,-0.35998671808471683,False
ACH-000107,Pancreas,unknown,intact,False,False,-0.3677317665580383,False
ACH-003145,Embryonal,unknown,intact,False,False,-0.37315931110170003,False
ACH-000048,Ovary/Fallopian Tube,intact,intact,False,False,-0.374521463762997,False
ACH-001751,Soft Tissue,unknown,intact,False,False,-0.38011770696612324,False
ACH-000726,Esophagus/Stomach,unknown,intact,False,False,-0.38122334710216066,False
ACH-001456,Bowel,unknown,intact,False,False,-0.38668295200308705,False
ACH-000753,Bladder/Urinary Tract,intact,lost,False,False,-0.3888154706702194,False
ACH-000821,Lymphoid,unknown,intact,False,False,-0.3931420904001902,False
ACH-000857,Breast,intact,lost,False,False,-0.39577994761706814,False
ACH-001539,Lymphoid,unknown,intact,False,False,-0.4016013720495737,False
ACH-001760,Soft Tissue,unknown,intact,False,False,-0.4019587898325594,False
ACH-002435,Kidney,intact,intact,False,False,-0.4020167164212947,False
ACH-000825,Lung,unknown,intact,False,False,-0.40221424228869723,False
ACH-001794,Soft Tissue,unknown,intact,False,False,-0.40227032644536664,False
ACH-003149,Muscle,unknown,intact,False,False,-0.4034693987605548,False
ACH-001972,Skin,intact,intact,False,False,-0.42058547965785903,False
ACH-000840,Lung,intact,intact,False,False,-0.4243800787226708,False
ACH-000659,Lung,intact,lost,False,False,-0.42451999256824013,False
ACH-000475,Liver,intact,intact,False,False,-0.42646774286800826,False
ACH-000284,Fibroblast,unknown,intact,False,False,-0.42696625321599435,False
ACH-003152,Lung,unknown,intact,False,False,-0.4282223227838781,False
ACH-002017,Eye,intact,intact,False,False,-0.43044922354921833,False
ACH-003426,Esophagus/Stomach,unknown,intact,False,False,-0.4309910058241681,False
ACH-002510,Skin,deleted,intact,True,False,-0.4310676275523124,False
ACH-001520,Lymphoid,unknown,intact,False,False,-0.43193183502030924,False
ACH-000154,Fibroblast,unknown,intact,False,False,-0.43384169147668256,False
ACH-003177,Soft Tissue,deleted,intact,True,False,-0.4373091725928784,False
ACH-001458,Bowel,unknown,intact,False,False,-0.4376635684879764,False
ACH-000396,Bladder/Urinary Tract,unknown,lost,False,False,-0.44165663061858207,False
ACH-000526,Fibroblast,unknown,intact,False,False,-0.4428845341416655,False
ACH-001554,Eye,unknown,intact,False,False,-0.4457211157651401,False
ACH-001664,Esophagus/Stomach,unknown,intact,False,False,-0.44707643324062185,False
ACH-001561,Pleura,unknown,intact,False,False,-0.4487657780055754,False
ACH-001354,Peripheral Nervous System,intact,intact,False,False,-0.4526834980966571,False
ACH-001708,Lymphoid,unknown,intact,False,False,-0.4559023262473221,False
ACH-000404,Skin,unknown,intact,False,False,-0.4564412757759971,False
ACH-001542,Head and Neck,unknown,intact,False,False,-0.4568562299101202,False
ACH-000515,Lung,intact,lost,False,False,-0.4669039957442228,False
ACH-000524,Ovary/Fallopian Tube,intact,intact,False,False,-0.46996193710958506,False
ACH-000512,Lymphoid,unknown,intact,False,False,-0.4713857424061183,False
ACH-002800,Peripheral Nervous System,intact,intact,False,False,-0.4723928926287718,False
ACH-000264,Lung,intact,intact,False,False,-0.4797854968669797,False
ACH-000205,Pancreas,unknown,intact,False,False,-0.4887677836729395,False
ACH-002532,Bowel,intact,intact,False,False,-0.4926641891515112,False
ACH-000006,Myeloid,unknown,intact,False,False,-0.49426137614514065,False
ACH-000575,Lung,unknown,intact,False,False,-0.49444594533921626,False
ACH-002045,Head and Neck,intact,intact,False,False,-0.4973415197940053,False
ACH-000273,CNS/Brain,intact,lost,False,False,-0.49789773193662157,False
ACH-001695,Head and Neck,intact,intact,False,False,-0.49941871081416833,False
ACH-002523,Liver,intact,intact,False,False,-0.5032263428444386,False
ACH-003061,Lung,intact,lost,False,False,-0.5120712952390003,False
ACH-000980,Lung,unknown,lost,False,False,-0.5133542489139892,False
ACH-000732,Head and Neck,intact,intact,False,False,-0.5219544711336351,False
ACH-001977,Pleura,deleted,intact,True,False,-0.5231079098312623,False
ACH-000652,Pancreas,intact,intact,False,False,-0.5232750593664847,False
ACH-000238,Head and Neck,intact,intact,False,False,-0.5241112869722722,False
ACH-000085,Pancreas,intact,intact,False,False,-0.5321951453763535,False
ACH-003150,CNS/Brain,unknown,intact,False,False,-0.53579107063862,False
ACH-000177,Prostate,unknown,intact,False,False,-0.5366098634052776,False
ACH-000519,Lymphoid,unknown,intact,False,False,-0.5372004258797416,False
ACH-000060,Pancreas,intact,intact,False,False,-0.5425670330986714,False
ACH-000872,Lung,intact,intact,False,False,-0.5440288102427021,False
ACH-001627,Prostate,unknown,intact,False,False,-0.5463572341778827,False
ACH-001346,Head and Neck,unknown,intact,False,False,-0.5486482072072759,False
ACH-000815,Lymphoid,unknown,intact,False,False,-0.549080861321164,False
ACH-001339,Skin,unknown,intact,False,False,-0.5505646724583817,False
ACH-001807,Soft Tissue,unknown,intact,False,False,-0.5560581085723568,False
ACH-000039,Bone,intact,lost,False,False,-0.5618461794373139,False
ACH-000266,Pancreas,unknown,intact,False,False,-0.5635980797091604,False
ACH-001705,Breast,intact,intact,False,False,-0.5657766735955992,False
ACH-001500,Esophagus/Stomach,unknown,intact,False,False,-0.5675518513200805,False
ACH-000838,Lymphoid,intact,intact,False,False,-0.5681102273638686,False
ACH-002142,Bone,intact,lost,False,False,-0.5728499228847395,False
ACH-000022,Pancreas,intact,intact,False,False,-0.5729951045011586,False
ACH-001628,Ovary/Fallopian Tube,unknown,intact,False,False,-0.574941612476365,False
ACH-000630,Head and Neck,intact,intact,False,False,-0.5760630165162035,False
ACH-000846,Head and Neck,intact,intact,False,False,-0.5948664849883398,False
ACH-000668,Breast,intact,intact,False,False,-0.596813874168346,False
ACH-000394,Lung,intact,lost,False,False,-0.5993077403032456,False
ACH-003065,CNS/Brain,intact,intact,False,False,-0.6047025116929287,False
ACH-003471,Thyroid,unknown,intact,False,False,-0.6062066746689247,False
ACH-003221,Fibroblast,intact,intact,False,False,-0.6067069469095454,False
ACH-000842,Bowel,intact,intact,False,False,-0.6069412348981693,False
ACH-000924,Lung,intact,intact,False,False,-0.6081202619535214,False
ACH-003156,Lung,unknown,intact,False,False,-0.6084029398121322,False
ACH-001059,Soft Tissue,intact,intact,False,False,-0.6127049843840197,False
ACH-000708,Bowel,unknown,intact,False,False,-0.6127404248058401,False
ACH-002010,Eye,intact,intact,False,False,-0.6142329237256622,False
ACH-002681,CNS/Brain,deleted,intact,True,False,-0.6185832804126661,False
ACH-000644,Skin,intact,intact,False,False,-0.6230940249566899,False
ACH-001513,Cervix,unknown,intact,False,False,-0.6323849032841153,False
ACH-000277,Breast,intact,intact,False,False,-0.6329287350908506,False
ACH-000835,Soft Tissue,intact,intact,False,False,-0.6340921954835138,False
ACH-000540,Fibroblast,unknown,intact,False,False,-0.6346668225913241,False
ACH-001270,Soft Tissue,unknown,intact,False,False,-0.6369739638731726,False
ACH-000642,Breast,unknown,intact,False,False,-0.6401757544495565,False
ACH-001492,Lymphoid,deleted,intact,True,False,-0.6439048662255189,False
ACH-001548,Peripheral Nervous System,intact,intact,False,False,-0.6479880601467465,False
ACH-000443,Ovary/Fallopian Tube,unknown,intact,False,False,-0.6487947032333271,False
ACH-000012,Lung,intact,intact,False,False,-0.6513245455772827,False
ACH-000297,Lung,intact,intact,False,False,-0.6559777159751526,False
ACH-000036,CNS/Brain,deleted,intact,False,False,-0.657593111592156,False
ACH-000261,Lung,intact,intact,False,False,-0.6651306434643043,False
ACH-000978,Uterus,intact,intact,False,False,-0.6713668850436563,False
ACH-000034,Myeloid,unknown,intact,False,False,-0.6718835006145596,False
ACH-000608,Ovary/Fallopian Tube,intact,intact,False,False,-0.6739861649872008,False
ACH-000079,Fibroblast,unknown,intact,False,False,-0.6745610766205893,False
ACH-002654,Bowel,intact,intact,False,False,-0.6748180574926257,False
ACH-000313,Kidney,intact,intact,False,False,-0.6804299755022428,False
ACH-001441,Eye,intact,intact,False,False,-0.6846208245434562,False
ACH-000094,Pancreas,unknown,intact,False,False,-0.6920690879916236,False
ACH-000734,Liver,intact,intact,False,False,-0.6929285236009606,False
ACH-001515,Cervix,unknown,intact,False,False,-0.7047974286748568,False
ACH-000408,Esophagus/Stomach,deleted,intact,False,False,-0.7213953402993016,False
ACH-001035,Bone,unknown,intact,False,False,-0.7237157386536737,False
ACH-000916,Lung,unknown,intact,False,False,-0.7253029121583447,False
ACH-000147,Breast,intact,intact,False,False,-0.7283558144377713,False
ACH-000685,Pancreas,unknown,intact,False,False,-0.7414993624517215,False
ACH-003157,Lung,unknown,intact,False,False,-0.7498120603624265,False
ACH-000427,Esophagus/Stomach,intact,intact,False,False,-0.7500962192540683,False
ACH-000507,Esophagus/Stomach,intact,intact,False,False,-0.7514447381067004,False
ACH-002047,Uterus,deleted,intact,False,False,-0.7516458092556357,False
ACH-002936,Soft Tissue,intact,intact,False,False,-0.7550028179467705,False
ACH-001207,Fibroblast,unknown,intact,False,False,-0.7630986021933422,False
ACH-001322,Soft Tissue,intact,intact,False,False,-0.7632583125217616,False
ACH-000168,Myeloid,deleted,intact,True,False,-0.7684252725029799,False
ACH-003153,Lung,unknown,intact,False,False,-0.7716036819832138,False
ACH-000241,Myeloid,unknown,intact,False,False,-0.7741388124664357,False
ACH-000288,Breast,intact,lost,False,False,-0.7788556878987272,False
ACH-001142,CNS/Brain,unknown,intact,False,False,-0.7887301898429827,False
ACH-002015,Eye,intact,intact,False,False,-0.7899148399124585,False
ACH-000712,Lung,intact,intact,False,False,-0.7921322615695001,False
ACH-001032,Bone,unknown,intact,False,False,-0.795114885024387,False
ACH-000220,Lymphoid,unknown,intact,False,False,-0.7970371049412266,False
ACH-000016,Kidney,unknown,intact,False,False,-0.8029161383383037,False
ACH-001196,Soft Tissue,intact,intact,False,False,-0.8078188259165475,False
ACH-001461,Bowel,intact,intact,False,False,-0.8132497261062757,False
ACH-001991,Ovary/Fallopian Tube,unknown,intact,False,False,-0.8133811621635287,False
ACH-001608,CNS/Brain,deleted,intact,True,False,-0.8155372094762021,False
