ModelID,OncotreeLineage,OncotreePrimaryDisease,msi_status,msi_source,classification_tier,MLH1_expression,mlh1_silenced,mmr_lof_genes,has_mlh1_lof,has_msh2_lof,has_msh6_lof,has_pms2_lof,has_crispr,annotation_msi
ACH-001079,Lung,Non-Small Cell Lung Cancer,MSS,,,,False,,False,False,False,False,False,
ACH-001081,Bowel,Colorectal Adenocarcinoma,MSS,,,,False,,False,False,False,False,True,
ACH-001084,Bowel,Colorectal Adenocarcinoma,MSS,,,,False,,False,False,False,False,False,
ACH-001086,Cervix,Cervical Adenocarcinoma,MSS,,,5.647262695945657,False,,False,False,False,False,False,
ACH-001087,Kidney,Non-Cancerous,MSS,,,,False,,False,False,False,False,False,
ACH-001088,Lung,Non-Small Cell Lung Cancer,MSS,,,,False,,False,False,False,False,False,
ACH-001089,Liver,Hepatocellular Carcinoma,MSS,,,,False,,False,False,False,False,False,
ACH-001090,Head and Neck,Head and Neck Squamous Cell Carcinoma,MSS,,,,False,,False,False,False,False,False,
ACH-001091,Bowel,Colorectal Adenocarcinoma,MSI-H,annotated-only,tier1_annotated,,False,,False,False,False,False,False,MSI-H
ACH-001093,Fibroblast,Non-Cancerous,MSS,,,,False,,False,False,False,False,False,
ACH-001094,Bone,Osteosarcoma,MSS,,,,False,,False,False,False,False,False,
ACH-001096,Soft Tissue,Rhabdomyosarcoma,MSS,,,5.697634835610406,False,,False,False,False,False,True,
ACH-001097,Lymphoid,Non-Hodgkin Lymphoma,MSS,,,5.146292710852905,False,,False,False,False,False,False,
ACH-001098,Pancreas,Pancreatic Adenocarcinoma,MSS,,,5.305788166810991,False,,False,False,False,False,True,
ACH-001099,Soft Tissue,Rhabdoid Cancer,MSS,,,4.926540327782414,False,,False,False,False,False,True,
ACH-001100,Lymphoid,T-Lymphoblastic Leukemia/Lymphoma,MSS,,,4.62639825002367,False,,False,False,False,False,False,
ACH-001101,Pancreas,Pancreatic Adenocarcinoma,MSS,,,,False,,False,False,False,False,False,
ACH-001106,Lymphoid,B-Cell Acute Lymphoblastic Leukemia,MSS,,,6.020793306800802,False,,False,False,False,False,False,
ACH-001107,Pancreas,Pancreatic Adenocarcinoma,MSS,,,,False,,False,False,False,False,True,
ACH-001109,Kidney,Rhabdoid Cancer,MSS,,,5.949651651195215,False,,False,False,False,False,False,
ACH-001111,Lymphoid,Mature T and NK Neoplasms,MSS,,,4.273172705289317,False,,False,False,False,False,True,
ACH-001113,Lung,Non-Small Cell Lung Cancer,MSS,,,5.02872384465805,False,,False,False,False,False,False,
ACH-001118,CNS/Brain,Diffuse Glioma,MSS,,,,False,,False,False,False,False,False,
ACH-001119,Lymphoid,Mature T and NK Neoplasms,MSS,,,4.745344911641442,False,,False,False,False,False,True,
ACH-001121,Lymphoid,Mature B-Cell Neoplasms,MSS,,,,False,,False,False,False,False,False,
ACH-001122,Skin,Merkel Cell Carcinoma,MSS,,,,False,,False,False,False,False,False,
ACH-001123,Skin,Merkel Cell Carcinoma,MSS,,,,False,,False,False,False,False,False,
ACH-001125,CNS/Brain,Diffuse Glioma,MSS,,,,False,,False,False,False,False,False,
ACH-001126,CNS/Brain,Diffuse Glioma,MSS,,,,False,,False,False,False,False,True,
ACH-001127,Lymphoid,T-Lymphoblastic Leukemia/Lymphoma,MSS,,,,False,MSH6,False,False,True,False,False,
ACH-001128,Soft Tissue,Rhabdoid Cancer,MSS,,,6.030678170201235,False,,False,False,False,False,True,
ACH-001129,Myeloid,Acute Myeloid Leukemia,MSS,,,5.919192277295659,False,,False,False,False,False,True,
ACH-001130,Lymphoid,Mature T and NK Neoplasms,MSS,,,,False,,False,False,False,False,False,
ACH-001131,Skin,Merkel Cell Carcinoma,MSS,,,,False,,False,False,False,False,False,
ACH-001132,Lymphoid,T-Lymphoblastic Leukemia/Lymphoma,MSS,,,5.505376496921511,False,,False,False,False,False,False,
ACH-001134,Lymphoid,Non-Hodgkin Lymphoma,MSS,,,4.657291292713158,False,,False,False,False,False,True,
ACH-001136,Lung,Lung Neuroendocrine Tumor,MSS,,,,False,,False,False,False,False,False,
ACH-001137,Lung,Non-Small Cell Lung Cancer,MSS,,,,False,,False,False,False,False,True,
ACH-001138,Lung,Lung Neuroendocrine Tumor,MSS,,,,False,,False,False,False,False,False,
ACH-001142,CNS/Brain,Non-Cancerous,MSS,,,5.497784788984606,False,,False,False,False,False,False,
ACH-001143,Lymphoid,T-Lymphoblastic Leukemia/Lymphoma,MSS,,,,False,,False,False,False,False,False,
ACH-001144,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,MSS,,,,False,,False,False,False,False,False,
ACH-001145,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,MSS,,,5.860888327850741,False,,False,False,False,False,True,
ACH-001146,Lymphoid,Mature B-Cell Neoplasms,MSS,,,,False,,False,False,False,False,False,
ACH-001147,Lymphoid,Mature T and NK Neoplasms,MSS,,,5.207557120552282,False,,False,False,False,False,False,
ACH-001148,Lymphoid,Mature B-Cell Neoplasms,MSS,,,6.2121179396942265,False,,False,False,False,False,False,
ACH-001150,Bone,Chondrosarcoma,MSS,,,5.181464372105886,False,,False,False,False,False,False,
ACH-001151,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,MSS,,,5.1746101520587775,False,,False,False,False,False,True,
ACH-001162,Lymphoid,Mature B-Cell Neoplasms,MSS,,,,False,,False,False,False,False,False,
ACH-001163,Kidney,Renal Cell Carcinoma,MSS,,,5.7533076879237015,False,,False,False,False,False,True,
ACH-001164,Soft Tissue,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma,MSS,,,4.145832312453597,False,,False,False,False,False,True,
ACH-001170,Skin,Merkel Cell Carcinoma,MSS,,,,False,,False,False,False,False,False,
ACH-001171,Pancreas,Pancreatic Adenocarcinoma,MSS,,,,False,,False,False,False,False,False,
ACH-001172,CNS/Brain,Diffuse Glioma,MSS,,,5.754834068024278,False,MLH1,True,False,False,False,True,
ACH-001175,Kidney,Renal Cell Carcinoma,MSS,,,,False,,False,False,False,False,False,
ACH-001182,Lymphoid,B-Cell Acute Lymphoblastic Leukemia,MSS,,,,False,,False,False,False,False,False,
ACH-001183,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,MSS,,,5.903713170067494,False,,False,False,False,False,True,
ACH-001184,Soft Tissue,Rhabdomyosarcoma,MSS,,,6.319919547892022,False,,False,False,False,False,True,
ACH-001188,Peripheral Nervous System,Neuroblastoma,MSS,,,6.056605203309328,False,,False,False,False,False,True,
ACH-001189,Soft Tissue,Rhabdomyosarcoma,MSS,,,,False,,False,False,False,False,False,
ACH-001190,Skin,Melanoma,MSI-H,MMR-mutated,tier3_MSH2_LOF,5.768652793703497,False,MSH2,False,True,False,False,True,
ACH-001192,Bone,Ewing Sarcoma,MSS,,,5.620269686532907,False,,False,False,False,False,True,
ACH-001193,Bone,Ewing Sarcoma,MSS,,,5.552149556921515,False,,False,False,False,False,True,
ACH-001194,Kidney,Renal Cell Carcinoma,MSS,,,4.811779265771023,False,,False,False,False,False,True,
ACH-001196,Soft Tissue,Rhabdomyosarcoma,MSS,,,5.275629150108325,False,,False,False,False,False,True,
ACH-001197,Lymphoid,Non-Hodgkin Lymphoma,MSS,,,5.76518729083061,False,,False,False,False,False,True,
ACH-001198,CNS/Brain,Diffuse Glioma,MSS,,,,False,,False,False,False,False,False,
ACH-001199,Bowel,Colorectal Adenocarcinoma,MSS,,,,False,,False,False,False,False,False,
ACH-001200,Kidney,Rhabdoid Cancer,MSS,,,4.749700516626356,False,,False,False,False,False,False,
ACH-001201,CNS/Brain,Embryonal Tumor,MSS,,,4.955326754141574,False,,False,False,False,False,False,
ACH-001203,Lymphoid,Hodgkin Lymphoma,MSI-H,MMR-mutated,tier3_MSH2_LOF,,False,MSH2,False,True,False,False,False,
ACH-001205,Bone,Ewing Sarcoma,MSS,,,,False,,False,False,False,False,True,
ACH-001206,Bone,Ewing Sarcoma,MSS,,,,False,,False,False,False,False,False,
ACH-001207,Fibroblast,Non-Cancerous,MSS,,,5.63328588725897,False,,False,False,False,False,False,
ACH-001208,Kidney,Renal Cell Carcinoma,MSS,,,,False,,False,False,False,False,False,
ACH-001209,Lymphoid,B-Cell Acute Lymphoblastic Leukemia,MSS,,,5.718394507701891,False,,False,False,False,False,False,
ACH-001210,Kidney,Rhabdoid Cancer,MSS,,,5.481993123171963,False,,False,False,False,False,False,
ACH-001211,Soft Tissue,Rhabdoid Cancer,MSS,,,5.763220335648774,False,,False,False,False,False,True,
ACH-001212,Soft Tissue,Rhabdoid Cancer,MSS,,,,False,,False,False,False,False,False,
ACH-001214,CNS/Brain,Diffuse Glioma,MSS,,,,False,,False,False,False,False,False,
ACH-001224,Kidney,Renal Cell Carcinoma,MSS,,,,False,,False,False,False,False,False,
ACH-001225,Kidney,Renal Cell Carcinoma,MSS,,,,False,,False,False,False,False,False,
ACH-001227,Head and Neck,Head and Neck Squamous Cell Carcinoma,MSS,,,4.661812294582477,False,,False,False,False,False,True,
ACH-001228,Head and Neck,Head and Neck Squamous Cell Carcinoma,MSS,,,4.9594177830591715,False,,False,False,False,False,True,
ACH-001229,Head and Neck,Head and Neck Squamous Cell Carcinoma,MSS,,,4.05804802195494,False,,False,False,False,False,True,
ACH-001230,Myeloid,Acute Myeloid Leukemia,MSS,,,,False,,False,False,False,False,False,
ACH-001232,CNS/Brain,Embryonal Tumor,MSS,,,5.420859633640114,False,,False,False,False,False,True,
ACH-001233,Lung,Non-Small Cell Lung Cancer,MSS,,,,False,,False,False,False,False,True,
ACH-001234,Lung,Non-Small Cell Lung Cancer,MSS,,,,False,,False,False,False,False,False,
ACH-001239,Skin,Melanoma,MSS,,,5.898783961038013,False,,False,False,False,False,True,
ACH-001249,Breast,Invasive Breast Carcinoma,MSS,,,,False,,False,False,False,False,False,
ACH-001270,Soft Tissue,Synovial Sarcoma,MSS,,,5.652910923267854,False,,False,False,False,False,True,
ACH-001272,Soft Tissue,Synovial Sarcoma,MSS,,,,False,,False,False,False,False,False,
ACH-001274,Soft Tissue,Synovial Sarcoma,MSS,,,5.717747699350442,False,,False,False,False,False,True,
ACH-001275,Bone,Osteosarcoma,MSS,,,5.952554893107627,False,,False,False,False,False,True,
ACH-001277,Soft Tissue,Synovial Sarcoma,MSS,,,5.3843365208520435,False,,False,False,False,False,True,
ACH-001278,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,MSS,,,5.000049591789677,False,,False,False,False,False,True,
ACH-001279,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,MSS,,,5.4879654102281545,False,,False,False,False,False,True,
ACH-001280,Soft Tissue,Synovial Sarcoma,MSS,,,5.4672990467157385,False,,False,False,False,False,True,
ACH-001282,Bone,Ewing Sarcoma,MSS,,,,False,,False,False,False,False,False,
ACH-001283,Bone,Ewing Sarcoma,MSS,,,5.546233909250071,False,,False,False,False,False,True,
ACH-001289,CNS/Brain,Embryonal Tumor,MSS,,,6.03993016703315,False,,False,False,False,False,True,
ACH-001295,Eye,Retinoblastoma,MSS,,,5.479220858687334,False,,False,False,False,False,True,
ACH-001300,Peripheral Nervous System,Neuroblastoma,MSS,,,5.884363476207431,False,,False,False,False,False,True,
ACH-001301,Peripheral Nervous System,Neuroblastoma,MSS,,,5.749107831954,False,,False,False,False,False,True,
ACH-001302,Peripheral Nervous System,Neuroblastoma,MSS,,,6.114242074820632,False,,False,False,False,False,True,
ACH-001303,Peripheral Nervous System,Neuroblastoma,MSS,,,5.3974949532890575,False,,False,False,False,False,True,
ACH-001306,Thyroid,Anaplastic Thyroid Cancer,MSS,,,5.1587207575728415,False,,False,False,False,False,True,
ACH-001307,Thyroid,Anaplastic Thyroid Cancer,MSS,,,5.918789312163658,False,,False,False,False,False,True,
ACH-001310,Kidney,Non-Cancerous,MSS,,,6.041586878196803,False,,False,False,False,False,True,
ACH-001318,Liver,Hepatocellular Carcinoma,MSS,,,5.010676913289231,False,,False,False,False,False,True,
ACH-001321,Thyroid,Medullary Thyroid Cancer,MSS,,,4.230733318478398,False,,False,False,False,False,False,
ACH-001322,Soft Tissue,Synovial Sarcoma,MSS,,,6.217416858410578,False,,False,False,False,False,True,
ACH-001328,Skin,Cutaneous Squamous Cell Carcinoma,MSS,,,4.375637243729379,False,,False,False,False,False,True,
ACH-001329,CNS/Brain,Diffuse Glioma,MSS,,,5.373394168858068,False,,False,False,False,False,True,
ACH-001331,Head and Neck,Head and Neck Squamous Cell Carcinoma,MSS,,,,False,,False,False,False,False,True,
ACH-001332,Head and Neck,Head and Neck Squamous Cell Carcinoma,MSS,,,4.336090539500002,False,,False,False,False,False,True,
ACH-001333,Cervix,Cervical Squamous Cell Carcinoma,MSI-H,MMR-mutated,tier3_MSH2_LOF,5.59912732633497,False,MSH2,False,True,False,False,True,
ACH-001334,Cervix,Cervical Squamous Cell Carcinoma,MSS,,,5.0977751129304165,False,,False,False,False,False,True,
ACH-001335,Cervix,Cervical Squamous Cell Carcinoma,MSS,,,5.431766687231058,False,,False,False,False,False,True,
ACH-001336,Cervix,Cervical Squamous Cell Carcinoma,MSS,,,4.159556532607764,False,,False,False,False,False,True,
ACH-001338,Peripheral Nervous System,Neuroblastoma,MSS,,,5.907546872560436,False,,False,False,False,False,True,
ACH-001339,Skin,Melanoma,MSS,,,5.171623175761781,False,,False,False,False,False,False,
ACH-001340,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,MSS,,,4.497088583105144,False,,False,False,False,False,True,
ACH-001341,Cervix,Mixed Cervical Carcinoma,MSS,,,5.005233789762407,False,,False,False,False,False,True,
ACH-001344,Peripheral Nervous System,Neuroblastoma,MSS,,,4.608992524255291,False,,False,False,False,False,True,
ACH-001345,Bowel,Colorectal Adenocarcinoma,MSI-H,MMR-mutated,tier3_MSH2_LOF,5.137618279018664,False,MSH2;MSH6,False,True,True,False,True,
ACH-001346,Head and Neck,Head and Neck Squamous Cell Carcinoma,MSS,,,3.888733509152026,False,,False,False,False,False,True,
ACH-001347,Head and Neck,Head and Neck Squamous Cell Carcinoma,MSS,,,3.8746101016789978,False,,False,False,False,False,True,
ACH-001349,CNS/Brain,Embryonal Tumor,MSS,,,4.020422192676031,False,,False,False,False,False,False,
ACH-001350,Thyroid,Anaplastic Thyroid Cancer,MSS,,,3.416624942672694,False,,False,False,False,False,False,
ACH-001353,Pancreas,Pancreatic Adenocarcinoma,MSS,,,3.7874011194115633,False,,False,False,False,False,True,
ACH-001354,Peripheral Nervous System,Neuroblastoma,MSS,,,5.132223116944968,False,,False,False,False,False,True,
ACH-001355,Peripheral Nervous System,Neuroblastoma,MSS,,,,False,,False,False,False,False,False,
ACH-001356,Thyroid,Anaplastic Thyroid Cancer,MSS,,,5.931498690409017,False,,False,False,False,False,True,
ACH-001357,Breast,Non-Cancerous,MSS,,,,False,,False,False,False,False,False,
ACH-001358,Breast,Invasive Breast Carcinoma,MSS,,,,False,,False,False,False,False,False,
ACH-001359,Cervix,Cervical Squamous Cell Carcinoma,MSS,,,,False,,False,False,False,False,False,
ACH-001360,Cervix,Cervical Squamous Cell Carcinoma,MSS,,,4.273314465268832,False,,False,False,False,False,True,
ACH-001362,Lung,Non-Small Cell Lung Cancer,MSS,,,,False,,False,False,False,False,False,
ACH-001363,Lung,Non-Small Cell Lung Cancer,MSS,,,,False,,False,False,False,False,False,
ACH-001364,Lung,Lung Neuroendocrine Tumor,MSS,,,,False,,False,False,False,False,False,
ACH-001365,Lung,Lung Neuroendocrine Tumor,MSS,,,,False,,False,False,False,False,False,
ACH-001366,Peripheral Nervous System,Neuroblastoma,MSS,,,6.004663180737537,False,,False,False,False,False,True,
ACH-001367,Peripheral Nervous System,Neuroblastoma,MSS,,,5.830219824345073,False,,False,False,False,False,True,
ACH-001368,Esophagus/Stomach,Esophagogastric Adenocarcinoma,MSS,,,6.241971712925304,False,,False,False,False,False,True,
ACH-001369,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,MSI-H,MMR-mutated,tier3_MSH2_LOF,4.245548903430134,False,MSH2,False,True,False,False,False,
ACH-001370,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,MSS,,,4.410252901035924,False,,False,False,False,False,True,
ACH-001373,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,MSS,,,5.08199145424855,False,,False,False,False,False,False,
ACH-001374,Ovary/Fallopian Tube,Ovarian Germ Cell Tumor,MSS,,,6.4113313284567255,False,,False,False,False,False,True,
ACH-001375,Pancreas,Pancreatic Adenocarcinoma,MSS,,,4.961238990549082,False,,False,False,False,False,True,
ACH-001376,Pancreas,Pancreatic Adenocarcinoma,MSS,,,4.603383031938442,False,,False,False,False,False,True,
ACH-001377,Pancreas,Pancreatic Adenocarcinoma,MSS,,,5.674231822522561,False,,False,False,False,False,True,
ACH-001378,Pancreas,Pancreatic Adenocarcinoma,MSS,,,4.130609686208254,False,,False,False,False,False,False,
ACH-001379,Pancreas,Pancreatic Adenocarcinoma,MSS,,,5.304233573775462,False,,False,False,False,False,True,
ACH-001380,Pancreas,Pancreatic Adenocarcinoma,MSS,,,4.363549577183156,False,,False,False,False,False,True,
ACH-001382,Pancreas,Pancreatic Adenocarcinoma,MSS,,,4.561155031597246,False,,False,False,False,False,True,
ACH-001383,Prostate,Non-Cancerous,MSS,,,,False,,False,False,False,False,False,
ACH-001384,Thyroid,Well-Differentiated Thyroid Cancer,MSS,,,5.043816925895708,False,,False,False,False,False,False,
ACH-001385,Head and Neck,"Head and Neck Carcinoma, Other",MSS,,,4.801670856440295,False,,False,False,False,False,True,
ACH-001386,Lung,Lung Neuroendocrine Tumor,MSS,,,4.613531652917927,False,,False,False,False,False,True,
ACH-001388,Breast,Invasive Breast Carcinoma,MSS,,,1.709811147363984,False,,False,False,False,False,True,
ACH-001389,Breast,Invasive Breast Carcinoma,MSS,,,5.626187957396628,False,,False,False,False,False,True,
ACH-001390,Breast,Invasive Breast Carcinoma,MSS,,,4.233220843471891,False,,False,False,False,False,True,
ACH-001391,Breast,Invasive Breast Carcinoma,MSI-H,MMR-mutated,tier3_MSH2_LOF,5.405315086781822,False,MSH2,False,True,False,False,True,
ACH-001392,Breast,Invasive Breast Carcinoma,MSS,,,4.328628257744406,False,,False,False,False,False,True,
ACH-001393,Breast,Invasive Breast Carcinoma,MSS,,,3.829595899177507,False,,False,False,False,False,True,
ACH-001394,Breast,Invasive Breast Carcinoma,MSS,,,4.181484249770282,False,,False,False,False,False,True,
ACH-001395,Breast,Invasive Breast Carcinoma,MSS,,,4.980738243272327,False,,False,False,False,False,False,
ACH-001396,Breast,Invasive Breast Carcinoma,MSS,,,4.355164304883439,False,,False,False,False,False,True,
ACH-001397,Breast,Invasive Breast Carcinoma,MSS,,,,False,,False,False,False,False,False,
ACH-001398,Kidney,Renal Cell Carcinoma,MSS,,,4.751361953373079,False,,False,False,False,False,True,
ACH-001399,Bowel,Colorectal Adenocarcinoma,MSS,,,5.784014451459271,False,,False,False,False,False,True,
ACH-001400,Vulva/Vagina,Squamous Cell Carcinoma of the Vulva/Vagina,MSS,,,2.199251448320627,False,,False,False,False,False,True,
ACH-001401,Adrenal Gland,Adrenocortical Carcinoma,MSS,,,4.81649219154279,False,,False,False,False,False,True,
ACH-001402,Cervix,Cervical Squamous Cell Carcinoma,MSS,,,5.343507315076784,False,,False,False,False,False,True,
ACH-001403,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,MSS,,,5.26154961980074,False,,False,False,False,False,True,
ACH-001407,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,MSS,,,5.973354120449944,False,,False,False,False,False,True,
ACH-001408,Bladder/Urinary Tract,Urethral Cancer,MSS,,,5.115749084329449,False,,False,False,False,False,True,
ACH-001409,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,MSS,,,5.552223349233381,False,,False,False,False,False,True,
ACH-001410,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,MSS,,,4.6381086004978105,False,,False,False,False,False,False,
ACH-001411,Bladder/Urinary Tract,Bladder Squamous Cell Carcinoma,MSS,,,4.959051410228501,False,,False,False,False,False,True,
ACH-001412,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,MSS,,,6.266533578479358,False,,False,False,False,False,True,
ACH-001413,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,MSS,,,6.155014504692797,False,,False,False,False,False,True,
ACH-001414,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,MSS,,,3.9163237679894554,False,,False,False,False,False,True,
ACH-001415,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,MSS,,,5.173051458071705,False,,False,False,False,False,True,
ACH-001416,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,MSS,,,5.075536909616058,False,PMS2,False,False,False,True,True,
ACH-001417,Lung,Lung Neuroendocrine Tumor,MSS,,,,False,,False,False,False,False,False,
ACH-001418,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,MSS,,,4.889215547678766,False,,False,False,False,False,True,
ACH-001419,Breast,Invasive Breast Carcinoma,MSS,,,5.416822856338348,False,,False,False,False,False,True,
ACH-001421,Eye,Retinoblastoma,MSS,,,5.82825583092645,False,,False,False,False,False,True,
ACH-001422,Prostate,Non-Cancerous,MSS,,,4.671638717320261,False,,False,False,False,False,True,
ACH-001423,Kidney,Wilms' Tumor,MSS,,,4.93003710580094,False,,False,False,False,False,False,
ACH-001427,Bone,Ewing Sarcoma,MSS,,,5.0620439783998235,False,,False,False,False,False,False,
ACH-001428,Bone,Ewing Sarcoma,MSS,,,4.739092001511338,False,,False,False,False,False,False,
ACH-001430,Bone,Ewing Sarcoma,MSS,,,5.577534571440867,False,,False,False,False,False,True,
ACH-001431,Bone,Ewing Sarcoma,MSS,,,5.452117663828671,False,,False,False,False,False,True,
ACH-001433,Soft Tissue,Epithelioid Sarcoma,MSS,,,4.900277536874563,False,,False,False,False,False,True,
ACH-001435,Testis,Non-Seminomatous Germ Cell Tumor,MSS,,,5.001063595440027,False,,False,False,False,False,False,
ACH-001436,Testis,Non-Seminomatous Germ Cell Tumor,MSS,,,,False,,False,False,False,False,True,
ACH-001437,Testis,Non-Seminomatous Germ Cell Tumor,MSS,,,4.458244185547128,False,,False,False,False,False,False,
ACH-001438,Testis,Non-Seminomatous Germ Cell Tumor,MSS,,,5.047878606909234,False,,False,False,False,False,False,
ACH-001440,Testis,Non-Seminomatous Germ Cell Tumor,MSS,,,5.428708555099872,False,,False,False,False,False,False,
ACH-001441,Eye,Ocular Melanoma,MSS,,,4.599764103072517,False,,False,False,False,False,False,
ACH-001442,Skin,Cutaneous Squamous Cell Carcinoma,MSS,,,4.311270591486641,False,,False,False,False,False,True,
ACH-001443,Thyroid,Anaplastic Thyroid Cancer,MSS,,,6.276907901662821,False,,False,False,False,False,True,
ACH-001445,Head and Neck,Head and Neck Squamous Cell Carcinoma,MSS,,,2.7455363833263835,False,,False,False,False,False,False,
ACH-001447,Lymphoid,Mature B-Cell Neoplasms,MSS,,,6.5519788977427,False,,False,False,False,False,False,
ACH-001449,Lymphoid,Mature B-Cell Neoplasms,MSS,,,6.028836538721836,False,,False,False,False,False,False,
ACH-001450,Lymphoid,Mature B-Cell Neoplasms,MSS,,,5.485632911741821,False,,False,False,False,False,True,
ACH-001451,Cervix,Cervical Squamous Cell Carcinoma,MSS,,,4.456267337363377,False,,False,False,False,False,True,
ACH-001452,Lymphoid,Mature B-Cell Neoplasms,MSS,,,,False,,False,False,False,False,False,
ACH-001453,Prostate,Non-Cancerous,MSS,,,4.990537416538171,False,,False,False,False,False,True,
ACH-001454,Bowel,Colorectal Adenocarcinoma,MSS,,,4.90223762226296,False,,False,False,False,False,True,
ACH-001456,Bowel,Colorectal Adenocarcinoma,MSS,,,4.178778370084407,False,,False,False,False,False,False,
ACH-001458,Bowel,Colorectal Adenocarcinoma,MSS,,,4.2109810334289035,False,,False,False,False,False,True,
ACH-001459,Bowel,Colorectal Adenocarcinoma,MSS,,,4.4125308945717325,False,,False,False,False,False,True,
ACH-001460,Bowel,Colorectal Adenocarcinoma,MSS,,,4.694440075834967,False,,False,False,False,False,True,
ACH-001461,Bowel,Colorectal Adenocarcinoma,MSS,,,4.076892538734585,False,,False,False,False,False,True,
ACH-001465,Peripheral Nervous System,Neuroblastoma,MSS,,,5.228337711981378,False,,False,False,False,False,False,
ACH-001481,Peripheral Nervous System,Neuroblastoma,MSS,,,4.722537064523269,False,,False,False,False,False,True,
ACH-001484,Lymphoid,Mature B-Cell Neoplasms,MSS,,,5.481192363165325,False,,False,False,False,False,True,
ACH-001485,Lymphoid,Non-Cancerous,MSS,,,4.839365058528489,False,,False,False,False,False,False,
ACH-001489,Lung,Non-Small Cell Lung Cancer,MSS,,,5.173039461588749,False,,False,False,False,False,False,
ACH-001490,Lung,Non-Small Cell Lung Cancer,MSS,,,,False,,False,False,False,False,False,
ACH-001492,Lymphoid,Mature B-Cell Neoplasms,MSS,,,5.848805691089168,False,,False,False,False,False,False,
ACH-001493,Lymphoid,Mature B-Cell Neoplasms,MSS,,,4.931087326034938,False,,False,False,False,False,False,
ACH-001494,Biliary Tract,Intraductal Papillary Neoplasm of the Bile Duct,MSS,,,3.522156211891473,False,,False,False,False,False,True,
ACH-001495,Uterus,Endometrial Carcinoma,MSS,,,4.381227989673362,False,,False,False,False,False,True,
ACH-001496,Esophagus/Stomach,Esophagogastric Adenocarcinoma,MSS,,,4.609961755699765,False,,False,False,False,False,True,
ACH-001497,Esophagus/Stomach,Esophagogastric Adenocarcinoma,MSS,,,4.520667391561046,False,,False,False,False,False,True,
ACH-001498,Lymphoid,Mature B-Cell Neoplasms,MSS,,,5.6320733221591635,False,,False,False,False,False,True,
ACH-001500,Esophagus/Stomach,Esophagogastric Adenocarcinoma,MSS,,,5.5660844905154665,False,,False,False,False,False,True,
ACH-001502,Testis,Non-Seminomatous Germ Cell Tumor,MSS,,,5.400438877518252,False,,False,False,False,False,True,
ACH-001503,Lymphoid,Mature B-Cell Neoplasms,MSS,,,5.469329233367035,False,,False,False,False,False,False,
ACH-001508,Head and Neck,Head and Neck Squamous Cell Carcinoma,MSS,,,5.46539008731491,False,,False,False,False,False,True,
ACH-001509,Head and Neck,Head and Neck Squamous Cell Carcinoma,MSS,,,4.045530340634979,False,,False,False,False,False,True,
ACH-001510,Head and Neck,Head and Neck Squamous Cell Carcinoma,MSS,,,2.668979128566157,False,,False,False,False,False,True,
ACH-001511,Head and Neck,Head and Neck Squamous Cell Carcinoma,MSS,,,4.143752578271143,False,,False,False,False,False,True,
ACH-001513,Cervix,Cervical Adenocarcinoma,MSS,,,4.836711885818343,False,,False,False,False,False,True,
ACH-001514,Breast,Invasive Breast Carcinoma,MSS,,,,False,,False,False,False,False,False,
ACH-001515,Cervix,Cervical Squamous Cell Carcinoma,MSS,,,5.266254331643026,False,,False,False,False,False,True,
ACH-001516,Cervix,Cervical Adenocarcinoma,MSS,,,5.8746592788202925,False,,False,False,False,False,False,
ACH-001517,Uterus,Endometrial Carcinoma,MSS,,,4.703809466526246,False,MSH6,False,False,True,False,True,
ACH-001518,Uterus,Endometrial Carcinoma,MSS,,,4.815908398878725,False,MSH6,False,False,True,False,True,
ACH-001519,Bone,Chondrosarcoma,MSS,,,5.4626805790941635,False,,False,False,False,False,False,
ACH-001520,Lymphoid,Non-Cancerous,MSS,,,4.962627679584765,False,,False,False,False,False,True,
ACH-001521,Skin,Cutaneous Squamous Cell Carcinoma,MSS,,,5.40802906835218,False,,False,False,False,False,True,
ACH-001522,Skin,Melanoma,MSS,,,4.259159477778097,False,,False,False,False,False,True,
ACH-001523,Skin,Cutaneous Squamous Cell Carcinoma,MSS,,,4.0951395829398525,False,,False,False,False,False,True,
