treatment_id,drug_name,cohens_d,p_value,n_lost,n_intact,median_sens_lost,median_sens_intact,fdr
BRD:BRD-K21160401-065-01-0,,-0.2005,0.12775976029025793,157,399,-0.0615,-0.0143,0.87889900051124
BRD:BRD-K21164796-001-02-8,,-0.0706,0.7228014197990733,156,396,-0.2195,-0.1567,0.9809110261769779
BRD:BRD-K21191422-001-01-5,,0.004,0.9166122548521104,154,381,0.0584,0.0708,0.9960180371942047
BRD:BRD-K21237892-376-01-3,,0.1312,0.214247254623549,155,381,0.0722,0.0085,0.9217600959236736
BRD:BRD-K21283037-001-21-5,,0.0657,0.3159046379758701,156,392,0.0258,-0.0381,0.9416120846483987
BRD:BRD-K21295289-001-01-6,,0.0827,0.625744314123034,153,380,-0.116,-0.1085,0.9753194268502591
BRD:BRD-K21306330-001-02-9,,0.0095,0.9105509388171942,250,629,0.0128,0.0238,0.9956935167913216
BRD:BRD-K21318844-001-01-4,,-0.2968,0.02562255925243888,132,338,0.2005,0.2332,0.6491685721047015
BRD:BRD-K21361524-001-01-1,,-0.0465,0.6202151740854795,157,399,-3.9759,-3.9276,0.9753194268502591
BRD:BRD-K21372554-003-01-7,,0.0045,0.7385384648064925,152,394,-0.086,-0.0791,0.9809110261769779
BRD:BRD-K21396683-001-04-8,,-0.1219,0.09511333533427074,157,399,-0.2604,-0.2089,0.8225565981419201
BRD:BRD-K21415491-001-01-4,,-0.0899,0.26117465840030074,134,337,-0.022,0.0021,0.9231746952081292
BRD:BRD-K21450440-001-14-6,,-0.0671,0.7657690374951489,157,399,-0.3003,-0.3133,0.982557516215774
BRD:BRD-K21452876-003-01-8,,-0.0162,0.9042459818342041,153,380,-0.588,-0.5891,0.9956935167913216
BRD:BRD-K21520694-236-02-6,,-0.0029,0.9094199704842555,157,399,0.1147,0.1493,0.9956935167913216
BRD:BRD-K21528677-001-02-8,,0.0142,0.9475036973916564,148,375,-0.7018,-0.693,0.9964399313440717
BRD:BRD-K21528677-001-03-6,,-0.075,0.5602011625224724,152,394,-0.0103,0.0227,0.9705541501936746
BRD:BRD-K21547160-001-01-4,,0.0794,0.5253834733247367,153,380,0.0499,0.0227,0.9695690792887366
BRD:BRD-K21548250-003-19-1,,0.0758,0.4900503358001621,156,392,-0.0877,-0.0848,0.9635250313080598
BRD:BRD-K21565985-001-22-5,,0.0668,0.24913182298887704,156,396,-0.3144,-0.3837,0.9221202454077023
BRD:BRD-K21586122-001-01-9,,0.0519,0.5240147924794887,154,381,-0.0404,-0.0486,0.9695020513306329
BRD:BRD-K21612934-001-01-1,,0.0229,0.7675548636661365,154,381,0.1184,0.1223,0.982557516215774
BRD:BRD-K21615095-001-08-4,,0.1804,0.11501883089003323,148,375,0.0614,0.0186,0.8568754098927155
BRD:BRD-K21670884-001-01-9,,-0.0931,0.2728572606994125,155,392,0.0026,0.0169,0.925130208142894
BRD:BRD-K21672174-001-03-0,,0.0866,0.5878087298572444,156,397,0.0245,0.0101,0.9722816883566735
BRD:BRD-K21673112-003-01-3,,0.1311,0.15398501358256989,156,392,0.2394,0.1908,0.9162223642381624
BRD:BRD-K21680192-300-14-4,,-0.1094,0.4044415802375072,156,392,-3.2479,-3.3281,0.9541443117508334
BRD:BRD-K21718444-001-06-8,,-0.1841,0.039437533362106716,157,399,-0.3901,-0.1932,0.7100237049326155
BRD:BRD-K21728777-001-02-3,,-0.0174,0.7312551405875698,156,396,-1.2979,-1.1869,0.9809110261769779
BRD:BRD-K21733600-001-14-1,,0.0804,0.2653045080191917,153,387,-0.1146,-0.1417,0.9237405669423356
BRD:BRD-K21771665-304-04-2,,0.0284,0.7846040304819628,148,375,-0.2311,-0.2492,0.9839625506704637
BRD:BRD-K21782625-001-02-4,,0.1695,0.041276892878283185,153,380,0.1215,-0.0159,0.7151975724312009
BRD:BRD-K21782625-001-03-2,,0.1554,0.11665625895258265,148,375,0.3484,0.24,0.8586747893532097
BRD:BRD-K21833260-075-01-1,,0.078,0.4296899895512609,134,337,0.0564,0.0402,0.9572404656692337
BRD:BRD-K21865955-003-01-5,,-0.2346,0.012561232748123407,134,337,-1.1922,-0.946,0.5228354456791495
BRD:BRD-K21867462-001-02-9,,0.0002,0.9644735449040346,156,392,-0.0085,0.029,0.9964399313440717
BRD:BRD-K21884483-001-03-7,,-0.0769,0.33084242197835956,156,392,0.0111,0.0484,0.9464207864485967
BRD:BRD-K21894922-001-01-9,,0.0648,0.4277308966614559,132,338,0.2462,0.2228,0.9572404656692337
BRD:BRD-K21906513-001-04-0,,0.0318,0.9884684961677758,148,375,0.0743,0.0859,0.9984068498929946
BRD:BRD-K21908111-001-01-8,,-0.0437,0.42818316166930315,157,394,-0.2449,-0.2352,0.9572404656692337
BRD:BRD-K21910317-001-12-3,,0.1615,0.053836672505092005,157,394,0.2204,0.1669,0.7553097386066953
BRD:BRD-K21913543-001-02-4,,0.0344,0.4937114733110134,157,393,0.0909,0.0434,0.964524951232335
BRD:BRD-K21920947-001-02-1,,-0.1379,0.2218785759636518,132,338,-0.0363,-0.0089,0.9217600959236736
BRD:BRD-K21937671-001-09-2,,0.0116,0.8837284123789652,148,367,-0.4779,-0.4786,0.9945722867985088
BRD:BRD-K21937671-001-10-0,,0.157,0.21987880419794015,156,397,-0.0248,-0.0387,0.9217600959236736
BRD:BRD-K22000702-300-02-9,,-0.0786,0.2624474488451852,249,628,0.1148,0.1553,0.9231746952081292
BRD:BRD-K22009844-001-12-5,,-0.0672,0.7978911855724233,158,398,0.0366,0.0624,0.9861840533324837
BRD:BRD-K22024824-001-03-7,,0.0878,0.5787740686867799,157,394,0.0862,0.0839,0.9705541501936746
BRD:BRD-K22025381-003-01-9,,-0.0036,0.92531869437194,156,397,0.0989,0.0922,0.9960180371942047
BRD:BRD-K22031190-001-23-6,,0.1795,0.07925164122751968,157,394,0.176,0.1399,0.8016900385718978
BRD:BRD-K22064724-001-01-8,,0.0171,0.7956548070080964,155,381,-2.2807,-2.2607,0.9857257073569673
BRD:BRD-K22097830-001-01-9,,0.05,0.4714500429501334,156,392,-0.0968,-0.1236,0.959430815512415
BRD:BRD-K22127577-001-03-7,,-0.0024,0.8924404807727371,148,375,-3.5441,-3.6425,0.9947840224237079
BRD:BRD-K22134346-001-22-3,,0.2461,0.007406704406797964,153,380,0.1209,-0.0713,0.44903145466212663
BRD:BRD-K22134346-001-24-9,,-0.0163,0.8429135768474116,148,375,-1.1006,-0.8823,0.9945722867985088
BRD:BRD-K22149900-001-03-9,,-0.052,0.6924472923885288,155,381,-2.6569,-2.6028,0.9780980060990453
BRD:BRD-K22193694-001-13-6,,-0.089,0.6563835545267682,157,394,0.2047,0.2128,0.9753194268502591
BRD:BRD-K22229656-003-01-5,,0.069,0.3563716391321552,132,338,0.1483,0.1395,0.9487268946748633
BRD:BRD-K22261391-001-01-2,,0.1166,0.3022475865714922,158,398,0.1584,0.1431,0.9385233837114426
BRD:BRD-K22314899-001-02-4,,0.075,0.3187006379618076,152,394,0.2699,0.2106,0.9441383384867924
BRD:BRD-K22316123-001-01-9,,0.101,0.44608384790084854,134,337,0.0986,0.0858,0.9572404656692337
BRD:BRD-K22346679-001-06-3,,-0.0179,0.26751666637890603,249,628,0.0701,0.1252,0.9237405669423356
BRD:BRD-K22356203-001-01-8,,0.1017,0.17644082764911273,158,398,-0.1442,-0.2052,0.9217600959236736
BRD:BRD-K22379844-001-04-9,,-0.1046,0.14016112126066044,250,629,-1.3101,-1.1813,0.9004600838484705
BRD:BRD-K22385716-001-02-5,,0.0593,0.7629416788149315,156,392,-0.4154,-0.4,0.982557516215774
BRD:BRD-K22421059-001-02-3,,-0.1236,0.09420709038856241,134,337,0.1524,0.1931,0.8200847996645368
BRD:BRD-K22477529-001-02-7,,-0.1382,0.17969317622747305,132,338,-3.0511,-2.9142,0.9217600959236736
BRD:BRD-K22482860-001-21-4,,-0.0763,0.6347874332057337,156,392,0.0615,0.064,0.9753194268502591
BRD:BRD-K22503835-001-11-0,,-0.0861,0.5037679783339204,156,397,-0.4656,-0.4868,0.9671206831278966
BRD:BRD-K22514639-001-05-7,,-0.1584,0.049015901439397755,155,381,-0.1453,-0.067,0.7494854866424232
BRD:BRD-K22518984-001-01-8,,-0.0332,0.9759538513974291,155,381,-0.0172,-0.0277,0.9964399313440717
BRD:BRD-K22520627-001-01-7,,0.0767,0.332629375513663,156,392,-0.0563,-0.1087,0.9467399593475654
BRD:BRD-K22525962-001-05-0,,-0.0089,0.9411560001205913,155,381,0.0112,0.0103,0.9964399313440717
BRD:BRD-K22588750-001-07-0,,-0.0032,0.9205345975783734,154,381,-0.0188,-0.0091,0.9960180371942047
BRD:BRD-K22631935-001-02-7,,0.1461,0.020179425550965538,249,628,-0.0779,-0.1827,0.6202289519443486
BRD:BRD-K22641081-304-01-8,,0.0007,0.8887101360081824,134,337,0.1598,0.157,0.9947840224237079
BRD:BRD-K22662435-001-18-3,,0.0693,0.3884606765542349,156,392,-0.0651,-0.1246,0.9520491600730813
BRD:BRD-K22662435-001-19-1,,-0.028,0.9615712520299879,153,380,-0.3566,-0.3885,0.9964399313440717
BRD:BRD-K22662557-300-01-7,,-0.0223,0.8272095328521119,156,395,0.2657,0.2847,0.9914832706206248
BRD:BRD-K22685337-001-13-4,,-0.1051,0.4292206347887667,157,394,0.2199,0.2476,0.9572404656692337
BRD:BRD-K22745370-003-02-3,,0.0679,0.7375531397299954,158,398,-0.0058,-0.0098,0.9809110261769779
BRD:BRD-K22749967-046-02-3,,-0.0484,0.6563835545267682,157,394,0.1821,0.2016,0.9753194268502591
BRD:BRD-K22822991-001-02-3,,0.1246,0.3394535112544981,153,380,-0.2377,-0.2446,0.9467399593475654
BRD:BRD-K22829793-001-01-0,,0.0554,0.8004060161894825,156,397,-0.03,-0.0419,0.9861840533324837
BRD:BRD-K22861715-001-17-4,,-0.0747,0.4724855196339959,153,379,-0.193,-0.1722,0.959430815512415
BRD:BRD-K22936972-003-23-6,,0.2439,0.011430836012893499,156,392,-0.1442,-0.236,0.5108909837018896
BRD:BRD-K23005288-001-01-8,,-0.1779,0.12520214551448064,134,337,-0.1962,-0.1586,0.8667586204797935
BRD:BRD-K23067689-001-02-1,,0.0275,0.7097084947939867,148,375,0.174,0.1596,0.9809110261769779
BRD:BRD-K23082237-003-01-5,,0.0139,0.7991948878722487,156,392,-0.0454,-0.0612,0.9861840533324837
BRD:BRD-K23106423-001-01-0,,0.1052,0.6528114208487774,134,335,0.3301,0.3288,0.9753194268502591
BRD:BRD-K23163214-050-15-1,,0.1615,0.16432640752369143,156,397,-0.0805,-0.0846,0.9217600959236736
BRD:BRD-K23190681-001-01-1,,-0.2007,0.021433248713315527,156,392,-0.5842,-0.2919,0.6202289519443486
BRD:BRD-K23204545-001-16-4,,0.064,0.6597028190745864,156,392,0.0571,0.0588,0.9753194268502591
BRD:BRD-K23228615-001-02-8,,0.0746,0.559490198894417,155,391,-1.5205,-1.4777,0.9705541501936746
BRD:BRD-K23248433-001-01-8,,0.2163,0.013718351234049344,157,398,-0.0362,-0.1073,0.5390416015707652
BRD:BRD-K23301018-001-11-7,,-0.0089,0.8863493355240862,148,375,0.2399,0.2635,0.9947623121005861
BRD:BRD-K23335153-300-02-5,,0.0363,0.607767808825677,156,392,-0.0137,-0.0158,0.9753194268502591
BRD:BRD-K23363278-001-02-1,,-0.0428,0.6532756192484646,157,399,-2.9171,-2.7312,0.9753194268502591
BRD:BRD-K23383398-001-09-9,,0.0295,0.9725765878063677,156,392,0.1647,0.1692,0.9964399313440717
BRD:BRD-K23403298-003-01-9,,0.0123,0.6291583801770777,153,387,-0.0572,-0.0325,0.9753194268502591
BRD:BRD-K23479488-001-02-9,,-0.0709,0.7881514253921641,250,629,-0.1637,-0.1618,0.9846832686842457
BRD:BRD-K23533833-001-01-9,,-0.0524,0.4288139201075025,134,337,0.083,0.1109,0.9572404656692337
BRD:BRD-K23541596-300-07-2,,0.0038,0.8630582502224051,156,392,0.123,0.0978,0.9945722867985088
BRD:BRD-K23566484-001-15-1,,0.1259,0.13692945825337988,156,396,-0.0366,-0.0956,0.8952631843940243
BRD:BRD-K23586533-001-03-6,,0.0654,0.4740591442503074,153,380,-0.3017,-0.3135,0.959430815512415
BRD:BRD-K23614267-001-01-2,,0.0005,0.4236233703125172,249,628,-0.027,-0.0442,0.9572404656692337
BRD:BRD-K23647661-001-02-2,,0.0566,0.5210016542113765,156,392,0.0733,0.0747,0.9688837276728343
BRD:BRD-K23672206-001-01-4,,0.038,0.7625812755974475,156,394,0.1244,0.1145,0.982557516215774
BRD:BRD-K23677682-003-01-2,,-0.1909,0.03480559384685769,157,399,-1.2392,-0.9894,0.6934258709334518
BRD:BRD-K23728141-001-01-2,,-0.0707,0.30920368007923527,157,399,-0.0408,0.0059,0.9385233837114426
BRD:BRD-K23779958-001-05-8,,-0.0558,0.4218180134152888,148,375,-0.877,-0.8542,0.9572404656692337
BRD:BRD-K23791635-001-01-3,,-0.0258,0.7534404750425233,154,381,0.1956,0.1809,0.982557516215774
BRD:BRD-K23848629-401-03-7,,-0.001,0.8333723113591649,155,381,-0.0168,-0.0207,0.9922932367338274
BRD:BRD-K23902832-001-01-7,,-0.0292,0.9940085750955595,250,629,-0.2585,-0.3002,0.9990074725492881
BRD:BRD-K23913458-001-20-7,,-0.0746,0.5752030985604677,156,395,-0.4113,-0.3991,0.9705541501936746
BRD:BRD-K23922020-075-02-9,,-0.0214,0.5655902687256964,158,397,0.1224,0.1609,0.9705541501936746
BRD:BRD-K23925186-001-01-0,,0.0047,0.8047419193328713,156,392,0.2502,0.1933,0.9861840533324837
BRD:BRD-K23925186-001-02-8,,0.1148,0.2345627888198083,148,375,-2.3578,-2.5897,0.9217600959236736
BRD:BRD-K23952234-236-01-8,,-0.0047,0.6696905585446222,156,392,0.1156,0.1483,0.9768285483856352
BRD:BRD-K23952234-236-03-4,,0.0148,0.8497032472537864,250,629,-0.1086,-0.1152,0.9945722867985088
BRD:BRD-K23976833-001-01-0,,0.0396,0.6296216826404526,157,394,0.2154,0.2194,0.9753194268502591
BRD:BRD-K23984367-075-15-2,,0.0936,0.5366493214669004,156,392,-0.1074,-0.1164,0.9705541501936746
BRD:BRD-K24031866-001-02-1,,-0.0289,0.8697841754656576,249,628,-0.1294,-0.0821,0.9945722867985088
BRD:BRD-K24048528-001-01-7,,-0.0567,0.40494640159119877,148,375,0.0523,0.085,0.9541443117508334
BRD:BRD-K24048528-001-02-5,,0.053,0.25546186058640585,142,364,-0.1153,-0.1907,0.9221202454077023
BRD:BRD-K24084088-001-11-3,,0.1502,0.17507476964473667,157,394,0.1228,0.0791,0.9217600959236736
BRD:BRD-K24179883-001-16-7,,0.0717,0.4199360682134523,157,394,0.2118,0.1642,0.9572404656692337
BRD:BRD-K24187789-001-01-7,,0.0406,0.8004060161894825,156,397,-1.8932,-1.9526,0.9861840533324837
BRD:BRD-K24201553-003-11-5,,0.0069,0.8293278183606234,156,397,0.0284,0.0251,0.9919210651168986
BRD:BRD-K24219278-001-01-6,,0.1715,0.06534334377844493,156,392,0.0686,-0.0051,0.7836931215190551
BRD:BRD-K24221957-003-01-6,,-0.025,0.867603437244473,155,381,0.0708,0.1,0.9945722867985088
BRD:BRD-K24227647-364-01-5,,-0.201,0.017450445267723616,152,394,-0.0328,0.0491,0.5876807739946509
BRD:BRD-K24242599-001-02-8,,-0.0064,0.7532728203780593,156,397,0.2128,0.2243,0.982557516215774
BRD:BRD-K24255045-001-05-3,,0.0479,0.9249797809732073,156,392,0.1386,0.1404,0.9960180371942047
BRD:BRD-K24258499-001-05-8,,-0.0308,0.9570460026707476,153,387,0.0285,-0.0102,0.9964399313440717
BRD:BRD-K24282351-001-01-4,,-0.0117,0.4464526950064873,132,338,0.2804,0.3123,0.9572404656692337
BRD:BRD-K24283677-001-01-9,,0.1125,0.26323557645234363,132,338,0.1054,0.063,0.9237052010911696
BRD:BRD-K24297741-001-05-2,,0.0563,0.3877785304018706,148,375,0.0686,0.0583,0.9519219889474698
BRD:BRD-K24312986-001-01-2,,-0.0463,0.4088698160870511,156,397,-0.0581,-0.0329,0.9544041984466908
BRD:BRD-K24434292-001-01-3,,-0.1024,0.09227358114849755,249,628,0.1247,0.1958,0.8148154971351174
BRD:BRD-K24443618-001-10-2,,-0.0772,0.6697936772455697,156,396,-0.3155,-0.3018,0.9768285483856352
BRD:BRD-K24452555-001-01-7,,0.0916,0.22984565921798172,155,381,0.0985,0.0299,0.9217600959236736
BRD:BRD-K24476327-001-01-3,,-0.0727,0.594616513064247,154,381,0.0475,0.1058,0.9749677468107714
BRD:BRD-K24497734-001-01-6,,0.0951,0.47575453684719415,154,381,-0.2162,-0.2315,0.959430815512415
BRD:BRD-K24507548-001-01-8,,-0.069,0.7617437812126577,157,399,0.2332,0.2254,0.982557516215774
BRD:BRD-K24526313-001-17-7,,0.0343,0.5754174699799037,249,628,-0.0762,-0.1101,0.9705541501936746
BRD:BRD-K24527118-001-02-9,,0.1066,0.16883650810307516,250,629,0.1024,0.0832,0.9217600959236736
BRD:BRD-K24548560-342-02-1,,0.1178,0.22231686274991191,157,399,0.1022,0.0573,0.9217600959236736
BRD:BRD-K24554037-001-08-3,,0.1038,0.06523871393065603,132,337,0.2726,0.2078,0.7836931215190551
BRD:BRD-K24556098-001-16-7,,0.1617,0.22264671668291636,148,375,0.1996,0.1284,0.9217600959236736
BRD:BRD-K24556098-001-19-1,,0.0344,0.6367972747159636,157,394,0.3012,0.284,0.9753194268502591
BRD:BRD-K24556407-001-02-3,,0.1022,0.3793417663719806,156,397,0.0438,0.012,0.9487268946748633
BRD:BRD-K24566386-001-01-9,,-0.0213,0.6958488753015146,152,393,-0.3891,-0.2889,0.9798266574425838
BRD:BRD-K24570280-001-07-9,,-0.0339,0.840555223258823,249,628,-0.0288,-0.0254,0.9945722867985088
BRD:BRD-K24576554-001-04-8,,-0.0212,0.57555078621624,156,392,-2.4305,-2.2898,0.9705541501936746
BRD:BRD-K24593301-001-02-3,,-0.0385,0.7221803961559701,148,375,-2.5463,-2.5273,0.9809110261769779
BRD:BRD-K24600306-003-02-9,,-0.1176,0.14210348809329135,249,628,-0.091,-0.0596,0.9028250373364154
BRD:BRD-K24601397-001-01-1,,-0.0602,0.39640251372488555,156,392,0.053,0.1242,0.9541443117508334
BRD:BRD-K24603946-001-02-1,,-0.0104,0.9945618309413219,156,396,-0.5465,-0.5504,0.9990074725492881
BRD:BRD-K24610819-003-01-8,,-0.0922,0.6607458003201083,154,381,-0.0486,-0.0407,0.9753194268502591
BRD:BRD-K24616672-003-20-1,,0.1529,0.17030895580624095,157,393,0.4534,0.4207,0.9217600959236736
BRD:BRD-K24621118-001-04-9,,0.0078,0.8285307614790783,242,617,-0.2719,-0.2654,0.9914916937685834
BRD:BRD-K24666289-001-04-9,,0.0215,0.8816607253658721,155,381,-1.9213,-1.9006,0.9945722867985088
BRD:BRD-K24675965-001-06-9,,-0.0378,0.6251632502380207,249,628,-0.0904,-0.0769,0.9753194268502591
BRD:BRD-K24689407-001-06-3,,0.0485,0.5124865695854819,156,397,-0.1001,-0.1223,0.9688837276728343
BRD:BRD-K24696047-001-02-3,,0.0788,0.7031027684338986,156,392,0.0526,0.0322,0.980333991896061
BRD:BRD-K24697665-001-01-4,,-0.0226,0.7796746995848252,148,373,-0.1511,-0.1096,0.983398044841975
BRD:BRD-K24715592-406-02-1,,0.1298,0.15902026652272694,148,375,-0.6506,-0.8519,0.9217600959236736
BRD:BRD-K24723746-036-02-5,,-0.0467,0.2349454399639307,157,394,0.0276,0.1363,0.9217600959236736
BRD:BRD-K24771047-001-01-6,,0.0012,0.6275607499844799,156,392,0.0649,0.0824,0.9753194268502591
BRD:BRD-K24790130-001-07-1,,-0.002,0.8707626227356909,156,396,0.0099,0.0149,0.9945722867985088
BRD:BRD-K24820488-001-01-7,,-0.1095,0.2417323100021438,156,397,0.0439,0.0593,0.9221202454077023
BRD:BRD-K24821794-001-01-4,,0.088,0.5691753800753181,156,396,0.0133,0.0315,0.9705541501936746
BRD:BRD-K24844714-001-24-5,,0.0272,0.8062539126608206,153,380,-0.2906,-0.3441,0.9861840533324837
BRD:BRD-K24864897-001-01-0,,0.0104,0.9157375724770761,155,381,-0.0182,-0.0233,0.9958132794874033
BRD:BRD-K24869513-001-02-1,,-0.0949,0.08385546771704767,158,398,-0.1041,-0.0084,0.8016900385718978
BRD:BRD-K24871708-002-04-6,,-0.035,0.4692540942832639,134,337,0.2987,0.3256,0.959430815512415
BRD:BRD-K24943235-001-01-3,,0.1286,0.2782160858726678,157,399,-0.0498,-0.0579,0.9321010663611853
BRD:BRD-K24968862-001-01-0,,-0.0116,0.670283797624994,157,399,0.043,0.0407,0.9768285483856352
BRD:BRD-K25015158-001-01-2,,-0.0058,0.9416168982516808,156,392,0.1049,0.1046,0.9964399313440717
BRD:BRD-K25029121-001-05-8,,0.1448,0.1468649663420253,154,381,-0.0209,-0.0495,0.9119115495756352
BRD:BRD-K25075681-001-02-0,,0.0994,0.19490832377206524,134,337,0.1715,0.1164,0.9217600959236736
BRD:BRD-K25114078-003-08-1,,-0.0032,0.9714582255081576,156,397,-0.0397,-0.041,0.9964399313440717
BRD:BRD-K25140590-001-03-0,,0.0196,0.8733685887557023,156,397,-0.1347,-0.1489,0.9945722867985088
BRD:BRD-K25143390-001-01-0,,-0.1115,0.38061672133788915,134,337,0.1012,0.1208,0.9490956804569471
BRD:BRD-K25146005-001-01-0,,-0.0867,0.3724168313967292,155,381,0.011,0.0345,0.9487268946748633
BRD:BRD-K25154476-001-01-4,,-0.0436,0.7588770989756954,155,381,0.1473,0.1723,0.982557516215774
BRD:BRD-K25186396-001-09-6,,-0.1408,0.08216211737069974,156,392,-0.0104,0.0584,0.8016900385718978
BRD:BRD-K25204779-001-01-1,,-0.0337,0.9771176595607516,156,397,-0.0753,-0.1127,0.9964399313440717
BRD:BRD-K25210703-001-01-9,,-0.0461,0.6479760009312368,134,337,-0.0337,0.0033,0.9753194268502591
BRD:BRD-K25224017-001-25-0,,-0.067,0.4017511171247795,156,392,0.3767,0.4106,0.9541443117508334
BRD:BRD-K25243230-001-01-2,,-0.0595,0.5764698062687454,155,381,-0.0152,0.0135,0.9705541501936746
BRD:BRD-K25244359-066-03-4,,0.1498,0.238633425667781,148,375,0.1701,0.1318,0.9219124236319105
BRD:BRD-K25279140-001-01-5,,-0.0021,0.8179882005774928,153,381,0.1146,0.1425,0.9888947877537451
BRD:BRD-K25290930-001-03-9,,0.023,0.6443594217729546,249,625,0.2649,0.2532,0.9753194268502591
BRD:BRD-K25311561-001-10-7,,-0.0627,0.5233337393449606,156,392,0.1351,0.1311,0.9695020513306329
BRD:BRD-K25312248-001-01-5,,-0.1267,0.28226269439474616,156,392,-0.1832,-0.1637,0.9335602935686252
BRD:BRD-K25317177-065-01-4,,0.0031,0.735236016056076,155,395,-0.0013,0.001,0.9809110261769779
BRD:BRD-K25325018-001-05-6,,-0.0421,0.7478191029516281,134,337,-0.5096,-0.5384,0.9817281184141515
BRD:BRD-K25340465-001-11-1,,-0.0244,0.7154553334174751,148,375,-1.5663,-1.5008,0.9809110261769779
BRD:BRD-K25359048-001-02-6,,0.022,0.8820504575170405,157,399,-0.1309,-0.1498,0.9945722867985088
BRD:BRD-K25394294-001-14-9,,0.0454,0.34119889924427116,157,399,0.09,0.0825,0.9467399593475654
BRD:BRD-K25412176-001-01-9,,0.1117,0.21978253612197451,156,392,0.0048,-0.0873,0.9217600959236736
BRD:BRD-K25412176-001-04-9,,0.0971,0.5022866362161649,249,625,-0.34,-0.363,0.9671206831278966
BRD:BRD-K25433859-003-25-4,,-0.0193,0.9118319801637562,153,376,-0.1738,-0.1806,0.9956935167913216
BRD:BRD-K25486274-300-01-0,,-0.0469,0.9276680017930593,156,397,-0.1887,-0.1975,0.9960180371942047
BRD:BRD-K25494650-003-01-8,,0.1102,0.20773368467326248,154,381,0.0888,0.0311,0.9217600959236736
BRD:BRD-K25521961-001-06-9,,-0.124,0.0929284257177697,250,629,-0.0561,0.0189,0.8148154971351174
BRD:BRD-K25570267-001-01-4,,-0.0457,0.5631067109689665,155,381,0.0867,0.1121,0.9705541501936746
BRD:BRD-K25596805-001-01-8,,-0.022,0.8814226955314428,156,392,-0.1031,-0.1182,0.9945722867985088
BRD:BRD-K25611237-001-02-1,,0.0383,0.2578178406283643,249,628,-0.3811,-0.3962,0.9222355637414763
BRD:BRD-K25630527-001-03-8,,-0.1378,0.18837734961311958,157,399,-0.7977,-0.6706,0.9217600959236736
BRD:BRD-K25649279-001-02-0,,-0.0253,0.6902247955170876,152,394,0.0904,0.0779,0.977592701671885
BRD:BRD-K25650355-065-02-0,,0.0372,0.7886375082735905,153,387,0.0998,0.089,0.9846832686842457
BRD:BRD-K25690923-001-02-4,,0.0936,0.3453121452662544,156,392,-0.2084,-0.2517,0.9467399593475654
BRD:BRD-K25691735-001-09-5,,-0.121,0.2124576594492067,156,392,0.188,0.2389,0.9217600959236736
BRD:BRD-K25699529-003-01-1,,-0.1129,0.26965337610804974,156,396,-0.2456,-0.2111,0.9237405669423356
BRD:BRD-K25723200-001-02-7,,-0.0803,0.30325543120051246,153,387,-0.0343,-0.0159,0.9385233837114426
BRD:BRD-K25835157-001-01-4,,0.1005,0.3255112737728003,156,397,-0.0193,-0.0786,0.9464094819787652
BRD:BRD-K25837718-001-03-8,,0.0999,0.25037451326656357,153,387,-0.4551,-0.5094,0.9221202454077023
BRD:BRD-K25863791-001-01-8,,-0.0584,0.8887101360081824,134,337,0.3612,0.3379,0.9947840224237079
BRD:BRD-K25875056-001-02-0,,-0.0628,0.6150440448231038,156,396,-0.5061,-0.4651,0.9753194268502591
BRD:BRD-K25906698-303-02-7,,0.0339,0.520131404817714,156,397,0.0528,0.0183,0.9688837276728343
BRD:BRD-K25943794-001-02-3,,0.1288,0.20219723017357616,155,393,0.1312,0.0848,0.9217600959236736
BRD:BRD-K25970317-001-01-6,,-0.1686,0.08978301148482784,154,381,-0.8343,-0.6656,0.8148154971351174
BRD:BRD-K25991633-001-01-9,,0.1586,0.1284786940010395,156,390,0.1995,0.1234,0.87889900051124
BRD:BRD-K26005076-001-12-8,,-0.0707,0.25811772530821575,156,392,-0.1935,-0.1249,0.9222355637414763
BRD:BRD-K26011976-001-01-0,,-0.0383,0.7237946084930481,145,371,-0.1291,-0.1409,0.9809110261769779
BRD:BRD-K26024145-001-01-9,,-0.0458,0.8304930165715049,155,381,0.0421,0.0398,0.9920426815838345
BRD:BRD-K26026438-001-01-0,,0.0408,0.8760550575007642,154,381,-0.0847,-0.0581,0.9945722867985088
BRD:BRD-K26041695-001-02-5,,-0.2217,0.10889850182328915,132,338,0.2297,0.2481,0.8548217657573796
BRD:BRD-K26060080-065-05-6,,-0.1843,0.16882981081967452,156,392,-0.0142,0.0243,0.9217600959236736
BRD:BRD-K26122255-001-01-7,,-0.2415,0.08472896166981755,134,337,-1.5508,-1.3621,0.8023844487281189
BRD:BRD-K26160755-003-02-6,,0.0267,0.7799114096427151,156,397,0.2352,0.2411,0.983398044841975
BRD:BRD-K26168087-001-09-7,,-0.0188,0.8377542716609299,156,392,-0.6111,-0.6013,0.993251528649854
BRD:BRD-K26169680-003-01-9,,-0.0364,0.9713664448162629,132,338,0.2695,0.2472,0.9964399313440717
BRD:BRD-K26222048-001-01-7,,-0.0348,0.8391559071510649,156,392,0.2234,0.2007,0.9942189163419526
BRD:BRD-K26253904-001-01-5,,-0.0785,0.32185172009899354,156,396,-0.9446,-0.7966,0.9441383384867924
BRD:BRD-K26262077-238-01-5,,0.0739,0.4486523847848177,148,375,0.1234,0.109,0.9572404656692337
BRD:BRD-K26273521-001-07-3,,-0.157,0.1836469508663119,132,338,0.1076,0.1302,0.9217600959236736
