gene,n_deleted,n_intact,median_deleted,median_intact,cohens_d,mannwhitney_p,fdr,significant
POLR3G,25,73,-0.1000032645695856,-0.1163479092685812,0.031517697512126644,0.46825374640867434,0.9418124427205765,False
NUDCD1,25,73,0.0346901075996067,0.031759213500102,0.03152878634244036,0.7321346351641417,0.9826277053239689,False
BLOC1S5,25,73,0.0793633307207414,0.0710830942977628,0.03152966551843806,1.0,1.0,False
TDRD6,25,73,0.0058530900903887,-0.0089475803209476,0.03153128835845979,0.8131678547493968,0.9858047872077657,False
FAH,25,73,0.0393109102411122,0.0392481313770611,0.03162563594643314,0.9027045997275577,0.9930913662012907,False
ARL9,25,73,-0.0481050151155965,-0.0607593636852575,0.03163080944927859,0.77546067564049,0.9836435607604433,False
CD300C,25,73,0.0212616239874368,-0.0024041231807108,0.03168947987766475,0.9739945286291976,0.9967864786741705,False
C15orf39,25,73,-0.0315170136132931,-0.0039670789346163,0.03176305070832188,0.47326701812400807,0.9432200624632198,False
NFRKB,25,73,-0.4884880371677305,-0.496769178665856,0.031782695332927005,0.9220939715760997,0.9952911760556445,False
GGNBP2,25,73,-0.2991009924330869,-0.3160870079793997,0.03180669522117275,0.9350467151964981,0.9956839865899642,False
TERF2,25,64,-0.9999411857163928,-0.9461257965780601,0.03180736399670765,0.5996521641841952,0.9625276695406517,False
RNF168,25,73,-0.4872566707470736,-0.5223622088226961,0.03184678958343168,0.8513132429180058,0.988911412939093,False
PROSER1,25,73,-0.0187573827852655,0.0134647652054765,0.031881201609022115,0.8898097944385239,0.9925461539083777,False
GRTP1,25,73,0.0087836932649174,-0.0058905386270174,0.03197537928137031,0.7630036079008589,0.9836435607604433,False
AJM1,25,73,-0.2262704585613859,-0.2118801257775824,0.03205090779678811,0.7199042420605032,0.9813443032071524,False
SRRM1,25,73,-0.8876798011171719,-0.8511461498810404,0.0320615373471177,0.8898097944385239,0.9925461539083777,False
ZNF442,25,73,-0.0905496632411626,-0.0742698275864518,0.032065117880751566,0.8962537713342108,0.992571575183357,False
ZFPM2,25,73,0.1044222687615342,0.1158184967506369,0.032078968132384415,0.961000426105116,0.9967864786741705,False
KRTAP19-1,25,73,0.0787223807723293,0.0658798827856238,0.032133398552009314,0.7817111688236198,0.984053844999742,False
ID2,25,73,-0.0956703076895394,-0.089880136680795,0.032180478972720805,0.7382756707242916,0.9828510692521547,False
MCOLN2,25,73,-0.0102489699913333,-0.0081982405891001,0.032198919466499526,0.8769440746817032,0.9908932007762065,False
SCNN1D,25,73,-0.0823258330393491,-0.120113899887063,0.032236911013028204,0.8449289070652313,0.988672685498999,False
KCNK3,25,73,0.137645464185445,0.1124807270230133,0.032272846916574865,0.7444334517681523,0.9836435607604433,False
STYXL2,25,73,0.0119399009915362,-0.0142700513854202,0.032284103085083754,0.5303139380603055,0.9495859210473464,False
SALL1,25,73,-0.0225873300299506,-0.0015898695814621,0.032347079138716955,0.5249872606280896,0.9495859210473464,False
CFTR,25,73,0.0427614735382442,0.0293328294934546,0.032369848447349636,0.9415297572189496,0.9963157318791965,False
CCDC42,25,73,0.1776204528989844,0.1826527012709841,0.03240177291446246,0.9869955371318353,0.9977908877663043,False
HTR7,25,73,-0.1612225043428104,-0.1431759731763993,0.032442647206371515,0.6539847110222387,0.9717760290595174,False
PIP4P2,25,73,0.075168920909301,0.0770484511552226,0.03250713867009777,0.6717230780342487,0.9732277401609658,False
PHLDA1,25,73,-0.0132582491772331,-0.0259504612591494,0.03255733259199992,0.7817111688236198,0.984053844999742,False
COA4,25,73,-0.1065213136728078,-0.0882170463162231,0.03257809765931584,0.4783096767868329,0.9435570120485404,False
ZNF114,25,73,-0.0256461646185506,-0.0166112985539671,0.032579213542445945,0.9480166756712798,0.9967864786741705,False
RGS9,25,73,0.0394966216376396,0.021479065473813,0.032601033347776975,0.5518915612985078,0.9517183675364054,False
CD226,25,73,0.1715374208062942,0.1606455054132484,0.03264646682167404,0.8385547398239852,0.9881785646545662,False
R3HDM1,25,73,0.0620889260384528,0.0479509902750622,0.032658714799413464,0.6133612300440259,0.9636537471234056,False
ELP4,25,73,-0.4916626354354909,-0.4647747857182067,0.03276368446552008,0.7630036079008589,0.9836435607604433,False
USP11,25,73,0.0925502685994907,0.1218973008824677,0.03289662327788249,0.6657893322735025,0.9717760290595174,False
C21orf58,25,73,-0.0766440632166622,-0.0809287879636329,0.032987997129529115,0.6776773525793856,0.9734384850677691,False
SH2B3,25,73,0.0448078874230168,-0.001282426399684,0.03299979354415479,0.8962537713342108,0.992571575183357,False
PDE4B,25,73,-0.00973791556571,-0.0248052133722151,0.03310129278031363,0.7199042420605032,0.9813443032071524,False
KCNRG,25,73,-0.0374823482695414,0.0055271429863747,0.03311393108059913,0.6956600720195174,0.9781134440039181,False
NDUFA13,25,73,-0.3285400199193374,-0.3922567612156826,0.03316568052204014,0.8194973040052955,0.9858047872077657,False
SLC22A3,25,73,0.0453542573283907,0.0567112347405109,0.03318998267538829,0.9674963985767471,0.9967864786741705,False
MFSD9,25,73,0.0569583838353216,0.0497920221840837,0.03323276269721391,0.8705231679106589,0.9906296200930396,False
MPHOSPH9,25,73,-0.0261980195412047,-0.0611677429516126,0.03325757376608048,0.9869955371318353,0.9977908877663043,False
LSS,25,73,-0.0065893582342418,0.0069041082720046,0.03326466575035605,0.43399648683575054,0.9305262472141389,False
STT3A,25,73,-0.2413486093188535,-0.199255740484803,0.03327026218512994,0.9415297572189496,0.9963157318791965,False
NUP93,25,73,-1.739613928594094,-1.728378867957451,0.033273918256952466,0.9934975526358074,0.9984533469517243,False
CD68,25,73,-0.059172572733893,-0.0614912508310678,0.03328965761793721,0.9027045997275577,0.9930913662012907,False
SERPINB5,25,73,0.0381240499500399,0.0059679064464343,0.0333063311223177,0.41043996025054996,0.9228337212855938,False
YTHDC2,25,73,-0.0226480536320465,-0.0247158487322043,0.03331416977550534,0.8068505849110305,0.9858047872077657,False
CENPL,25,73,-0.3726632764694601,-0.4039636572624641,0.03332366084715467,0.4987708160445308,0.9477820622765035,False
ARMH1,25,73,-0.2710032926766772,-0.2711728629226793,0.03334604034941579,0.7817111688236198,0.984053844999742,False
MTHFD2L,25,73,-0.0400314688504218,-0.0400863490248529,0.03335208994226413,0.9934975526358074,0.9984533469517243,False
FOXN2,25,73,-0.0243118451107074,-0.0150957031119897,0.03335632560349181,0.8449289070652313,0.988672685498999,False
PF4V1,25,64,0.0711732616529808,0.043265116695820255,0.03337037629046378,0.6513618380364465,0.9717760290595174,False
ARMC7,25,73,-1.4854402992206714,-1.4688825897253222,0.03348508135966832,0.9350467151964981,0.9956839865899642,False
CIART,25,73,-0.2498820760949827,-0.2355640031749838,0.03348884452728489,0.961000426105116,0.9967864786741705,False
GH2,25,73,-0.1049468084111615,-0.1312694448597641,0.03353279637751228,0.8385547398239852,0.9881785646545662,False
ZSCAN21,25,73,-0.0962347724368592,-0.0725846752096655,0.03357252231938475,0.3876603312472291,0.9146233420518507,False
MOCS1,7,32,-0.0416322932139686,-0.0420898257958065,0.033706904318957176,0.8720943333946432,0.9908932007762065,False
MAP7D2,25,73,0.1332304614106493,0.1468584492702354,0.033708269331583746,0.8005458898083107,0.9858047872077657,False
ZAR1L,25,73,-0.0513435886816534,-0.0733612391174186,0.03375596413914255,0.9804943852622598,0.9971214168635197,False
FBLN2,25,73,0.0411223093420034,0.0242406586855538,0.03376670639858561,0.8194973040052955,0.9858047872077657,False
DCAKD,25,73,-0.2041002455171038,-0.2046629183163533,0.03389297353255129,0.6956600720195174,0.9781134440039181,False
UGT2B11,25,73,-0.2308087647330289,-0.2491545594622442,0.033903114861109696,0.7016931660461112,0.9789962776511687,False
RRP12,25,73,-1.3835071030363355,-1.3294089359887635,0.03392335457558179,0.9350467151964981,0.9956839865899642,False
TRIM6,25,73,0.0622456754540165,0.0651547755744594,0.03392803944701393,0.6776773525793856,0.9734384850677691,False
GSDMC,25,73,0.0052631342994535,-0.017680740402773,0.03405051707702471,0.43399648683575054,0.9305262472141389,False
SH3BP4,25,73,0.0366492356876276,0.0323166537067173,0.03405353879033078,0.9091618580158838,0.9932481128424304,False
CDT1,25,73,-1.7879436543069316,-1.73851958212103,0.03410664234230347,0.8833730892857877,0.9918448881642742,False
PSMD10,25,73,-0.1130431161806987,-0.14102415671531,0.03417115203205352,0.8321911476644936,0.9863189549059446,False
UNC13C,25,73,-0.0474088306727467,-0.0578939196717693,0.03428795179085375,0.7260107062979146,0.9824979603492761,False
SFTA2,25,73,-0.2197819742444189,-0.2411895399362091,0.03432482154018438,0.8449289070652313,0.988672685498999,False
PPP1R16B,25,73,-0.0649254878831268,-0.0685431071581114,0.03444079938070355,0.9869955371318353,0.9977908877663043,False
NEUROD6,25,73,0.098593560965038,0.0845625080229806,0.03446232523134729,0.6717230780342487,0.9732277401609658,False
ALG14,25,73,-0.9461753907163166,-1.0110605099393233,0.034533075513579994,0.41508951562517304,0.9236746220743333,False
CACNA1I,25,73,-0.040690288745419,-0.0211117530064324,0.03457121583086962,0.9934975526358074,0.9984533469517243,False
CORT,25,73,0.011763820493606,0.0409995833087021,0.03459773239371943,0.47326701812400807,0.9432200624632198,False
ZSCAN4,25,73,0.1862146926211205,0.2021071300273956,0.034652109820415625,1.0,1.0,False
NSL1,25,73,-0.793593033053289,-0.8347323217680315,0.03472313090294389,0.6657893322735025,0.9717760290595174,False
DHX38,25,73,-0.5531804766846867,-0.5756961820239377,0.03472862238362283,0.7879757927313701,0.9844070187045354,False
TFAP2D,25,73,-0.1519463101588617,-0.1296181753690933,0.03473532827337275,0.7444334517681523,0.9836435607604433,False
CHM,25,73,-0.0648189525806124,-0.0821881887115577,0.034741372257424796,0.6133612300440259,0.9636537471234056,False
KCNJ1,25,73,0.1225060337186403,0.1213314768963679,0.034924307842280324,0.7567977894687612,0.9836435607604433,False
THOC6,25,73,-0.4658731987505044,-0.4491962997258508,0.03495025535247354,0.8769440746817032,0.9908932007762065,False
MAB21L4,25,73,0.031634703684505,0.0307372374753291,0.03495824960937322,0.9027045997275577,0.9930913662012907,False
SLITRK5,25,73,0.0173412483429801,0.0297280088906487,0.03497564889256693,0.8513132429180058,0.988911412939093,False
ARMC3,25,73,0.1078537467752759,0.1010261102637044,0.034985589563239855,0.8513132429180058,0.988911412939093,False
SULT1A1,25,73,-0.0616012326199194,-0.0969341746423417,0.03500213025103057,0.6422660174037125,0.9707911219063249,False
DYNC2I1,25,73,0.227105887138138,0.1865899665849427,0.035063591174897046,0.6019622601209563,0.9625276695406517,False
KCNH6,25,73,-0.007603621763845,-0.0164532450875937,0.03507335107872781,0.9934975526358074,0.9984533469517243,False
BEST4,25,73,-0.1068692538336261,-0.1409846349461249,0.03508848654988797,0.6539847110222387,0.9717760290595174,False
MTMR14,25,73,0.046002687704406,0.0100248292038793,0.03509055156346173,0.348647752523109,0.9040640420089469,False
PDX1,25,73,-0.0124224168676051,-0.0237472609153781,0.03509471339438591,0.8194973040052955,0.9858047872077657,False
CCDC160,25,73,-0.0127988575618995,0.0178617563102716,0.03511016207711193,0.6190962064463432,0.9651377219430863,False
FBXO34,25,73,0.0431257424218669,0.0230315024008972,0.035189072778944154,0.9220939715760997,0.9952911760556445,False
SCN2A,25,73,-0.0322351350718808,-0.0490808387172864,0.035194763856377625,0.6481144677006645,0.9707911219063249,False
WLS,25,73,0.0403814249362289,0.0526499016814475,0.03521441927918351,0.46327002139963513,0.9396939766648029,False
TRPM2,25,73,-0.0449814669478977,-0.0721343037819599,0.035228603653913615,0.9350467151964981,0.9956839865899642,False
GOLGA1,25,73,-0.0292780493604601,-0.0440607661874795,0.03527052952033134,0.9869955371318353,0.9977908877663043,False
UAP1L1,25,73,0.0032442111719013,0.0013788270720275,0.03527961439907708,0.9156251233217644,0.9937098466458393,False
SLC16A1,25,73,-0.1405977191901678,-0.1679095333681809,0.03533443416580366,1.0,1.0,False
LAMTOR1,25,73,-0.2619401935448534,-0.272489097727693,0.03555213527420104,0.8513132429180058,0.988911412939093,False
DYDC1,25,73,-0.1948442447900099,-0.1756866438640283,0.03556965333199691,0.6956600720195174,0.9781134440039181,False
HASPIN,25,73,-0.076601356153405,-0.0818541353739064,0.035622318149297005,0.8131678547493968,0.9858047872077657,False
H2BC9,25,73,-0.6392391548199733,-0.6362464605336201,0.03572268333865805,0.7630036079008589,0.9836435607604433,False
LNPK,25,73,0.0719171601359929,0.0744563463002843,0.0357521122172777,0.8385547398239852,0.9881785646545662,False
ZSCAN25,25,73,-0.1294815732677894,-0.1183736543104197,0.03575770645096057,0.7016931660461112,0.9789962776511687,False
ADGRF5,25,73,-0.1409498455027968,-0.1508378974839743,0.03578084892284084,0.7817111688236198,0.984053844999742,False
CHAD,25,73,-0.0862516129096817,-0.0835927873452931,0.035827739979355885,0.9934975526358074,0.9984533469517243,False
TNNT1,25,73,0.0072039726355323,-0.0421955669355835,0.03583497475219491,0.5683528888084646,0.9555682746577195,False
BRD8,25,73,-0.4541148321861549,-0.4495863643119452,0.035898144519980434,0.8385547398239852,0.9881785646545662,False
CDC20,25,73,-2.2119722685460443,-2.228120458150772,0.0359186257703462,0.8321911476644936,0.9863189549059446,False
ZNRD2,25,73,-0.2666271037796637,-0.2715485187577267,0.035918709928080994,0.9545070417848627,0.9967864786741705,False
AQP3,25,73,-0.0097424822029925,-0.0078954563648112,0.035968606796201556,0.9220939715760997,0.9952911760556445,False
RNF11,25,73,-0.2246395240005225,-0.2013353573578183,0.03599563020239768,0.8577073389118719,0.988911412939093,False
DPH7,25,73,-0.1211832374174489,-0.1258374956333019,0.03606412878166308,0.9480166756712798,0.9967864786741705,False
ACHE,25,73,-0.287975530630627,-0.2475993174060558,0.036084065254939166,0.9869955371318353,0.9977908877663043,False
OSMR,25,73,0.1406207289087664,0.1344328897356501,0.036233425285800105,0.8705231679106589,0.9906296200930396,False
NOP2,25,73,-1.355264826308395,-1.2597068326280365,0.03623914367475993,0.9285679776015767,0.9952911760556445,False
PRSS3,25,73,-0.0128996048227741,0.004589235441584,0.0362424083050059,0.8577073389118719,0.988911412939093,False
CDK5R1,25,73,0.0684022547438419,0.0661070035954137,0.0363223730491219,0.9480166756712798,0.9967864786741705,False
CHRNA5,25,73,-0.0331574536708294,-0.0242038627297532,0.0363263263618882,0.9285679776015767,0.9952911760556445,False
L3MBTL3,25,73,0.1139798941653747,0.133273576913928,0.036358975644398425,0.9869955371318353,0.9977908877663043,False
HMGCL,25,73,-0.0336668807296362,-0.0401506874497997,0.036371634946702674,0.7077451224642677,0.9800430759832253,False
OR9Q2,25,64,-0.0213358338567156,0.027438884997880553,0.03639234516296911,0.5996521641841952,0.9625276695406517,False
DDX25,25,73,0.0492414801977602,0.0554028754872419,0.03648561145402721,0.9804943852622598,0.9971214168635197,False
SLC38A11,25,73,-0.0650524855800041,-0.0559157718514349,0.0364936509747606,0.9285679776015767,0.9952911760556445,False
CLNS1A,25,73,-1.6809955987789649,-1.7679227898499508,0.036495877184904525,0.6717230780342487,0.9732277401609658,False
SLC9B2,25,73,0.1155884115996035,0.1055649280422657,0.03652160337978007,0.7567977894687612,0.9836435607604433,False
POLR2I,25,73,-1.9362405153229996,-2.086518357323095,0.03653086726898822,0.6539847110222387,0.9717760290595174,False
TRAM1,25,73,0.0894148226722758,0.0882683585112978,0.03654404129714728,0.8962537713342108,0.992571575183357,False
MMP10,25,73,0.0416853684728703,0.022849294995864,0.036554783946689644,0.8962537713342108,0.992571575183357,False
A4GNT,25,73,0.1016327866756163,0.1027785973685093,0.036579358929728745,0.6190962064463432,0.9651377219430863,False
SLC7A10,25,73,-0.1175053925116809,-0.128194111457777,0.036600880942883794,0.8258385349791039,0.9859585039423604,False
CCDC125,25,73,-0.0889815514006163,-0.0784585597018203,0.0366305743604274,0.7817111688236198,0.984053844999742,False
RCC1,25,73,-1.4713378597724698,-1.619011177847261,0.03667102374503615,0.6019622601209563,0.9625276695406517,False
PCNP,25,73,-0.3627959949468651,-0.352851478772929,0.03668014937067512,0.8258385349791039,0.9859585039423604,False
HOXD4,25,73,-0.0698931824828233,-0.0700368737927428,0.036689860396169324,0.8962537713342108,0.992571575183357,False
ELOVL5,25,73,0.0194532241222034,0.0280426462185814,0.03674924416147912,0.9091618580158838,0.9932481128424304,False
TRIML1,25,73,0.0762137466760577,0.0717602838381286,0.03676048778694192,0.8131678547493968,0.9858047872077657,False
ELFN2,25,73,-0.0187298583826424,-0.0103150641949059,0.03677107698617913,0.7567977894687612,0.9836435607604433,False
E2F5,25,73,0.0949357368571596,0.0883162418241936,0.03684700532113992,0.8131678547493968,0.9858047872077657,False
STK25,25,73,-0.0344545656287438,-0.0428942958927177,0.036869706394115125,0.9350467151964981,0.9956839865899642,False
SMARCE1,25,73,-0.59320270739243,-0.6125869156868088,0.03687012875906678,0.9804943852622598,0.9971214168635197,False
KRT222,25,73,-0.0185809525802836,-0.0137934846085848,0.03687625215640394,0.8641107846545073,0.9894865878817275,False
PRPF19,25,73,-2.6631999911935793,-2.76794246357783,0.03689064964938409,0.5683528888084646,0.9555682746577195,False
PDE6A,25,73,0.1293709234627663,0.0932922288789324,0.03689464395779897,0.7016931660461112,0.9789962776511687,False
DDX19A,25,73,-0.2475800089995495,-0.3299532596880799,0.0369217467170005,0.2784046950979283,0.8852765716972784,False
ATP5MGL,25,73,-0.2529997382090775,-0.2302598544254633,0.03694641122318765,0.8962537713342108,0.992571575183357,False
RNF148,25,73,0.0604182526236626,0.0565350852827239,0.03701205524082562,0.7321346351641417,0.9826277053239689,False
TMEM135,25,73,0.0507077964178903,0.0386144879907363,0.03702319828398274,0.6076498209632273,0.962608794035836,False
NUF2,25,73,-1.684248670392206,-1.6158901842351832,0.03702477687783889,0.9545070417848627,0.9967864786741705,False
ITGB4,25,73,-0.0327604838461559,-0.0444033870907746,0.03705279280836765,0.6076498209632273,0.962608794035836,False
UCKL1,25,73,-0.0353190471610143,-0.0219487789142377,0.03714571353591744,0.9220939715760997,0.9952911760556445,False
FSTL4,25,73,0.0323855252466888,0.027931888895865,0.03714657913248997,0.7567977894687612,0.9836435607604433,False
MTHFS,25,73,0.0246064532696345,0.016109914918371,0.03714759903041491,0.7382756707242916,0.9828510692521547,False
CLRN2,25,73,0.0073450488031149,0.0031980202901768,0.03717213992020187,0.6364396662086966,0.9705731973794981,False
OR7D2,25,64,-0.0475913339674413,-0.03867280237389215,0.03719691482375911,0.8017835659393873,0.9858047872077657,False
RPS15,25,73,-2.305881553792936,-2.35176746958329,0.03720082972143928,0.7077451224642677,0.9800430759832253,False
NMRAL1,25,73,-0.1036603292100164,-0.0992031643146573,0.03720615435676936,0.6776773525793856,0.9734384850677691,False
MAGEF1,25,73,-0.0339742967697346,0.0261941981949152,0.0372143946408353,0.6019622601209563,0.9625276695406517,False
SLC7A5,25,73,-0.3012358678786468,-0.2405494657506065,0.037245944549301725,0.6956600720195174,0.9781134440039181,False
POU2AF2,25,73,-0.019793239266002,-0.0176264178138999,0.03730175400407528,0.7692246954984806,0.9836435607604433,False
GIT1,25,73,-0.1085338666153821,-0.0984169446565398,0.03733154708750341,0.9480166756712798,0.9967864786741705,False
UBL7,25,73,-0.0162578633071701,0.0242240529664514,0.037383191185717646,0.9091618580158838,0.9932481128424304,False
ZNF346,25,73,-0.0066616906232541,-0.0024541355751477,0.0374115002353915,0.8641107846545073,0.9894865878817275,False
NKX2-4,25,73,-0.0333599440206415,-0.0358992077517401,0.037415654304642915,0.9415297572189496,0.9963157318791965,False
STIP1,25,73,-0.2402458785805521,-0.229147001800936,0.03743142059634553,0.961000426105116,0.9967864786741705,False
UNC13B,25,73,-0.1174422877898667,-0.1077750506005269,0.037480125807640687,0.9285679776015767,0.9952911760556445,False
OR4M1,25,64,0.0272657351104007,0.02566332955804375,0.03754081282925065,0.7048056156362685,0.9800430759832253,False
ZNF710,25,73,-0.0530444744580651,-0.0519523559049728,0.037588207453714835,0.8962537713342108,0.992571575183357,False
SYDE2,25,73,-0.1425365356943518,-0.1366716649052902,0.037590657789707105,0.8898097944385239,0.9925461539083777,False
H2BC8,25,73,-0.2420758500545764,-0.2439828026529537,0.037608221577939076,0.9739945286291976,0.9967864786741705,False
LACTB2,25,73,-0.0485260490234332,-0.0386473888003925,0.03767616110603763,0.9804943852622598,0.9971214168635197,False
TLX1,25,73,0.0772402644059382,0.0558584584530253,0.037701009354087274,0.6019622601209563,0.9625276695406517,False
PRODH2,25,73,-0.1820722486431005,-0.1514730467315491,0.0377531370550955,0.6896461810345269,0.976395236646672,False
AMDHD2,25,73,-0.0177468159241444,-0.0383808752345737,0.03778049844938176,0.7879757927313701,0.9844070187045354,False
PAOX,25,73,-0.0240310287200995,-0.028152949284472,0.03780528920461499,0.7879757927313701,0.9844070187045354,False
MAP3K7,25,73,-0.0218417079664913,-0.03850592705045,0.03783973933653342,0.7567977894687612,0.9836435607604433,False
COQ10B,25,73,-0.0090049838885141,-0.0208756639969142,0.03786365322361518,0.7506076138732216,0.9836435607604433,False
OR51A7,25,64,0.0438682140046283,0.04524589845301795,0.03789435231352839,0.5438116466753855,0.9517183675364054,False
C3orf38,25,73,-0.2761123263166921,-0.2723741008267577,0.0379036661694555,0.9220939715760997,0.9952911760556445,False
OR10H5,25,64,-0.1708521627970074,-0.15713341135644177,0.03792066734440003,0.9163915542391456,0.9941806001368659,False
ZNF224,25,73,-0.0176942698689869,-0.0057492546397887,0.03798258804097142,0.9869955371318353,0.9977908877663043,False
TBC1D10C,25,73,-0.2055802565777235,-0.2002835777762417,0.037995192491132805,0.9674963985767471,0.9967864786741705,False
IRF1,25,73,-0.0153575954733031,-0.0526653466896,0.038089880043145674,0.4583159980009992,0.9368518194432189,False
CCDC172,25,73,0.1614181876953916,0.1469065592036804,0.03812703779167434,0.7199042420605032,0.9813443032071524,False
POTEM,25,64,-0.055779526501214,-0.06606189356011326,0.03814213668915257,0.808849284377156,0.9858047872077657,False
PTEN,25,73,0.3540063703141565,0.3457860617483442,0.03815279923110977,0.9027045997275577,0.9930913662012907,False
SKIL,25,73,-0.0124098642341759,-0.0307237010281301,0.038159527182680154,0.9674963985767471,0.9967864786741705,False
PMS1,25,73,0.0708241930280434,0.0591472457557795,0.038190405953121585,0.8385547398239852,0.9881785646545662,False
CNN1,25,73,-0.0852668485117829,-0.0783549331092418,0.03819561791715664,0.9156251233217644,0.9937098466458393,False
PNCK,25,73,0.0984884477462863,0.1108836173956501,0.03820911889987598,0.8131678547493968,0.9858047872077657,False
SCHIP1,25,73,0.0076160905136852,0.0043080406559701,0.03831687827686926,0.7077451224642677,0.9800430759832253,False
OR52B6,25,64,0.1090932036212715,0.11421056170738744,0.038396083232110946,0.6980381274276537,0.9789962776511687,False
QRFP,25,73,0.0005270628298522,0.0037899793248765,0.03841224489050132,0.9674963985767471,0.9967864786741705,False
CHMP1A,25,73,-0.3440627712919832,-0.374185489468033,0.03843180291777316,0.7382756707242916,0.9828510692521547,False
SELENOH,25,73,-0.113941346298318,-0.1433457349490533,0.03848689165135678,0.7817111688236198,0.984053844999742,False
PSMC3IP,25,73,-0.0752073109705951,-0.098046527831322,0.03849681929064301,0.7879757927313701,0.9844070187045354,False
MINDY3,25,73,0.1096144466288868,0.1179011116723803,0.03854939708670539,0.8068505849110305,0.9858047872077657,False
CNOT10,25,73,-0.1234354733683955,-0.1115022843254319,0.03856185630505709,0.9027045997275577,0.9930913662012907,False
IL15,25,73,0.0884486035463285,0.0768841820398018,0.03860054016925907,0.8194973040052955,0.9858047872077657,False
NXNL1,25,73,-0.0612691505966299,-0.0912319177864552,0.03860145927833604,0.6306357161065007,0.9686421985185596,False
MBOAT7,25,73,0.1048413207657508,0.0902025863739397,0.038626459910079056,0.7077451224642677,0.9800430759832253,False
CD93,25,73,0.0477528476733861,0.0475940965546234,0.038652524104362686,1.0,1.0,False
NKG7,25,73,0.1173893167645166,0.1266961445999272,0.038699054967641144,0.6717230780342487,0.9732277401609658,False
RAP2A,25,73,-0.1363891782379878,-0.1638893573990369,0.03878945490395785,0.4244814714340829,0.9271990820178512,False
OR5B12,25,64,0.0782400740233159,0.10524916485500654,0.03883301038798562,0.745885659765076,0.9836435607604433,False
SH3BP5L,25,73,-0.228142395785199,-0.2301080303432576,0.038855643788802734,0.9480166756712798,0.9967864786741705,False
QPRT,25,73,-0.0272459163297292,-0.0171700212045277,0.03886863697370563,0.8769440746817032,0.9908932007762065,False
SPRY3,25,73,0.1474904540348757,0.1577617762187734,0.038876609504607945,0.6896461810345269,0.976395236646672,False
TEAD1,25,73,-0.2849177300472909,-0.2361960220500481,0.03888226509837665,0.5518915612985078,0.9517183675364054,False
CCL19,25,73,-0.0918031308459587,-0.1230175908986358,0.038892586303865995,0.48338155778695513,0.9435570120485404,False
PSMB7,25,73,-1.2212548978205675,-1.3383146524312364,0.038895591387087966,0.8641107846545073,0.9894865878817275,False
CRYBB2,25,73,0.1503868472221556,0.1298653305698045,0.038964748619213424,0.6717230780342487,0.9732277401609658,False
CA11,25,73,-0.0945753582323618,-0.1029670853257649,0.03898696051411994,0.9674963985767471,0.9967864786741705,False
PPP2R5B,25,73,-0.1602395831450001,-0.173581581984501,0.038993344061452696,0.9156251233217644,0.9937098466458393,False
RABL3,25,73,0.0147585586881733,0.0100012013259852,0.03900272105692927,0.9285679776015767,0.9952911760556445,False
NOG,25,73,0.0240584755485128,-0.0140494723506204,0.03901025003154934,0.7321346351641417,0.9826277053239689,False
PTCH2,25,73,-0.2300740813560548,-0.1934726688807476,0.03901508016012683,0.5091731975857208,0.9477820622765035,False
SIGMAR1,25,73,-0.2120133207089572,-0.2168403927613214,0.039031640787478596,0.624854464957099,0.9681383747641701,False
LILRB1,25,73,0.1033422837343063,0.1010203873092066,0.03905443237502346,0.8068505849110305,0.9858047872077657,False
HILPDA,25,73,0.1391656973508576,0.1117515650573065,0.039077545062274996,0.8258385349791039,0.9859585039423604,False
ELMOD2,25,73,0.0391694185156302,0.0723185881399435,0.039079514629603886,0.9091618580158838,0.9932481128424304,False
BOD1L1,25,73,-0.0830032106558713,-0.0927988353390185,0.039084538881020085,0.7567977894687612,0.9836435607604433,False
FAM98A,25,73,0.0039202503896959,0.0127510584925397,0.039089645316898,0.9285679776015767,0.9952911760556445,False
CSF3R,25,73,-0.0811260392992547,-0.1201878222829266,0.03910396547589133,0.6598764372504256,0.9717760290595174,False
SETD1A,25,73,-0.8778205209493807,-0.8516922703957859,0.03911201149056863,0.9091618580158838,0.9932481128424304,False
NLRX1,25,73,0.0947257290972446,0.0728090101686012,0.03913043890389622,0.6133612300440259,0.9636537471234056,False
REPS1,25,73,-0.0404942401241465,-0.0314191507851501,0.03917269806182561,0.5794559650201927,0.9574479274582635,False
SSMEM1,25,73,0.1675997137497954,0.1452817224113694,0.039176663208324,0.22463119540843013,0.8758139231650692,False
DDX46,25,73,-0.7773457032874557,-0.7536456350587605,0.039244656342671616,0.8449289070652313,0.988672685498999,False
VSIG4,25,73,0.0482646596203649,0.0462077009292884,0.03924867622282391,0.9027045997275577,0.9930913662012907,False
CNPY1,25,73,0.1140646156335002,0.1233404738798864,0.03925196264868629,0.5573525733780409,0.9521616799963463,False
DENND1C,25,73,-0.1632110300599311,-0.1588052566443621,0.03926576291221625,0.9156251233217644,0.9937098466458393,False
STIL,25,73,-0.4454144723290125,-0.4912065452146256,0.03931404367304063,0.8258385349791039,0.9859585039423604,False
SSBP4,25,73,-0.2121429442881274,-0.1938569002587173,0.039365999830253046,0.7444334517681523,0.9836435607604433,False
EIF1AY,7,32,-0.2918412611752712,-0.24876657466753765,0.039379361568918976,0.9857298030672645,0.9977908877663043,False
ZC3H7A,25,73,-0.0956962949431787,-0.094647838558953,0.03942208242747371,0.5850454109642477,0.9590829460596019,False
